hidden,latent,layers,nonlinearity,layertype,memorysize,k,anomaliesSeen,f1,auc,model,dataset
32,2,3,leakyrelu,Dense,1024,32,4,0.0,0.9167353183476589,autoencoder,wall-following-robot
32,2,3,leakyrelu,Dense,1024,32,5,0.0,0.8932564434506365,autoencoder,wall-following-robot
8,2,4,leakyrelu,Dense,1024,32,1,0.0,0.97440273037543,autoencoder,wall-following-robot
8,2,4,leakyrelu,Dense,1024,32,2,0.0,0.9303283511827772,autoencoder,wall-following-robot
8,2,4,leakyrelu,Dense,1024,32,3,0.0,0.9079086736495302,autoencoder,wall-following-robot
8,2,4,leakyrelu,Dense,1024,32,4,0.0,0.8474755796163418,autoencoder,wall-following-robot
8,2,4,leakyrelu,Dense,1024,32,5,0.0,0.8481228668942049,autoencoder,wall-following-robot
16,2,4,leakyrelu,Dense,1024,32,1,0.0,0.9863481228668975,autoencoder,wall-following-robot
16,2,4,leakyrelu,Dense,1024,32,2,0.0,0.9812286689419829,autoencoder,wall-following-robot
16,2,4,leakyrelu,Dense,1024,32,3,0.06666666666666667,0.9365070024714673,autoencoder,wall-following-robot
16,2,4,leakyrelu,Dense,1024,32,4,0.0,0.9236789455101866,autoencoder,wall-following-robot
16,2,4,leakyrelu,Dense,1024,32,5,0.0,0.9269153818995007,autoencoder,wall-following-robot
32,2,4,leakyrelu,Dense,1024,32,1,0.0,0.9965870307167269,autoencoder,wall-following-robot
32,2,4,leakyrelu,Dense,1024,32,2,0.0,0.9948805460750887,autoencoder,wall-following-robot
32,2,4,leakyrelu,Dense,1024,32,3,0.0,0.9445098269977706,autoencoder,wall-following-robot
32,2,4,leakyrelu,Dense,1024,32,4,0.06666666666666667,0.9321525244203905,autoencoder,wall-following-robot
32,2,4,leakyrelu,Dense,1024,32,5,0.0,0.8991997175473765,autoencoder,wall-following-robot
8,2,5,leakyrelu,Dense,1024,32,1,0.0,0.986348122866901,autoencoder,wall-following-robot
8,2,5,leakyrelu,Dense,1024,32,2,0.0,0.9741673531834834,autoencoder,wall-following-robot
8,2,5,leakyrelu,Dense,1024,32,3,0.06666666666666667,0.9712839825820944,autoencoder,wall-following-robot
8,2,5,leakyrelu,Dense,1024,32,4,0.0,0.9653407084853545,autoencoder,wall-following-robot
8,2,5,leakyrelu,Dense,1024,32,5,0.0,0.8818994939390442,autoencoder,wall-following-robot
16,2,5,leakyrelu,Dense,1024,32,1,0.0,0.9880546075085358,autoencoder,wall-following-robot
16,2,5,leakyrelu,Dense,1024,32,2,0.0,0.989761092150174,autoencoder,wall-following-robot
16,2,5,leakyrelu,Dense,1024,32,3,0.0,0.9573378839590478,autoencoder,wall-following-robot
16,2,5,leakyrelu,Dense,1024,32,4,0.0,0.9334470989761127,autoencoder,wall-following-robot
16,2,5,leakyrelu,Dense,1024,32,5,0.0,0.874485112392616,autoencoder,wall-following-robot
32,2,5,leakyrelu,Dense,1024,32,1,0.0,0.9783452983405975,autoencoder,wall-following-robot
32,2,5,leakyrelu,Dense,1024,32,2,0.0,0.952277274332124,autoencoder,wall-following-robot
32,2,5,leakyrelu,Dense,1024,32,3,0.0,0.9047899258561913,autoencoder,wall-following-robot
32,2,5,leakyrelu,Dense,1024,32,4,0.0,0.9419795221843038,autoencoder,wall-following-robot
32,2,5,leakyrelu,Dense,1024,32,5,0.06451612903225806,0.8827233141108692,autoencoder,wall-following-robot
8,2,3,leakyrelu,ResDense,1024,32,1,0.0,0.9253854301518251,autoencoder,wall-following-robot
8,2,3,leakyrelu,ResDense,1024,32,2,0.0,0.8201718253501308,autoencoder,wall-following-robot
8,2,3,leakyrelu,ResDense,1024,32,3,0.0,0.8242909262092575,autoencoder,wall-following-robot
8,2,3,leakyrelu,ResDense,1024,32,4,0.12903225806451613,0.8108155819701142,autoencoder,wall-following-robot
8,2,3,leakyrelu,ResDense,1024,32,5,0.125,0.8058726609391619,autoencoder,wall-following-robot
16,2,3,leakyrelu,ResDense,1024,32,1,0.06666666666666667,0.8129928209956524,autoencoder,wall-following-robot
16,2,3,leakyrelu,ResDense,1024,32,2,0.06060606060606061,0.798458279392734,autoencoder,wall-following-robot
16,2,3,leakyrelu,ResDense,1024,32,3,0.06451612903225806,0.7917500294221561,autoencoder,wall-following-robot
16,2,3,leakyrelu,ResDense,1024,32,4,0.06060606060606061,0.7862775097093162,autoencoder,wall-following-robot
16,2,3,leakyrelu,ResDense,1024,32,5,0.05714285714285714,0.7663881369895329,autoencoder,wall-following-robot
32,2,3,leakyrelu,ResDense,1024,32,1,0.0,0.9674591032129053,autoencoder,wall-following-robot
32,2,3,leakyrelu,ResDense,1024,32,2,0.0,0.9648111098034667,autoencoder,wall-following-robot
32,2,3,leakyrelu,ResDense,1024,32,3,0.17142857142857143,0.7130752030128352,autoencoder,wall-following-robot
32,2,3,leakyrelu,ResDense,1024,32,4,0.17142857142857143,0.7523243497705142,autoencoder,wall-following-robot
32,2,3,leakyrelu,ResDense,1024,32,5,0.05555555555555555,0.6978345298340662,autoencoder,wall-following-robot
8,2,4,leakyrelu,ResDense,1024,32,1,0.11764705882352941,0.6355184182652728,autoencoder,wall-following-robot
8,2,4,leakyrelu,ResDense,1024,32,2,0.2,0.6068612451453463,autoencoder,wall-following-robot
8,2,4,leakyrelu,ResDense,1024,32,3,0.21739130434782608,0.6058020477815709,autoencoder,wall-following-robot
8,2,4,leakyrelu,ResDense,1024,32,4,0.24390243902439024,0.6015064140284819,autoencoder,wall-following-robot
8,2,4,leakyrelu,ResDense,1024,32,5,0.3076923076923077,0.6016829469224442,autoencoder,wall-following-robot
16,2,4,leakyrelu,ResDense,1024,32,1,0.0,0.9931740614334504,autoencoder,wall-following-robot
16,2,4,leakyrelu,ResDense,1024,32,2,0.0,0.8893138754854721,autoencoder,wall-following-robot
16,2,4,leakyrelu,ResDense,1024,32,3,0.0,0.8337060138872613,autoencoder,wall-following-robot
16,2,4,leakyrelu,ResDense,1024,32,4,0.0,0.7723902553842603,autoencoder,wall-following-robot
16,2,4,leakyrelu,ResDense,1024,32,5,0.0,0.6915970342473885,autoencoder,wall-following-robot
32,2,4,leakyrelu,ResDense,1024,32,1,0.0,0.8239967047193197,autoencoder,wall-following-robot
32,2,4,leakyrelu,ResDense,1024,32,2,0.0,0.8139931740614404,autoencoder,wall-following-robot
32,2,4,leakyrelu,ResDense,1024,32,3,0.05714285714285714,0.7133694245027726,autoencoder,wall-following-robot
32,2,4,leakyrelu,ResDense,1024,32,4,0.0,0.7097799223255339,autoencoder,wall-following-robot
32,2,4,leakyrelu,ResDense,1024,32,5,0.0,0.7080734376838957,autoencoder,wall-following-robot
8,2,5,leakyrelu,ResDense,1024,32,1,0.06451612903225806,0.8014004942921102,autoencoder,wall-following-robot
8,2,5,leakyrelu,ResDense,1024,32,2,0.12903225806451613,0.8005178298222974,autoencoder,wall-following-robot
8,2,5,leakyrelu,ResDense,1024,32,3,0.10810810810810811,0.7227845121807759,autoencoder,wall-following-robot
8,2,5,leakyrelu,ResDense,1024,32,4,0.1111111111111111,0.7163116394021483,autoencoder,wall-following-robot
8,2,5,leakyrelu,ResDense,1024,32,5,0.1111111111111111,0.7123102271389967,autoencoder,wall-following-robot
16,2,5,leakyrelu,ResDense,1024,32,1,0.0,0.8340590796751864,autoencoder,wall-following-robot
16,2,5,leakyrelu,ResDense,1024,32,2,0.06451612903225806,0.83182299635166,autoencoder,wall-following-robot
16,2,5,leakyrelu,ResDense,1024,32,3,0.0,0.7915734965281928,autoencoder,wall-following-robot
16,2,5,leakyrelu,ResDense,1024,32,4,0.0625,0.7895727903966171,autoencoder,wall-following-robot
16,2,5,leakyrelu,ResDense,1024,32,5,0.0,0.7369071436977829,autoencoder,wall-following-robot
32,2,5,leakyrelu,ResDense,1024,32,1,0.0,0.97440273037543,autoencoder,wall-following-robot
32,2,5,leakyrelu,ResDense,1024,32,2,0.0,0.9386842414970057,autoencoder,wall-following-robot
32,2,5,leakyrelu,ResDense,1024,32,3,0.0,0.6477580322466768,autoencoder,wall-following-robot
32,2,5,leakyrelu,ResDense,1024,32,4,0.06666666666666667,0.6688831352242003,autoencoder,wall-following-robot
32,2,5,leakyrelu,ResDense,1024,32,5,0.0,0.6795927974579336,autoencoder,wall-following-robot
8,2,3,leakyrelu,Dense,256,64,1,0.0,0.5918559491585242,autoencoder,wall-following-robot
8,2,3,leakyrelu,Dense,256,64,2,0.0,0.5855596092738571,autoencoder,wall-following-robot
8,2,3,leakyrelu,Dense,256,64,3,0.06060606060606061,0.5771448746616421,autoencoder,wall-following-robot
8,2,3,leakyrelu,Dense,256,64,4,0.05555555555555555,0.5718488878427657,autoencoder,wall-following-robot
8,2,3,leakyrelu,Dense,256,64,5,0.0,0.5541367541485213,autoencoder,wall-following-robot
16,2,3,leakyrelu,Dense,256,64,1,0.0,0.5507826291632334,autoencoder,wall-following-robot
16,2,3,leakyrelu,Dense,256,64,2,0.06779661016949153,0.5516652936330465,autoencoder,wall-following-robot
16,2,3,leakyrelu,Dense,256,64,3,0.15384615384615385,0.5508414734612209,autoencoder,wall-following-robot
16,2,3,leakyrelu,Dense,256,64,4,0.15789473684210525,0.5510768506531711,autoencoder,wall-following-robot
16,2,3,leakyrelu,Dense,256,64,5,0.1839080459770115,0.5519595151229841,autoencoder,wall-following-robot
32,2,3,leakyrelu,Dense,256,64,1,0.0,0.9494527480287227,autoencoder,wall-following-robot
32,2,3,leakyrelu,Dense,256,64,2,0.06666666666666667,0.9088501824173304,autoencoder,wall-following-robot
32,2,3,leakyrelu,Dense,256,64,3,0.06451612903225806,0.6356361068612517,autoencoder,wall-following-robot
32,2,3,leakyrelu,Dense,256,64,4,0.125,0.6282217253148236,autoencoder,wall-following-robot
32,2,3,leakyrelu,Dense,256,64,5,0.12903225806451613,0.695657290808527,autoencoder,wall-following-robot
8,2,4,leakyrelu,Dense,256,64,1,0.0,0.8133458867835776,autoencoder,wall-following-robot
8,2,4,leakyrelu,Dense,256,64,2,0.0,0.7891608803107049,autoencoder,wall-following-robot
8,2,4,leakyrelu,Dense,256,64,3,0.0,0.8048134635753866,autoencoder,wall-following-robot
8,2,4,leakyrelu,Dense,256,64,4,0.06060606060606061,0.8048134635753865,autoencoder,wall-following-robot
8,2,4,leakyrelu,Dense,256,64,5,0.05263157894736842,0.8084029657526256,autoencoder,wall-following-robot
16,2,4,leakyrelu,Dense,256,64,1,0.0,0.8428268800753277,autoencoder,wall-following-robot
16,2,4,leakyrelu,Dense,256,64,2,0.0,0.8259385665529081,autoencoder,wall-following-robot
16,2,4,leakyrelu,Dense,256,64,3,0.0,0.6649405672590389,autoencoder,wall-following-robot
16,2,4,leakyrelu,Dense,256,64,4,0.0,0.6684712251382904,autoencoder,wall-following-robot
16,2,4,leakyrelu,Dense,256,64,5,0.0,0.7026597622690426,autoencoder,wall-following-robot
32,2,4,leakyrelu,Dense,256,64,1,0.0,0.8687183711898385,autoencoder,wall-following-robot
32,2,4,leakyrelu,Dense,256,64,2,0.06666666666666667,0.8594209721078095,autoencoder,wall-following-robot
32,2,4,leakyrelu,Dense,256,64,3,0.0,0.8560080028245332,autoencoder,wall-following-robot
32,2,4,leakyrelu,Dense,256,64,4,0.0,0.8547134282688074,autoencoder,wall-following-robot
32,2,4,leakyrelu,Dense,256,64,5,0.0,0.7806873014005014,autoencoder,wall-following-robot
8,2,5,leakyrelu,Dense,256,64,1,0.3269230769230769,0.6705307755678432,autoencoder,wall-following-robot
8,2,5,leakyrelu,Dense,256,64,2,0.18181818181818182,0.6702953983758931,autoencoder,wall-following-robot
8,2,5,leakyrelu,Dense,256,64,3,0.25225225225225223,0.6711192185477185,autoencoder,wall-following-robot
8,2,5,leakyrelu,Dense,256,64,4,0.2,0.6675297163704794,autoencoder,wall-following-robot
8,2,5,leakyrelu,Dense,256,64,5,0.20809248554913296,0.666470519006704,autoencoder,wall-following-robot
16,2,5,leakyrelu,Dense,256,64,1,0.0,0.5937978109921215,autoencoder,wall-following-robot
16,2,5,leakyrelu,Dense,256,64,2,0.0,0.592385547840421,autoencoder,wall-following-robot
16,2,5,leakyrelu,Dense,256,64,3,0.0975609756097561,0.5818524185006437,autoencoder,wall-following-robot
16,2,5,leakyrelu,Dense,256,64,4,0.0975609756097561,0.5809109097328439,autoencoder,wall-following-robot
16,2,5,leakyrelu,Dense,256,64,5,0.0975609756097561,0.5505472519712805,autoencoder,wall-following-robot
32,2,5,leakyrelu,Dense,256,64,1,0.0,0.858773684829947,autoencoder,wall-following-robot
32,2,5,leakyrelu,Dense,256,64,2,0.0,0.8598328821937226,autoencoder,wall-following-robot
32,2,5,leakyrelu,Dense,256,64,3,0.06451612903225806,0.765623161115695,autoencoder,wall-following-robot
32,2,5,leakyrelu,Dense,256,64,4,0.0,0.7690361303989713,autoencoder,wall-following-robot
32,2,5,leakyrelu,Dense,256,64,5,0.0,0.7514416853007015,autoencoder,wall-following-robot
8,2,3,leakyrelu,ResDense,256,64,1,0.0,0.7927503824879439,autoencoder,wall-following-robot
8,2,3,leakyrelu,ResDense,256,64,2,0.06060606060606061,0.7819818759562269,autoencoder,wall-following-robot
8,2,3,leakyrelu,ResDense,256,64,3,0.15384615384615385,0.8019889372719851,autoencoder,wall-following-robot
8,2,3,leakyrelu,ResDense,256,64,4,0.15789473684210525,0.7959868188772578,autoencoder,wall-following-robot
8,2,3,leakyrelu,ResDense,256,64,5,0.0975609756097561,0.7295516064493422,autoencoder,wall-following-robot
16,2,3,leakyrelu,ResDense,256,64,1,0.06451612903225806,0.6445215958573685,autoencoder,wall-following-robot
16,2,3,leakyrelu,ResDense,256,64,2,0.0,0.6036836530540239,autoencoder,wall-following-robot
16,2,3,leakyrelu,ResDense,256,64,3,0.10526315789473684,0.6110391903024643,autoencoder,wall-following-robot
16,2,3,leakyrelu,ResDense,256,64,4,0.05263157894736842,0.6116864775803275,autoencoder,wall-following-robot
16,2,3,leakyrelu,ResDense,256,64,5,0.05555555555555555,0.5580204778157015,autoencoder,wall-following-robot
32,2,3,leakyrelu,ResDense,256,64,1,0.0,0.6718253501235801,autoencoder,wall-following-robot
32,2,3,leakyrelu,ResDense,256,64,2,0.0625,0.6675885606684782,autoencoder,wall-following-robot
32,2,3,leakyrelu,ResDense,256,64,3,0.0,0.6302812757443869,autoencoder,wall-following-robot
32,2,3,leakyrelu,ResDense,256,64,4,0.0,0.6266329292691601,autoencoder,wall-following-robot
32,2,3,leakyrelu,ResDense,256,64,5,0.15789473684210525,0.6271625279510482,autoencoder,wall-following-robot
8,2,4,leakyrelu,ResDense,256,64,1,0.0,0.6690596681181666,autoencoder,wall-following-robot
8,2,4,leakyrelu,ResDense,256,64,2,0.17647058823529413,0.6746498764269813,autoencoder,wall-following-robot
8,2,4,leakyrelu,ResDense,256,64,3,0.0975609756097561,0.6312227845121873,autoencoder,wall-following-robot
8,2,4,leakyrelu,ResDense,256,64,4,0.1,0.6323996704719378,autoencoder,wall-following-robot
8,2,4,leakyrelu,ResDense,256,64,5,0.08695652173913043,0.6262210191832477,autoencoder,wall-following-robot
16,2,4,leakyrelu,ResDense,256,64,1,0.06666666666666667,0.6688831352242041,autoencoder,wall-following-robot
16,2,4,leakyrelu,ResDense,256,64,2,0.06451612903225806,0.5866776509356275,autoencoder,wall-following-robot
16,2,4,leakyrelu,ResDense,256,64,3,0.0,0.581499352712728,autoencoder,wall-following-robot
16,2,4,leakyrelu,ResDense,256,64,4,0.0,0.5671413440037685,autoencoder,wall-following-robot
16,2,4,leakyrelu,ResDense,256,64,5,0.05,0.5451924208544222,autoencoder,wall-following-robot
32,2,4,leakyrelu,ResDense,256,64,1,0.0,0.7995174767565093,autoencoder,wall-following-robot
32,2,4,leakyrelu,ResDense,256,64,2,0.0,0.7894551018006426,autoencoder,wall-following-robot
32,2,4,leakyrelu,ResDense,256,64,3,0.06060606060606061,0.6040367188419504,autoencoder,wall-following-robot
32,2,4,leakyrelu,ResDense,256,64,4,0.0,0.6171589972931693,autoencoder,wall-following-robot
32,2,4,leakyrelu,ResDense,256,64,5,0.11764705882352941,0.5936801223961463,autoencoder,wall-following-robot
8,2,5,leakyrelu,ResDense,256,64,1,0.0,0.7094268565376085,autoencoder,wall-following-robot
8,2,5,leakyrelu,ResDense,256,64,2,0.0,0.637636812992828,autoencoder,wall-following-robot
8,2,5,leakyrelu,ResDense,256,64,3,0.0,0.6020360127103751,autoencoder,wall-following-robot
8,2,5,leakyrelu,ResDense,256,64,4,0.0,0.6235730257738094,autoencoder,wall-following-robot
8,2,5,leakyrelu,ResDense,256,64,5,0.1111111111111111,0.6430504884076803,autoencoder,wall-following-robot
16,2,5,leakyrelu,ResDense,256,64,1,0.21621621621621623,0.5925620807343832,autoencoder,wall-following-robot
16,2,5,leakyrelu,ResDense,256,64,2,0.12121212121212122,0.5916794162645699,autoencoder,wall-following-robot
16,2,5,leakyrelu,ResDense,256,64,3,0.16091954022988506,0.5584912321996025,autoencoder,wall-following-robot
16,2,5,leakyrelu,ResDense,256,64,4,0.16091954022988506,0.5547840414263872,autoencoder,wall-following-robot
16,2,5,leakyrelu,ResDense,256,64,5,0.14634146341463414,0.5540190655525489,autoencoder,wall-following-robot
32,2,5,leakyrelu,ResDense,256,64,1,0.0,0.7595621984229796,autoencoder,wall-following-robot
32,2,5,leakyrelu,ResDense,256,64,2,0.0,0.7436742379663481,autoencoder,wall-following-robot
32,2,5,leakyrelu,ResDense,256,64,3,0.06451612903225806,0.6212780981522953,autoencoder,wall-following-robot
32,2,5,leakyrelu,ResDense,256,64,4,0.0,0.6365776156290507,autoencoder,wall-following-robot
32,2,5,leakyrelu,ResDense,256,64,5,0.06060606060606061,0.6237495586677705,autoencoder,wall-following-robot
8,2,3,leakyrelu,Dense,1024,64,1,0.0,0.9380369542191429,autoencoder,wall-following-robot
8,2,3,leakyrelu,Dense,1024,64,2,0.0,0.9029069083205906,autoencoder,wall-following-robot
8,2,3,leakyrelu,Dense,1024,64,3,0.06666666666666667,0.7487936918912629,autoencoder,wall-following-robot
8,2,3,leakyrelu,Dense,1024,64,4,0.06666666666666667,0.7387901612333836,autoencoder,wall-following-robot
8,2,3,leakyrelu,Dense,1024,64,5,0.0625,0.6861245145345488,autoencoder,wall-following-robot
16,2,3,leakyrelu,Dense,1024,64,1,0.0,0.9784629869365725,autoencoder,wall-following-robot
16,2,3,leakyrelu,Dense,1024,64,2,0.0,0.8965517241379379,autoencoder,wall-following-robot
16,2,3,leakyrelu,Dense,1024,64,3,0.0,0.8946098623043497,autoencoder,wall-following-robot
16,2,3,leakyrelu,Dense,1024,64,4,0.0,0.8904319171472354,autoencoder,wall-following-robot
16,2,3,leakyrelu,Dense,1024,64,5,0.0,0.8176415205366669,autoencoder,wall-following-robot
32,2,3,leakyrelu,Dense,1024,64,1,0.0,0.9533364716958994,autoencoder,wall-following-robot
32,2,3,leakyrelu,Dense,1024,64,2,0.0,0.9470989761092184,autoencoder,wall-following-robot
32,2,3,leakyrelu,Dense,1024,64,3,0.0,0.822407908673656,autoencoder,wall-following-robot
32,2,3,leakyrelu,Dense,1024,64,4,0.0,0.8993174061433483,autoencoder,wall-following-robot
32,2,3,leakyrelu,Dense,1024,64,5,0.0,0.8993174061433483,autoencoder,wall-following-robot
8,2,4,leakyrelu,Dense,1024,64,1,0.045454545454545456,0.5623161115687846,autoencoder,wall-following-robot
8,2,4,leakyrelu,Dense,1024,64,2,0.08333333333333333,0.5621984229728095,autoencoder,wall-following-robot
8,2,4,leakyrelu,Dense,1024,64,3,0.1,0.5626691773567098,autoencoder,wall-following-robot
8,2,4,leakyrelu,Dense,1024,64,4,0.05357142857142857,0.5629633988466473,autoencoder,wall-following-robot
8,2,4,leakyrelu,Dense,1024,64,5,0.0684931506849315,0.5633164646345725,autoencoder,wall-following-robot
16,2,4,leakyrelu,Dense,1024,64,1,0.0,0.9816405790278989,autoencoder,wall-following-robot
16,2,4,leakyrelu,Dense,1024,64,2,0.0,0.9517476756502362,autoencoder,wall-following-robot
16,2,4,leakyrelu,Dense,1024,64,3,0.0,0.9000235377192018,autoencoder,wall-following-robot
16,2,4,leakyrelu,Dense,1024,64,4,0.0,0.8927856890667363,autoencoder,wall-following-robot
16,2,4,leakyrelu,Dense,1024,64,5,0.0,0.762269036130406,autoencoder,wall-following-robot
32,2,4,leakyrelu,Dense,1024,64,1,0.0,0.9216782393786109,autoencoder,wall-following-robot
32,2,4,leakyrelu,Dense,1024,64,2,0.0,0.9016711780628526,autoencoder,wall-following-robot
32,2,4,leakyrelu,Dense,1024,64,3,0.0,0.8799576321054561,autoencoder,wall-following-robot
32,2,4,leakyrelu,Dense,1024,64,4,0.0,0.8809579851712437,autoencoder,wall-following-robot
32,2,4,leakyrelu,Dense,1024,64,5,0.0,0.8325879722254983,autoencoder,wall-following-robot
8,2,5,leakyrelu,Dense,1024,64,1,0.0,0.8532423208191162,autoencoder,wall-following-robot
8,2,5,leakyrelu,Dense,1024,64,2,0.0,0.8378839590443722,autoencoder,wall-following-robot
8,2,5,leakyrelu,Dense,1024,64,3,0.06060606060606061,0.6612333764858254,autoencoder,wall-following-robot
8,2,5,leakyrelu,Dense,1024,64,4,0.0,0.6418147581499422,autoencoder,wall-following-robot
8,2,5,leakyrelu,Dense,1024,64,5,0.0,0.606567023655414,autoencoder,wall-following-robot
16,2,5,leakyrelu,Dense,1024,64,1,0.0,0.9581617041308765,autoencoder,wall-following-robot
16,2,5,leakyrelu,Dense,1024,64,2,0.0,0.9529834059079743,autoencoder,wall-following-robot
16,2,5,leakyrelu,Dense,1024,64,3,0.0,0.825703189360958,autoencoder,wall-following-robot
16,2,5,leakyrelu,Dense,1024,64,4,0.0,0.7991055666705967,autoencoder,wall-following-robot
16,2,5,leakyrelu,Dense,1024,64,5,0.0,0.8686006825938603,autoencoder,wall-following-robot
32,2,5,leakyrelu,Dense,1024,64,1,0.0,0.923796634106162,autoencoder,wall-following-robot
32,2,5,leakyrelu,Dense,1024,64,2,0.0,0.926503471813588,autoencoder,wall-following-robot
32,2,5,leakyrelu,Dense,1024,64,3,0.0,0.9017300223608401,autoencoder,wall-following-robot
32,2,5,leakyrelu,Dense,1024,64,4,0.0,0.8841355772625701,autoencoder,wall-following-robot
32,2,5,leakyrelu,Dense,1024,64,5,0.0,0.8425915028833777,autoencoder,wall-following-robot
8,2,3,leakyrelu,ResDense,1024,64,1,0.0,0.9914675767918123,autoencoder,wall-following-robot
8,2,3,leakyrelu,ResDense,1024,64,2,0.0,0.8304695774979471,autoencoder,wall-following-robot
8,2,3,leakyrelu,ResDense,1024,64,3,0.0,0.6525244203836718,autoencoder,wall-following-robot
8,2,3,leakyrelu,ResDense,1024,64,4,0.0,0.6917147228433631,autoencoder,wall-following-robot
8,2,3,leakyrelu,ResDense,1024,64,5,0.0,0.6852418500647354,autoencoder,wall-following-robot
16,2,3,leakyrelu,ResDense,1024,64,1,0.0,0.8636577615629113,autoencoder,wall-following-robot
16,2,3,leakyrelu,ResDense,1024,64,2,0.0,0.8377662704484002,autoencoder,wall-following-robot
16,2,3,leakyrelu,ResDense,1024,64,3,0.0,0.590090620218906,autoencoder,wall-following-robot
16,2,3,leakyrelu,ResDense,1024,64,4,0.0,0.6043309403318874,autoencoder,wall-following-robot
16,2,3,leakyrelu,ResDense,1024,64,5,0.0,0.6303989643403612,autoencoder,wall-following-robot
32,2,3,leakyrelu,ResDense,1024,64,1,0.06666666666666667,0.6675885606684783,autoencoder,wall-following-robot
32,2,3,leakyrelu,ResDense,1024,64,2,0.0,0.6632929269153889,autoencoder,wall-following-robot
32,2,3,leakyrelu,ResDense,1024,64,3,0.0,0.6494056725903328,autoencoder,wall-following-robot
32,2,3,leakyrelu,ResDense,1024,64,4,0.06060606060606061,0.6628221725314882,autoencoder,wall-following-robot
32,2,3,leakyrelu,ResDense,1024,64,5,0.06451612903225806,0.6508767800400203,autoencoder,wall-following-robot
8,2,4,leakyrelu,ResDense,1024,64,1,0.0,0.9583970813228265,autoencoder,wall-following-robot
8,2,4,leakyrelu,ResDense,1024,64,2,0.0,0.9607508532423242,autoencoder,wall-following-robot
8,2,4,leakyrelu,ResDense,1024,64,3,0.0,0.8959044368600718,autoencoder,wall-following-robot
8,2,4,leakyrelu,ResDense,1024,64,4,0.0,0.800164764034372,autoencoder,wall-following-robot
8,2,4,leakyrelu,ResDense,1024,64,5,0.0,0.6914793456514136,autoencoder,wall-following-robot
16,2,4,leakyrelu,ResDense,1024,64,1,0.0,0.8539484523949699,autoencoder,wall-following-robot
16,2,4,leakyrelu,ResDense,1024,64,2,0.0,0.8390020007061381,autoencoder,wall-following-robot
16,2,4,leakyrelu,ResDense,1024,64,3,0.0,0.6578792515005357,autoencoder,wall-following-robot
16,2,4,leakyrelu,ResDense,1024,64,4,0.0,0.6502883370601451,autoencoder,wall-following-robot
16,2,4,leakyrelu,ResDense,1024,64,5,0.0,0.6545251265152471,autoencoder,wall-following-robot
32,2,4,leakyrelu,ResDense,1024,64,1,0.0,0.7659173826056327,autoencoder,wall-following-robot
32,2,4,leakyrelu,ResDense,1024,64,2,0.0,0.7438507708603108,autoencoder,wall-following-robot
32,2,4,leakyrelu,ResDense,1024,64,3,0.0625,0.7054254442744572,autoencoder,wall-following-robot
32,2,4,leakyrelu,ResDense,1024,64,4,0.0,0.6296928327645073,autoencoder,wall-following-robot
32,2,4,leakyrelu,ResDense,1024,64,5,0.0,0.648346475226553,autoencoder,wall-following-robot
8,2,5,leakyrelu,ResDense,1024,64,1,0.0,0.5739672825703145,autoencoder,wall-following-robot
8,2,5,leakyrelu,ResDense,1024,64,2,0.0,0.5721431093327025,autoencoder,wall-following-robot
8,2,5,leakyrelu,ResDense,1024,64,3,0.0,0.5885018241732329,autoencoder,wall-following-robot
8,2,5,leakyrelu,ResDense,1024,64,4,0.0,0.5876780040014077,autoencoder,wall-following-robot
8,2,5,leakyrelu,ResDense,1024,64,5,0.046511627906976744,0.6035071201600515,autoencoder,wall-following-robot
16,2,5,leakyrelu,ResDense,1024,64,1,0.0,0.7356714134400449,autoencoder,wall-following-robot
16,2,5,leakyrelu,ResDense,1024,64,2,0.12903225806451613,0.7370836765917456,autoencoder,wall-following-robot
16,2,5,leakyrelu,ResDense,1024,64,3,0.21052631578947367,0.6135106508179395,autoencoder,wall-following-robot
16,2,5,leakyrelu,ResDense,1024,64,4,0.058823529411764705,0.6134518065199521,autoencoder,wall-following-robot
16,2,5,leakyrelu,ResDense,1024,64,5,0.11428571428571428,0.6551135694951228,autoencoder,wall-following-robot
32,2,5,leakyrelu,ResDense,1024,64,1,0.06666666666666667,0.863834294456874,autoencoder,wall-following-robot
32,2,5,leakyrelu,ResDense,1024,64,2,0.0625,0.81899493939038,autoencoder,wall-following-robot
32,2,5,leakyrelu,ResDense,1024,64,3,0.0,0.6941861833588397,autoencoder,wall-following-robot
32,2,5,leakyrelu,ResDense,1024,64,4,0.0,0.6723549488054682,autoencoder,wall-following-robot
32,2,5,leakyrelu,ResDense,1024,64,5,0.0,0.687713310580212,autoencoder,wall-following-robot
8,2,3,leakyrelu,Dense,256,32,1,0.0,0.9960175775885689,autoencoder,waveform-1
8,2,3,leakyrelu,Dense,256,32,2,0.0,0.9347706673990602,autoencoder,waveform-1
8,2,3,leakyrelu,Dense,256,32,3,0.0,0.9393481644236873,autoencoder,waveform-1
8,2,3,leakyrelu,Dense,256,32,4,0.05714285714285714,0.928957246177784,autoencoder,waveform-1
8,2,3,leakyrelu,Dense,256,32,5,0.1111111111111111,0.9230980499862615,autoencoder,waveform-1
16,2,3,leakyrelu,Dense,256,32,1,0.058823529411764705,0.9774329396685834,autoencoder,waveform-1
16,2,3,leakyrelu,Dense,256,32,2,0.058823529411764705,0.9700631694589339,autoencoder,waveform-1
