hidden,latent,layers,nonlinearity,layertype,memorysize,k,β,anomaliesSeen,f1,rsTrn,rsTst,knnauc,knnprec,knnrecall,ar,i,model,auc,dataset,mpwmutualinf,varOfDists,knn5auc,knn9auc,knn15auc,knnsqrtauc,knn5a3auc,knn5a5auc,knn5a9auc,knn5asqrtauc,pxauc,px2auc,px3auc,px4auc,px5auc,pxvitaauc,aranks,total,acount,Column1,Column2
32,8,3,relu,Dense,1024,16,0.1,1,0.146341463,0.116082006,0.372109272,0.75,1,0.289473684,0.01,4,svae,0.644736842,breast-cancer-wisconsin,0.784392766,974.9514572,0.951445515,0.946256486,0.942550037,0.941808747,0.952928095,0.951445515,0.946256486,0.941808747,0.702001483,0.981467754,0.254633062,0.036323202,0.251667902,0.940326168,[102],109,38,0.981467754,Chybny
32,8,3,relu,Dense,1024,16,0.1,2,0.051282051,0.116082006,0.372109272,0.75,1,0.289473684,0.01,4,svae,0.678650852,breast-cancer-wisconsin,0.784392766,974.9514572,0.951445515,0.946256486,0.942550037,0.941808747,0.952928095,0.951445515,0.946256486,0.941808747,0.702001483,0.981467754,0.254633062,0.036323202,0.251667902,0.940326168,"[109, 103]",109,38,0.981467754,Chybny
32,8,3,relu,Dense,1024,16,0.1,3,0.19047619,0.116082006,0.372109272,0.75,1,0.289473684,0.01,4,svae,0.710526316,breast-cancer-wisconsin,0.784392766,974.9514572,0.951445515,0.946256486,0.942550037,0.941808747,0.952928095,0.951445515,0.946256486,0.941808747,0.702001483,0.981467754,0.254633062,0.036323202,0.251667902,0.940326168,"[105, 102, 105]",109,38,0.981467754,Chybny
32,8,3,relu,Dense,1024,16,0.1,1,0.347826087,0.110887358,0.532583447,0.75,NaN,0,0.005,4,svae,0.763157895,breast-cancer-wisconsin,0.819976961,NaN,0.951445515,0.948109711,0.944032617,0.943291327,0.95329874,0.951445515,0.948109711,0.943291327,0.796145293,0.989992587,0.157894737,0.018902891,0.149740549,0.970348406,[100],109,38,0.989992587,Chybny
32,8,3,relu,Dense,128,16,0.1,1,0,0.118741609,0.232245485,0.907894737,1,0.184210526,0.05,5,svae,0.915863603,breast-cancer-wisconsin,0.779964604,150.0621175,0.937361008,0.940696812,0.941067457,0.941438102,0.946997776,0.949962936,0.947739066,0.945515196,0.741289844,0.875833951,0.258339511,0.039288362,0.250926612,0.914010378,[109],109,38,0.914010378,Vita
32,8,3,relu,Dense,128,16,0.1,2,0.19047619,0.118741609,0.232245485,0.907894737,1,0.184210526,0.05,5,svae,0.957005189,breast-cancer-wisconsin,0.779964604,150.0621175,0.937361008,0.940696812,0.941067457,0.941438102,0.946997776,0.949962936,0.947739066,0.945515196,0.741289844,0.875833951,0.258339511,0.039288362,0.250926612,0.914010378,"[87, 86]",109,38,0.914010378,Vita
32,8,3,relu,Dense,128,16,0.1,3,0.19047619,0.118741609,0.232245485,0.907894737,1,0.184210526,0.05,5,svae,0.936619718,breast-cancer-wisconsin,0.779964604,150.0621175,0.937361008,0.940696812,0.941067457,0.941438102,0.946997776,0.949962936,0.947739066,0.945515196,0.741289844,0.875833951,0.258339511,0.039288362,0.250926612,0.914010378,"[101, 84, 101]",109,38,0.914010378,Vita
32,8,3,relu,Dense,128,16,0.1,4,0.227272727,0.118741609,0.232245485,0.907894737,1,0.184210526,0.05,5,svae,0.993699036,breast-cancer-wisconsin,0.779964604,150.0621175,0.937361008,0.940696812,0.941067457,0.941438102,0.946997776,0.949962936,0.947739066,0.945515196,0.741289844,0.875833951,0.258339511,0.039288362,0.250926612,0.914010378,"[109, 75, 102, 104]",109,38,0.914010378,Vita
32,8,3,relu,Dense,128,16,0.1,5,0.581818182,0.118741609,0.232245485,0.907894737,1,0.184210526,0.05,5,svae,0.97664937,breast-cancer-wisconsin,0.779964604,150.0621175,0.937361008,0.940696812,0.941067457,0.941438102,0.946997776,0.949962936,0.947739066,0.945515196,0.741289844,0.875833951,0.258339511,0.039288362,0.250926612,0.914010378,"[101, 83, 84, 103, 96]",109,38,0.914010378,Vita
32,8,3,relu,Dense,128,16,0.1,1,0.19047619,0.117566423,0.463752831,0.578947368,NaN,0,0.01,5,svae,0.817642698,breast-cancer-wisconsin,0.808943449,67.97925879,0.948851001,0.946627131,0.946627131,0.946256486,0.948851001,0.948851001,0.946627131,0.946256486,0.783172721,0.980355819,0.241660489,0.021126761,0.246478873,0.962194218,[108],109,38,0.980355819,Chybny
32,8,3,relu,Dense,128,16,0.1,2,0.19047619,0.117566423,0.463752831,0.578947368,NaN,0,0.01,5,svae,0.952001483,breast-cancer-wisconsin,0.808943449,67.97925879,0.948851001,0.946627131,0.946627131,0.946256486,0.948851001,0.948851001,0.946627131,0.946256486,0.783172721,0.980355819,0.241660489,0.021126761,0.246478873,0.962194218,"[108, 80]",109,38,0.980355819,Chybny
32,8,3,relu,Dense,128,16,0.1,3,0.311111111,0.117566423,0.463752831,0.578947368,NaN,0,0.01,5,svae,0.943291327,breast-cancer-wisconsin,0.808943449,67.97925879,0.948851001,0.946627131,0.946627131,0.946256486,0.948851001,0.948851001,0.946627131,0.946256486,0.783172721,0.980355819,0.241660489,0.021126761,0.246478873,0.962194218,"[101, 85, 93]",109,38,0.980355819,Chybny
32,8,3,relu,Dense,128,16,0.1,1,0.1,0.10611562,0.542687097,0.57227576,NaN,0,0.005,5,svae,0.680874722,breast-cancer-wisconsin,0.801501435,NaN,0.952186805,0.95033358,0.948480356,0.947368421,0.95181616,0.952186805,0.95033358,0.947368421,0.795404003,0.984062268,0.19051149,0.020385471,0.196812454,0.978502595,[108],109,38,0.984062268,Chybny
32,8,3,relu,Dense,1024,16,0.1,1,0,0.12137421,0.25681967,0.921052632,1,0.263157895,0.05,5,svae,0.592105263,breast-cancer-wisconsin,0.784109324,254.5733153,0.935878428,0.938472943,0.939955523,0.939955523,0.944403262,0.946627131,0.945515196,0.945515196,0.753521127,0.914010378,0.234988881,0.034099333,0.239065975,0.934025204,[109],109,38,0.934025204,Vita
32,8,3,relu,Dense,1024,16,0.1,2,0.19047619,0.12137421,0.25681967,0.921052632,1,0.263157895,0.05,5,svae,0.789473684,breast-cancer-wisconsin,0.784109324,254.5733153,0.935878428,0.938472943,0.939955523,0.939955523,0.944403262,0.946627131,0.945515196,0.945515196,0.753521127,0.914010378,0.234988881,0.034099333,0.239065975,0.934025204,"[102, 106]",109,38,0.934025204,Vita
32,8,3,relu,Dense,1024,16,0.1,3,0.19047619,0.12137421,0.25681967,0.921052632,1,0.263157895,0.05,5,svae,0.815789474,breast-cancer-wisconsin,0.784109324,254.5733153,0.935878428,0.938472943,0.939955523,0.939955523,0.944403262,0.946627131,0.945515196,0.945515196,0.753521127,0.914010378,0.234988881,0.034099333,0.239065975,0.934025204,"[105, 108, 106]",109,38,0.934025204,Vita
32,8,3,relu,Dense,1024,16,0.1,4,0.272727273,0.12137421,0.25681967,0.921052632,1,0.263157895,0.05,5,svae,0.802631579,breast-cancer-wisconsin,0.784109324,254.5733153,0.935878428,0.938472943,0.939955523,0.939955523,0.944403262,0.946627131,0.945515196,0.945515196,0.753521127,0.914010378,0.234988881,0.034099333,0.239065975,0.934025204,"[102, 100, 103, 104]",109,38,0.934025204,Vita
32,8,3,relu,Dense,1024,16,0.1,5,0.23255814,0.12137421,0.25681967,0.921052632,1,0.263157895,0.05,5,svae,0.824684952,breast-cancer-wisconsin,0.784109324,254.5733153,0.935878428,0.938472943,0.939955523,0.939955523,0.944403262,0.946627131,0.945515196,0.945515196,0.753521127,0.914010378,0.234988881,0.034099333,0.239065975,0.934025204,"[101, 98, 105, 99, 106]",109,38,0.934025204,Vita
32,8,3,relu,Dense,1024,16,0.1,1,0.1,0.110067457,0.499642925,0.704595997,1,0.105263158,0.01,5,svae,0.578947368,breast-cancer-wisconsin,0.803673044,41.43615503,0.946256486,0.947739066,0.945515196,0.945885841,0.946997776,0.946256486,0.947739066,0.945885841,0.783172721,0.996293551,0.255374351,0.025203855,0.256486286,0.967012602,[109],109,38,0.996293551,Chybny
32,8,3,relu,Dense,1024,16,0.1,2,0,0.110067457,0.499642925,0.704595997,1,0.105263158,0.01,5,svae,0.618421053,breast-cancer-wisconsin,0.803673044,41.43615503,0.946256486,0.947739066,0.945515196,0.945885841,0.946997776,0.946256486,0.947739066,0.945885841,0.783172721,0.996293551,0.255374351,0.025203855,0.256486286,0.967012602,"[109, 109]",109,38,0.996293551,Chybny
32,8,3,relu,Dense,1024,16,0.1,3,0,0.110067457,0.499642925,0.704595997,1,0.105263158,0.01,5,svae,0.697368421,breast-cancer-wisconsin,0.803673044,41.43615503,0.946256486,0.947739066,0.945515196,0.945885841,0.946997776,0.946256486,0.947739066,0.945885841,0.783172721,0.996293551,0.255374351,0.025203855,0.256486286,0.967012602,"[108, 106, 102]",109,38,0.996293551,Chybny
32,8,3,relu,Dense,1024,16,0.1,1,0.051282051,0.112312851,0.529660198,0.592105263,NaN,0,0.005,5,svae,0.545589325,breast-cancer-wisconsin,0.80062462,NaN,0.95255745,0.949962936,0.947739066,0.947368421,0.95404003,0.95255745,0.949962936,0.947368421,0.824314307,0.991104522,0.203113417,0.014455152,0.208302446,0.979243884,[107],109,38,0.991104522,Chybny
32,8,3,relu,Dense,128,16,0.1,1,0,0.203059318,0.203234453,0.828434144,0.615384615,0.275862069,0.05,1,svae,0.487987564,cardiotocography,0.856552417,54.6734927,0.376012813,0.36687394,0.359807801,0.358017712,0.559920859,0.522046354,0.498586772,0.462879216,0.478330507,0.370548332,0.492745431,0.651592237,0.482287545,0.349632561,[395],395,29,0.478330507,Spravny
32,8,3,relu,Dense,128,16,0.1,2,0.195121951,0.203059318,0.203234453,0.828434144,0.615384615,0.275862069,0.05,1,svae,0.835170529,cardiotocography,0.856552417,54.6734927,0.376012813,0.36687394,0.359807801,0.358017712,0.559920859,0.522046354,0.498586772,0.462879216,0.478330507,0.370548332,0.492745431,0.651592237,0.482287545,0.349632561,"[387, 382]",395,29,0.478330507,Spravny
32,8,3,relu,Dense,128,16,0.1,3,0.285714286,0.203059318,0.203234453,0.828434144,0.615384615,0.275862069,0.05,1,svae,0.876483889,cardiotocography,0.856552417,54.6734927,0.376012813,0.36687394,0.359807801,0.358017712,0.559920859,0.522046354,0.498586772,0.462879216,0.478330507,0.370548332,0.492745431,0.651592237,0.482287545,0.349632561,"[324, 385, 390]",395,29,0.478330507,Spravny
32,8,3,relu,Dense,128,16,0.1,4,0.375,0.203059318,0.203234453,0.828434144,0.615384615,0.275862069,0.05,1,svae,0.884963256,cardiotocography,0.856552417,54.6734927,0.376012813,0.36687394,0.359807801,0.358017712,0.559920859,0.522046354,0.498586772,0.462879216,0.478330507,0.370548332,0.492745431,0.651592237,0.482287545,0.349632561,"[295, 362, 390, 381]",395,29,0.478330507,Spravny
32,8,3,relu,Dense,128,16,0.1,5,0.311111111,0.203059318,0.203234453,0.828434144,0.615384615,0.275862069,0.05,1,svae,0.893536838,cardiotocography,0.856552417,54.6734927,0.376012813,0.36687394,0.359807801,0.358017712,0.559920859,0.522046354,0.498586772,0.462879216,0.478330507,0.370548332,0.492745431,0.651592237,0.482287545,0.349632561,"[329, 392, 378, 369, 333]",395,29,0.478330507,Spravny
32,8,3,relu,Dense,128,16,0.1,1,0.117647059,0.207182341,0.21002623,0.594544941,0.5,0.034482759,0.01,1,svae,0.82890522,cardiotocography,0.858576019,57.50254206,0.492933861,0.47258338,0.457414735,0.441398153,0.563124176,0.525814961,0.49726776,0.463632938,0.488411532,0.42189561,0.444224609,0.529395138,0.456189938,0.399001319,[395],395,29,0.488411532,Spravny
32,8,3,relu,Dense,128,16,0.1,2,0.088888889,0.207182341,0.21002623,0.594544941,0.5,0.034482759,0.01,1,svae,0.747409082,cardiotocography,0.858576019,57.50254206,0.492933861,0.47258338,0.457414735,0.441398153,0.563124176,0.525814961,0.49726776,0.463632938,0.488411532,0.42189561,0.444224609,0.529395138,0.456189938,0.399001319,"[355, 356]",395,29,0.488411532,Spravny
32,8,3,relu,Dense,128,16,0.1,3,0.163265306,0.207182341,0.21002623,0.594544941,0.5,0.034482759,0.01,1,svae,0.775108347,cardiotocography,0.858576019,57.50254206,0.492933861,0.47258338,0.457414735,0.441398153,0.563124176,0.525814961,0.49726776,0.463632938,0.488411532,0.42189561,0.444224609,0.529395138,0.456189938,0.399001319,"[365, 391, 365]",395,29,0.488411532,Spravny
32,8,3,relu,Dense,128,16,0.1,4,0.081632653,0.207182341,0.21002623,0.594544941,0.5,0.034482759,0.01,1,svae,0.845298662,cardiotocography,0.858576019,57.50254206,0.492933861,0.47258338,0.457414735,0.441398153,0.563124176,0.525814961,0.49726776,0.463632938,0.488411532,0.42189561,0.444224609,0.529395138,0.456189938,0.399001319,"[340, 338, 384, 332]",395,29,0.488411532,Spravny
32,8,3,relu,Dense,128,16,0.1,5,0.188679245,0.207182341,0.21002623,0.594544941,0.5,0.034482759,0.01,1,svae,0.883078952,cardiotocography,0.858576019,57.50254206,0.492933861,0.47258338,0.457414735,0.441398153,0.563124176,0.525814961,0.49726776,0.463632938,0.488411532,0.42189561,0.444224609,0.529395138,0.456189938,0.399001319,"[377, 323, 371, 323, 322]",395,29,0.488411532,Spravny
32,8,3,relu,Dense,128,16,0.1,1,0.064516129,0.227147485,0.21657463,0.665394762,1,0.034482759,0.005,1,svae,0.722159412,cardiotocography,0.857251751,75.06031454,0.498209911,0.477859431,0.469097419,0.454211419,0.534671189,0.503109101,0.484642924,0.458639533,0.471735444,0.3641417,0.481816469,0.62078387,0.473808178,0.328245713,[395],395,29,0.471735444,Spravny
32,8,3,relu,Dense,128,16,0.1,2,0.064516129,0.227147485,0.21657463,0.665394762,1,0.034482759,0.005,1,svae,0.755700019,cardiotocography,0.857251751,75.06031454,0.498209911,0.477859431,0.469097419,0.454211419,0.534671189,0.503109101,0.484642924,0.458639533,0.471735444,0.3641417,0.481816469,0.62078387,0.473808178,0.328245713,"[394, 395]",395,29,0.471735444,Spravny
32,8,3,relu,Dense,128,16,0.1,3,0.285714286,0.227147485,0.21657463,0.665394762,1,0.034482759,0.005,1,svae,0.846853213,cardiotocography,0.857251751,75.06031454,0.498209911,0.477859431,0.469097419,0.454211419,0.534671189,0.503109101,0.484642924,0.458639533,0.471735444,0.3641417,0.481816469,0.62078387,0.473808178,0.328245713,"[383, 336, 392]",395,29,0.471735444,Spravny
32,8,3,relu,Dense,128,16,0.1,4,0.27027027,0.227147485,0.21657463,0.665394762,1,0.034482759,0.005,1,svae,0.847559827,cardiotocography,0.857251751,75.06031454,0.498209911,0.477859431,0.469097419,0.454211419,0.534671189,0.503109101,0.484642924,0.458639533,0.471735444,0.3641417,0.481816469,0.62078387,0.473808178,0.328245713,"[382, 308, 395, 393]",395,29,0.471735444,Spravny
32,8,3,relu,Dense,128,16,0.1,5,0.205128205,0.227147485,0.21657463,0.665394762,1,0.034482759,0.005,1,svae,0.840964764,cardiotocography,0.857251751,75.06031454,0.498209911,0.477859431,0.469097419,0.454211419,0.534671189,0.503109101,0.484642924,0.458639533,0.471735444,0.3641417,0.481816469,0.62078387,0.473808178,0.328245713,"[385, 299, 393, 392, 391]",395,29,0.471735444,Spravny
32,8,3,relu,Dense,1024,16,0.1,1,0.064516129,0.221991513,0.227164334,0.832579612,0.555555556,0.172413793,0.05,1,svae,0.785895986,cardiotocography,0.865499494,26.69126084,0.361880535,0.357735067,0.359336725,0.362634257,0.527699265,0.497550405,0.481816469,0.457791596,0.516393443,0.266817411,0.444507255,0.623233465,0.451667609,0.35924251,[392],395,29,0.516393443,Spravny
32,8,3,relu,Dense,1024,16,0.1,2,0.066666667,0.221991513,0.227164334,0.832579612,0.555555556,0.172413793,0.05,1,svae,0.824571321,cardiotocography,0.865499494,26.69126084,0.361880535,0.357735067,0.359336725,0.362634257,0.527699265,0.497550405,0.481816469,0.457791596,0.516393443,0.266817411,0.444507255,0.623233465,0.451667609,0.35924251,"[392, 395]",395,29,0.516393443,Spravny
32,8,3,relu,Dense,1024,16,0.1,3,0.121212121,0.221991513,0.227164334,0.832579612,0.555555556,0.172413793,0.05,1,svae,0.811946486,cardiotocography,0.865499494,26.69126084,0.361880535,0.357735067,0.359336725,0.362634257,0.527699265,0.497550405,0.481816469,0.457791596,0.516393443,0.266817411,0.444507255,0.623233465,0.451667609,0.35924251,"[379, 359, 394]",395,29,0.516393443,Spravny
32,8,3,relu,Dense,1024,16,0.1,4,0.0625,0.221991513,0.227164334,0.832579612,0.555555556,0.172413793,0.05,1,svae,0.861644997,cardiotocography,0.865499494,26.69126084,0.361880535,0.357735067,0.359336725,0.362634257,0.527699265,0.497550405,0.481816469,0.457791596,0.516393443,0.266817411,0.444507255,0.623233465,0.451667609,0.35924251,"[369, 386, 394, 385]",395,29,0.516393443,Spravny
32,8,3,relu,Dense,1024,16,0.1,5,0.3,0.221991513,0.227164334,0.832579612,0.555555556,0.172413793,0.05,1,svae,0.902722819,cardiotocography,0.865499494,26.69126084,0.361880535,0.357735067,0.359336725,0.362634257,0.527699265,0.497550405,0.481816469,0.457791596,0.516393443,0.266817411,0.444507255,0.623233465,0.451667609,0.35924251,"[383, 371, 378, 364, 392]",395,29,0.516393443,Spravny
32,8,3,relu,Dense,1024,16,0.1,1,0.064516129,0.216908033,0.218125918,0.698417185,0.333333333,0.034482759,0.01,1,svae,0.560015074,cardiotocography,0.855623761,63.06943231,0.469945355,0.456661014,0.449312229,0.438665913,0.524684379,0.498492557,0.483700773,0.458545318,0.517995101,0.439231204,0.465517241,0.539381948,0.462502355,0.355944978,[393],395,29,0.517995101,Spravny
32,8,3,relu,Dense,1024,16,0.1,2,0,0.216908033,0.218125918,0.698417185,0.333333333,0.034482759,0.01,1,svae,0.577444884,cardiotocography,0.855623761,63.06943231,0.469945355,0.456661014,0.449312229,0.438665913,0.524684379,0.498492557,0.483700773,0.458545318,0.517995101,0.439231204,0.465517241,0.539381948,0.462502355,0.355944978,"[393, 392]",395,29,0.517995101,Spravny
32,8,3,relu,Dense,1024,16,0.1,3,0,0.216908033,0.218125918,0.698417185,0.333333333,0.034482759,0.01,1,svae,0.786932353,cardiotocography,0.855623761,63.06943231,0.469945355,0.456661014,0.449312229,0.438665913,0.524684379,0.498492557,0.483700773,0.458545318,0.517995101,0.439231204,0.465517241,0.539381948,0.462502355,0.355944978,"[388, 383, 386]",395,29,0.517995101,Spravny
32,8,3,relu,Dense,1024,16,0.1,4,0.121212121,0.216908033,0.218125918,0.698417185,0.333333333,0.034482759,0.01,1,svae,0.807047296,cardiotocography,0.855623761,63.06943231,0.469945355,0.456661014,0.449312229,0.438665913,0.524684379,0.498492557,0.483700773,0.458545318,0.517995101,0.439231204,0.465517241,0.539381948,0.462502355,0.355944978,"[364, 364, 384, 393]",395,29,0.517995101,Spravny
32,8,3,relu,Dense,1024,16,0.1,5,0.055555556,0.216908033,0.218125918,0.698417185,0.333333333,0.034482759,0.01,1,svae,0.818494441,cardiotocography,0.855623761,63.06943231,0.469945355,0.456661014,0.449312229,0.438665913,0.524684379,0.498492557,0.483700773,0.458545318,0.517995101,0.439231204,0.465517241,0.539381948,0.462502355,0.355944978,"[373, 355, 392, 391, 388]",395,29,0.517995101,Spravny
32,8,3,relu,Dense,1024,16,0.1,1,0,0.221198214,0.221323121,0.580177125,0.666666667,0.068965517,0.005,1,svae,0.685462597,cardiotocography,0.854961033,51.41950749,0.506783493,0.481628038,0.469097419,0.45204447,0.541925758,0.507160354,0.483229697,0.455813077,0.561428302,0.379781421,0.415394762,0.532127379,0.430092331,0.37667232,[395],395,29,0.561428302,Spravny
32,8,3,relu,Dense,1024,16,0.1,2,0.0625,0.221198214,0.221323121,0.580177125,0.666666667,0.068965517,0.005,1,svae,0.783022423,cardiotocography,0.854961033,51.41950749,0.506783493,0.481628038,0.469097419,0.45204447,0.541925758,0.507160354,0.483229697,0.455813077,0.561428302,0.379781421,0.415394762,0.532127379,0.430092331,0.37667232,"[395, 395]",395,29,0.561428302,Spravny
32,8,3,relu,Dense,1024,16,0.1,3,0.228571429,0.221198214,0.221323121,0.580177125,0.666666667,0.068965517,0.005,1,svae,0.822875448,cardiotocography,0.854961033,51.41950749,0.506783493,0.481628038,0.469097419,0.45204447,0.541925758,0.507160354,0.483229697,0.455813077,0.561428302,0.379781421,0.415394762,0.532127379,0.430092331,0.37667232,"[380, 388, 378]",395,29,0.561428302,Spravny
32,8,3,relu,Dense,1024,16,0.1,4,0.263157895,0.221198214,0.221323121,0.580177125,0.666666667,0.068965517,0.005,1,svae,0.80049934,cardiotocography,0.854961033,51.41950749,0.506783493,0.481628038,0.469097419,0.45204447,0.541925758,0.507160354,0.483229697,0.455813077,0.561428302,0.379781421,0.415394762,0.532127379,0.430092331,0.37667232,"[392, 390, 373, 351]",395,29,0.561428302,Spravny
32,8,3,relu,Dense,1024,16,0.1,5,0.166666667,0.221198214,0.221323121,0.580177125,0.666666667,0.068965517,0.005,1,svae,0.802760505,cardiotocography,0.854961033,51.41950749,0.506783493,0.481628038,0.469097419,0.45204447,0.541925758,0.507160354,0.483229697,0.455813077,0.561428302,0.379781421,0.415394762,0.532127379,0.430092331,0.37667232,"[367, 387, 367, 352, 367]",395,29,0.561428302,Spravny
32,8,3,relu,Dense,128,16,0.1,1,0.222222222,0.278331489,0.291622704,0.817787827,0.5,0.137931034,0.05,2,svae,0.88939137,cardiotocography,0.865247596,21.25026447,0.463538722,0.446485774,0.434237799,0.423308837,0.627096288,0.602882985,0.572922555,0.520256265,0.466459393,0.374693801,0.49001319,0.623233465,0.49764462,0.344073865,[391],395,29,0.466459393,Spravny
32,8,3,relu,Dense,128,16,0.1,2,0.216216216,0.278331489,0.291622704,0.817787827,0.5,0.137931034,0.05,2,svae,0.898436028,cardiotocography,0.865247596,21.25026447,0.463538722,0.446485774,0.434237799,0.423308837,0.627096288,0.602882985,0.572922555,0.520256265,0.466459393,0.374693801,0.49001319,0.623233465,0.49764462,0.344073865,"[385, 380]",395,29,0.466459393,Spravny
