hidden,latent,layers,nonlinearity,layertype,memorysize,k,β,anomaliesSeen,auc,auc2,ar,i,model,dataset
32,8,3,relu,Dense,1024,16,0.1,6,0.7505181835311853,0.8031373657433578,0.05,8,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,7,0.7565479555304316,0.8202374222724702,0.05,8,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,8,0.7717166007160354,0.8164688147729413,0.05,8,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,9,0.7914546824948182,0.8325325042396834,0.05,8,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,10,0.810439042773695,0.8326267194271716,0.05,8,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,1,0.6957791596005276,0.6659129451667609,0.01,8,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,2,0.7008667797248916,0.6711889956661014,0.01,8,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,3,0.7620124364047485,0.7827397776521575,0.01,8,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,4,0.7299792726587526,0.7964951950254381,0.01,8,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,5,0.814584511023177,0.7353495383455814,0.01,8,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,6,0.7979084228377614,0.7833050687770868,0.01,8,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,7,0.7960712266817411,0.8262200866779724,0.01,8,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,8,0.7832108535895986,0.8141134350857357,0.01,8,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,9,0.8245242133031844,0.7954117203693235,0.01,8,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,10,0.8094968908988129,0.8143960806482005,0.01,8,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,1,0.4603825136612022,0.5395232711513096,0.005,8,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,2,0.6354814396080648,0.624175617109478,0.005,8,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,3,0.7358206142830224,0.8260787638967402,0.005,8,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,4,0.6639815338232523,0.8388920293951384,0.005,8,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,5,0.7887695496514038,0.8546259657056717,0.005,8,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,6,0.8538722442057659,0.8568871302053891,0.005,8,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,7,0.8649896363293762,0.8985302430751836,0.005,8,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,1,0.6317128321085359,0.8290936498963632,0.05,9,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,2,0.8820425852647447,0.8811004333898624,0.05,9,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,3,0.8994723949500658,0.9121914452609761,0.05,9,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,4,0.9010269455436217,0.8964575089504427,0.05,9,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,5,0.9269832296966272,0.9019219898247597,0.05,9,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,6,0.9032410024495948,0.902487280949689,0.05,9,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,7,0.9298096853212738,0.9234501601658187,0.05,9,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,8,0.9413039381948369,0.9184096476351988,0.05,9,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,9,0.9294799321650651,0.9167137742604108,0.05,9,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,10,0.9530808366308648,0.9254757866968155,0.05,9,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,1,0.7726587525909177,0.8027133973996607,0.01,9,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,2,0.8701714716412285,0.8443565102694555,0.01,9,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,3,0.8539664593932542,0.8374788015828152,0.01,9,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,4,0.9066798567929151,0.8814772941398152,0.01,9,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,5,0.9364989636329376,0.8942905596382136,0.01,9,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,6,0.9211889956661015,0.9255700018843037,0.01,9,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,7,0.9322592801959676,0.9257584322592801,0.01,9,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,8,0.9268419069153949,0.9235914829470511,0.01,9,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,9,0.94592048238176,0.9118145845110233,0.01,9,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,10,0.9423403052572075,0.929055963821368,0.01,9,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,1,0.7282833992839646,0.8675334463915583,0.005,9,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,2,0.8578292820802713,0.892783116638402,0.005,9,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,3,0.9182212172602223,0.9354625965705672,0.005,9,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,4,0.9347088750706614,0.9397964951950254,0.005,9,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,5,0.9031467872621066,0.9403617863199546,0.005,9,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,6,0.9319766346335028,0.926512153759186,0.005,9,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,7,0.9052195213868475,0.9331072168833616,0.005,9,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,1,0.5837573016770302,0.7724703222159411,0.05,9,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,2,0.6412756736385905,0.6362351611079706,0.05,9,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,3,0.7696909741850386,0.8778971170152627,0.05,9,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,4,0.864047484454494,0.8835500282645561,0.05,9,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,5,0.8973525532315809,0.8945260976069342,0.05,9,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,6,0.8055869606180516,0.8504333898624458,0.05,9,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,7,0.8690408893913698,0.8800640663274919,0.05,9,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,8,0.8885905407951761,0.8954211418880724,0.05,9,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,9,0.8869417750141324,0.9024872809496891,0.05,9,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,10,0.8860938383267382,0.9141699641982288,0.05,9,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,1,0.6734501601658187,0.7974373469003203,0.01,9,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,2,0.7539570378745055,0.819719238741285,0.01,9,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,3,0.8107216883361598,0.8169398907103825,0.01,9,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,4,0.7939984925570002,0.8511400037686074,0.01,9,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,5,0.8068588656491427,0.8742227247032222,0.01,9,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,6,0.8119464857735067,0.8598078010175241,0.01,9,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,7,0.8509986809873752,0.8435556811758055,0.01,9,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,8,0.8629169022046355,0.8944789900131901,0.01,9,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,9,0.8337573016770303,0.9576973808177878,0.01,9,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,10,0.8589598643301299,0.9405973242886754,0.01,9,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,1,0.6439136988882608,0.5425852647446768,0.005,9,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,2,0.7540512530619935,0.6943659317882044,0.005,9,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,3,0.7594215187488221,0.7659223666855096,0.005,9,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,4,0.8776144714527981,0.7578669681552667,0.005,9,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,5,0.8931599773883551,0.8868946674203881,0.005,9,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,6,0.8924062558884492,0.8976823063877897,0.005,9,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,7,0.8780855473902394,0.895703787450537,0.005,9,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,1,0.6800923308837385,0.5433389862445825,0.05,10,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,2,0.7625777275296778,0.6890898812888637,0.05,10,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,3,0.8051158846806106,0.806152251742981,0.05,10,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,4,0.862304503485962,0.8474656114565668,0.05,10,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,5,0.8687582438289052,0.8362540041454682,0.05,10,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,6,0.8625400414546823,0.8686640286414169,0.05,10,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,7,0.8825136612021859,0.8599020162050122,0.05,10,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,8,0.8582061428302243,0.857263990955342,0.05,10,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,9,0.8677218767665347,0.8598078010175241,0.05,10,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,10,0.8579706048615037,0.8679103071415112,0.05,10,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,1,0.6306293574524212,0.7226304880346712,0.01,10,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,2,0.7700207273412473,0.7488694177501414,0.01,10,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,3,0.8473713962690785,0.8248068588656492,0.01,10,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,4,0.8637648388920293,0.8195779159600527,0.01,10,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,5,0.8705483323911813,0.8248068588656492,0.01,10,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,6,0.8916525343885433,0.8296589410212927,0.01,10,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,7,0.8983418127002073,0.8417184850197852,0.01,10,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,8,0.8664970793291878,0.8616921047672885,0.01,10,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,9,0.882607876389674,0.8131712832108535,0.01,10,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,10,0.8884492180139438,0.8714904842660638,0.01,10,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,1,0.6785377802901827,0.7562653099679668,0.005,10,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,2,0.7644620312794422,0.7964009798379499,0.005,10,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,3,0.8098737516487656,0.8000753721499905,0.005,10,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,4,0.846711889956661,0.8154324477105709,0.005,10,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,5,0.83615978895798,0.8210853589598643,0.005,10,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,6,0.8488317316751459,0.8093084605238365,0.005,10,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,7,0.8585830035801771,0.8424250989259467,0.005,10,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,1,0.624175617109478,0.6135293009233089,0.05,10,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,2,0.6441492368569813,0.7058130770680234,0.05,10,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,3,0.6557377049180328,0.6909741850386283,0.05,10,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,4,0.7321462219709817,0.739447899001319,0.05,10,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,5,0.7768042208403996,0.7504239683436971,0.05,10,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,6,0.7924439419634445,0.8041737328057283,0.05,10,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,7,0.7777934803090258,0.8178820425852646,0.05,10,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,8,0.8013472771810816,0.8324853966459392,0.05,10,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,9,0.7868852459016393,0.8273035613340871,0.05,10,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,10,0.8469003203316374,0.8446391558319201,0.05,10,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,1,0.6848501978518937,0.7251271905031093,0.01,10,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,2,0.7159883173167516,0.7393065762200867,0.01,10,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,3,0.7263048803467119,0.7622950819672132,0.01,10,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,4,0.7586206896551725,0.8086489542114189,0.01,10,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,5,0.7453363482193329,0.80407951761824,0.01,10,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,6,0.7855662332768042,0.823534953834558,0.01,10,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,7,0.7660165818729978,0.8164688147729413,0.01,10,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,8,0.801111739212361,0.8529300923308837,0.01,10,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,9,0.8074241567740719,0.8402110420199737,0.01,10,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,10,0.8622102882984737,0.833615978895798,0.01,10,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,1,0.619511965328811,0.651215375918598,0.005,10,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,2,0.7058601846617675,0.6674203881665725,0.005,10,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,3,0.7775579423403052,0.7271057094403618,0.005,10,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,4,0.7597512719050311,0.7591859807801017,0.005,10,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,5,0.7844356510269456,0.7636612021857924,0.005,10,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,6,0.8001695873374788,0.7233371019408328,0.005,10,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,7,0.7923497267759564,0.7517429809685321,0.005,10,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,1,0.7675240248728095,0.7695496514038063,0.05,11,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,2,0.8694177501413227,0.8123233465234596,0.05,11,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,3,0.8823252308272094,0.8193894855850763,0.05,11,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,4,0.8835500282645561,0.7959770114942528,0.05,11,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,5,0.900697192387413,0.8515168645185603,0.05,11,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,6,0.8438383267382702,0.8465705671754287,0.05,11,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,7,0.8860938383267383,0.8541077821744867,0.05,11,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,8,0.8840682117957416,0.8377614471452798,0.05,11,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,9,0.8585358959864331,0.8195779159600527,0.05,11,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,10,0.8795929903900509,0.843791219144526,0.05,11,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,1,0.8874128509515733,0.8285283587714339,0.01,11,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,2,0.8371490484266064,0.8370548332391181,0.01,11,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,3,0.8151026945543622,0.8374788015828151,0.01,11,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,4,0.8442622950819672,0.8709251931411344,0.01,11,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,5,0.8839268890145092,0.8762012436404749,0.01,11,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,6,0.8845863953269267,0.9070096099491238,0.01,11,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,7,0.8914169964198229,0.9006029771999247,0.01,11,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,8,0.9051253061993593,0.8900979837949878,0.01,11,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,9,0.8820425852647447,0.8716318070472961,0.01,11,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,10,0.8807235726399095,0.8884963256076881,0.01,11,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,1,0.7718108159035235,0.5149802148106275,0.005,11,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,2,0.8729037120783869,0.7623892971547015,0.005,11,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,3,0.8954211418880724,0.8725268513284341,0.005,11,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,4,0.8973054456378368,0.895656679856793,0.005,11,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,5,0.8992839645750895,0.8969756924816281,0.005,11,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,6,0.8808648954211418,0.9077162238552856,0.005,11,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,7,0.8922178255134727,0.8999434708875069,0.005,11,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,1,0.6087243263614094,0.6489542114188809,0.05,11,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,2,0.7144808743169399,0.7074147352553232,0.05,11,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,3,0.7783587714339552,0.7776521575277936,0.05,11,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,4,0.7445355191256829,0.7622008667797249,0.05,11,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,5,0.7896174863387978,0.802430751837196,0.05,11,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,6,0.8208969285848879,0.8182117957414735,0.05,11,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,7,0.8550970416431128,0.8462408140192199,0.05,11,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,8,0.8169398907103825,0.8021481062747315,0.05,11,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,9,0.794328245713209,0.8510457885811193,0.05,11,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,10,0.8304126625211985,0.8529300923308837,0.05,11,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,1,0.5765027322404372,0.5438100621820237,0.01,11,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,2,0.8270680233653664,0.7627190503109101,0.01,11,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,3,0.8092142453363481,0.7377991332202751,0.01,11,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,4,0.8021481062747314,0.7714810627473148,0.01,11,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,5,0.8751648765781044,0.8514226493310723,0.01,11,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,6,0.8740342943282456,0.8439796495195024,0.01,11,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,7,0.8664970793291878,0.8448275862068965,0.01,11,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,8,0.8515168645185603,0.8229696627096288,0.01,11,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,9,0.8697003957037875,0.8406821179574147,0.01,11,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,10,0.8599491237987562,0.866591294516676,0.01,11,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,1,0.5223761070284529,0.5281232334652345,0.005,11,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,2,0.7508950442811382,0.6996419822875447,0.005,11,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,3,0.7920670812134916,0.7459958545317504,0.005,11,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,4,0.7920670812134916,0.8289994347088749,0.005,11,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,5,0.8193894855850763,0.8103448275862069,0.005,11,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,6,0.7851893725268514,0.8277275296777841,0.005,11,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,7,0.8315432447710571,0.8164688147729413,0.005,11,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,1,0.8207084982099114,0.8210853589598643,0.05,12,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,2,0.7998869417750142,0.8342754852082157,0.05,12,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,3,0.8344639155831919,0.853872244205766,0.05,12,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,4,0.8414358394573205,0.8820425852647444,0.05,12,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,5,0.8407292255511588,0.8751648765781042,0.05,12,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,6,0.8792161296400979,0.9047955530431506,0.05,12,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,7,0.8643301300169587,0.9053608441680799,0.05,12,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,8,0.8516110797060485,0.9051253061993594,0.05,12,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,9,0.8460523836442434,0.8948087431693991,0.05,12,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,10,0.839551535707556,0.8996137177312984,0.05,12,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,1,0.7704918032786886,0.8344639155831921,0.01,12,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,2,0.797719992462785,0.8731863576408517,0.01,12,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,3,0.7885811192764274,0.8597135858300359,0.01,12,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,4,0.805304315055587,0.8583003580177125,0.01,12,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,5,0.8246655360844168,0.8727152817034105,0.01,12,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,6,0.8940079140757491,0.9066798567929151,0.01,12,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,7,0.8878839268890146,0.9030054644808743,0.01,12,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,8,0.8980591671377427,0.9025343885434333,0.01,12,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,9,0.8898153382325231,0.9017335594497833,0.01,12,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,10,0.8710665159223667,0.9004145468249481,0.01,12,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,1,0.7172602223478424,0.7260693423779914,0.005,12,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,2,0.808272093461466,0.7829282080271339,0.005,12,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,3,0.8161861692104767,0.8292349726775956,0.005,12,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,4,0.882136800452233,0.8480780101752402,0.005,12,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,5,0.8961748633879782,0.8417655926135293,0.005,12,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,6,0.9109666478236293,0.8569813453928773,0.005,12,svae,cardiotocography
32,8,3,relu,Dense,128,16,0.1,7,0.930280761258715,0.8895798002638026,0.005,12,svae,cardiotocography
32,8,3,relu,Dense,1024,16,0.1,1,0.5356133408705482,0.5450819672131147,0.05,12,svae,cardiotocography
