hidden,latent,layers,nonlinearity,layertype,β,method,anomaliesSeen,auc,ar,i,model,dataset
32,3,3,relu,Dense,0.1,lklh,8,0.6027728159186307,0.01,3,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,9,0.5921576630269579,0.01,3,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,10,0.6227650287408338,0.01,3,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,1,0.5120308481534483,0.005,3,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,2,0.5494835871566213,0.005,3,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,3,0.5932531618332656,0.005,3,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,4,0.6038794148687281,0.005,3,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,5,0.6120790057003508,0.005,3,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,6,0.6473860015232813,0.005,3,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,7,0.6449772703209479,0.005,3,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,8,0.665870302504534,0.005,3,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,9,0.7460261485233394,0.005,3,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,10,0.75097852036791,0.005,3,svae,pendigits
32,3,3,relu,Dense,0.1,wass,1,0.7320391134912855,0.05,3,svae,pendigits
32,3,3,relu,Dense,0.1,wass,2,0.730286998486965,0.05,3,svae,pendigits
32,3,3,relu,Dense,0.1,wass,3,0.727850943853765,0.05,3,svae,pendigits
32,3,3,relu,Dense,0.1,wass,4,0.7267580066191012,0.05,3,svae,pendigits
32,3,3,relu,Dense,0.1,wass,5,0.7329373712810249,0.05,3,svae,pendigits
32,3,3,relu,Dense,0.1,wass,6,0.7356662989388263,0.05,3,svae,pendigits
32,3,3,relu,Dense,0.1,wass,7,0.7389160794975222,0.05,3,svae,pendigits
32,3,3,relu,Dense,0.1,wass,8,0.7408560430890506,0.05,3,svae,pendigits
32,3,3,relu,Dense,0.1,wass,9,0.7427473368193478,0.05,3,svae,pendigits
32,3,3,relu,Dense,0.1,wass,10,0.7415288825741404,0.05,3,svae,pendigits
32,3,3,relu,Dense,0.1,wass,1,0.7362238676999477,0.01,3,svae,pendigits
32,3,3,relu,Dense,0.1,wass,2,0.7377351949697565,0.01,3,svae,pendigits
32,3,3,relu,Dense,0.1,wass,3,0.7364544091478846,0.01,3,svae,pendigits
32,3,3,relu,Dense,0.1,wass,4,0.7362964455631871,0.01,3,svae,pendigits
32,3,3,relu,Dense,0.1,wass,5,0.7363843928562889,0.01,3,svae,pendigits
32,3,3,relu,Dense,0.1,wass,6,0.7362819299905392,0.01,3,svae,pendigits
32,3,3,relu,Dense,0.1,wass,7,0.7306729419479557,0.01,3,svae,pendigits
32,3,3,relu,Dense,0.1,wass,8,0.7280584311569083,0.01,3,svae,pendigits
32,3,3,relu,Dense,0.1,wass,9,0.7274274306753327,0.01,3,svae,pendigits
32,3,3,relu,Dense,0.1,wass,10,0.7255848068062667,0.01,3,svae,pendigits
32,3,3,relu,Dense,0.1,wass,1,0.7062850721850888,0.005,3,svae,pendigits
32,3,3,relu,Dense,0.1,wass,2,0.7073575168466029,0.005,3,svae,pendigits
32,3,3,relu,Dense,0.1,wass,3,0.7132192466247025,0.005,3,svae,pendigits
32,3,3,relu,Dense,0.1,wass,4,0.7163622950315756,0.005,3,svae,pendigits
32,3,3,relu,Dense,0.1,wass,5,0.7191168384058144,0.005,3,svae,pendigits
32,3,3,relu,Dense,0.1,wass,6,0.7194045882871284,0.005,3,svae,pendigits
32,3,3,relu,Dense,0.1,wass,7,0.7196667224520048,0.005,3,svae,pendigits
32,3,3,relu,Dense,0.1,wass,8,0.7246455638702274,0.005,3,svae,pendigits
32,3,3,relu,Dense,0.1,wass,9,0.7236918053615402,0.005,3,svae,pendigits
32,3,3,relu,Dense,0.1,wass,10,0.7187522413751882,0.005,3,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,1,0.6089188801491858,0.05,4,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,2,0.685030858399735,0.05,4,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,3,0.703514305523773,0.05,4,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,4,0.7170675810908196,0.05,4,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,5,0.73303898028956,0.05,4,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,6,0.7797620470714406,0.05,4,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,7,0.7488737623339674,0.05,4,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,8,0.7457315677843088,0.05,4,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,9,0.7560658016523845,0.05,4,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,10,0.7598022808233915,0.05,4,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,1,0.6083749731034978,0.01,4,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,2,0.6278804873133895,0.01,4,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,3,0.6197381049151436,0.01,4,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,4,0.624970541926097,0.01,4,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,5,0.6395322228635638,0.01,4,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,6,0.6827877754970302,0.01,4,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,7,0.7025947013036691,0.01,4,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,8,0.7440469074999403,0.01,4,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,9,0.7791600777351608,0.01,4,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,10,0.80064824839731,0.01,4,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,1,0.3113069480069265,0.005,4,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,2,0.4141446570738655,0.005,4,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,3,0.4591215858519275,0.005,4,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,4,0.43990296766613496,0.005,4,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,5,0.4235174477183228,0.005,4,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,6,0.40891051234848297,0.005,4,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,7,0.449125479440826,0.005,4,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,8,0.4556976184214571,0.005,4,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,9,0.49384368948286994,0.005,4,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,10,0.524491186485831,0.005,4,svae,pendigits
32,3,3,relu,Dense,0.1,wass,1,0.7143497535768079,0.05,4,svae,pendigits
32,3,3,relu,Dense,0.1,wass,2,0.7211532878625905,0.05,4,svae,pendigits
32,3,3,relu,Dense,0.1,wass,3,0.7342036415302488,0.05,4,svae,pendigits
32,3,3,relu,Dense,0.1,wass,4,0.7381100382869575,0.05,4,svae,pendigits
32,3,3,relu,Dense,0.1,wass,5,0.747975504544228,0.05,4,svae,pendigits
32,3,3,relu,Dense,0.1,wass,6,0.7530551011137714,0.05,4,svae,pendigits
32,3,3,relu,Dense,0.1,wass,7,0.7602727561486258,0.05,4,svae,pendigits
32,3,3,relu,Dense,0.1,wass,8,0.7608619176266869,0.05,4,svae,pendigits
32,3,3,relu,Dense,0.1,wass,9,0.7640211893206371,0.05,4,svae,pendigits
32,3,3,relu,Dense,0.1,wass,10,0.7662668337949854,0.05,4,svae,pendigits
32,3,3,relu,Dense,0.1,wass,1,0.7461772812503202,0.01,4,svae,pendigits
32,3,3,relu,Dense,0.1,wass,2,0.7500409851462999,0.01,4,svae,pendigits
32,3,3,relu,Dense,0.1,wass,3,0.7527707666613158,0.01,4,svae,pendigits
32,3,3,relu,Dense,0.1,wass,4,0.7540950992011312,0.01,4,svae,pendigits
32,3,3,relu,Dense,0.1,wass,5,0.7530610781142735,0.01,4,svae,pendigits
32,3,3,relu,Dense,0.1,wass,6,0.7506122156228545,0.01,4,svae,pendigits
32,3,3,relu,Dense,0.1,wass,7,0.7498753368466711,0.01,4,svae,pendigits
32,3,3,relu,Dense,0.1,wass,8,0.7487917920413677,0.01,4,svae,pendigits
32,3,3,relu,Dense,0.1,wass,9,0.7450980057310896,0.01,4,svae,pendigits
32,3,3,relu,Dense,0.1,wass,10,0.7449724887205462,0.01,4,svae,pendigits
32,3,3,relu,Dense,0.1,wass,1,0.42990771511224807,0.005,4,svae,pendigits
32,3,3,relu,Dense,0.1,wass,2,0.4402752494116924,0.005,4,svae,pendigits
32,3,3,relu,Dense,0.1,wass,3,0.45831810621300667,0.005,4,svae,pendigits
32,3,3,relu,Dense,0.1,wass,4,0.48014611204655916,0.005,4,svae,pendigits
32,3,3,relu,Dense,0.1,wass,5,0.5020595036015697,0.005,4,svae,pendigits
32,3,3,relu,Dense,0.1,wass,6,0.526421757647999,0.005,4,svae,pendigits
32,3,3,relu,Dense,0.1,wass,7,0.5429643873232942,0.005,4,svae,pendigits
32,3,3,relu,Dense,0.1,wass,8,0.5524285406897117,0.005,4,svae,pendigits
32,3,3,relu,Dense,0.1,wass,9,0.5653670390622598,0.005,4,svae,pendigits
32,3,3,relu,Dense,0.1,wass,10,0.5751633428851494,0.005,4,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,1,0.6837423878629321,0.05,5,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,2,0.7131184914733818,0.05,5,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,3,0.7673418400281431,0.05,5,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,4,0.7859251884462872,0.05,5,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,5,0.792045636960405,0.05,5,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,6,0.7990071348308849,0.05,5,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,7,0.8022483768174349,0.05,5,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,8,0.7998789230469724,0.05,5,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,9,0.8111336149923665,0.05,5,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,10,0.815980108542329,0.05,5,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,1,0.6989512925690514,0.01,5,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,2,0.7480950445542693,0.01,5,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,3,0.7725725693246672,0.01,5,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,4,0.8161500261280308,0.01,5,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,5,0.8113812335845951,0.01,5,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,6,0.7999993169142283,0.01,5,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,7,0.8191402340934939,0.01,5,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,8,0.8298467497071268,0.01,5,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,9,0.8565169798045691,0.01,5,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,10,0.8738118576859102,0.01,5,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,1,0.6100263329564977,0.005,5,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,2,0.6368067106346209,0.005,5,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,3,0.712851234165218,0.005,5,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,4,0.7152616730819805,0.005,5,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,5,0.7504440057515822,0.005,5,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,6,0.7598774202582748,0.005,5,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,7,0.7648007609575496,0.005,5,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,8,0.7606680920389769,0.005,5,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,9,0.7680027255122289,0.005,5,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,10,0.798927726109929,0.005,5,svae,pendigits
32,3,3,relu,Dense,0.1,wass,1,0.753288204133352,0.05,5,svae,pendigits
32,3,3,relu,Dense,0.1,wass,2,0.7676970446294089,0.05,5,svae,pendigits
32,3,3,relu,Dense,0.1,wass,3,0.7715069555208699,0.05,5,svae,pendigits
32,3,3,relu,Dense,0.1,wass,4,0.7735681668368688,0.05,5,svae,pendigits
32,3,3,relu,Dense,0.1,wass,5,0.7756925635867468,0.05,5,svae,pendigits
32,3,3,relu,Dense,0.1,wass,6,0.7783847753843212,0.05,5,svae,pendigits
32,3,3,relu,Dense,0.1,wass,7,0.7775181103115213,0.05,5,svae,pendigits
32,3,3,relu,Dense,0.1,wass,8,0.7823364265734027,0.05,5,svae,pendigits
32,3,3,relu,Dense,0.1,wass,9,0.7778374529097747,0.05,5,svae,pendigits
32,3,3,relu,Dense,0.1,wass,10,0.779592129485739,0.05,5,svae,pendigits
32,3,3,relu,Dense,0.1,wass,1,0.7672316924474621,0.01,5,svae,pendigits
32,3,3,relu,Dense,0.1,wass,2,0.7735254739761398,0.01,5,svae,pendigits
32,3,3,relu,Dense,0.1,wass,3,0.7753706594168497,0.01,5,svae,pendigits
32,3,3,relu,Dense,0.1,wass,4,0.7703124092776709,0.01,5,svae,pendigits
32,3,3,relu,Dense,0.1,wass,5,0.7684245309762321,0.01,5,svae,pendigits
32,3,3,relu,Dense,0.1,wass,6,0.7630853618134561,0.01,5,svae,pendigits
32,3,3,relu,Dense,0.1,wass,7,0.7604273043044649,0.01,5,svae,pendigits
32,3,3,relu,Dense,0.1,wass,8,0.7579237949513131,0.01,5,svae,pendigits
32,3,3,relu,Dense,0.1,wass,9,0.7557575591979206,0.01,5,svae,pendigits
32,3,3,relu,Dense,0.1,wass,10,0.7536784168804156,0.01,5,svae,pendigits
32,3,3,relu,Dense,0.1,wass,1,0.7161565154428616,0.005,5,svae,pendigits
32,3,3,relu,Dense,0.1,wass,2,0.7109804330080706,0.005,5,svae,pendigits
32,3,3,relu,Dense,0.1,wass,3,0.7129332044578177,0.005,5,svae,pendigits
32,3,3,relu,Dense,0.1,wass,4,0.7141465355597376,0.005,5,svae,pendigits
32,3,3,relu,Dense,0.1,wass,5,0.7192765097049411,0.005,5,svae,pendigits
32,3,3,relu,Dense,0.1,wass,6,0.721710856623712,0.005,5,svae,pendigits
32,3,3,relu,Dense,0.1,wass,7,0.7234885873444699,0.005,5,svae,pendigits
32,3,3,relu,Dense,0.1,wass,8,0.7266008968916182,0.005,5,svae,pendigits
32,3,3,relu,Dense,0.1,wass,9,0.7315174067331764,0.005,5,svae,pendigits
32,3,3,relu,Dense,0.1,wass,10,0.7319571431986858,0.005,5,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,1,0.44302637735707284,0.05,6,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,2,0.4747207033051105,0.05,6,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,3,0.5251068175375442,0.05,6,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,4,0.559218413260061,0.05,6,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,5,0.5768958191735345,0.05,6,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,6,0.6040749481708672,0.05,6,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,7,0.5959342734870504,0.05,6,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,8,0.6018463808408103,0.05,6,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,9,0.6030281192257905,0.05,6,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,10,0.6336371926540956,0.05,6,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,1,0.6578611218317628,0.01,6,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,2,0.6863193289365379,0.01,6,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,3,0.7014018627748994,0.01,6,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,4,0.7045474727534163,0.01,6,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,5,0.706600999354484,0.01,6,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,6,0.7677200987742026,0.01,6,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,7,0.7897555919108983,0.01,6,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,8,0.7917339790770828,0.01,6,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,9,0.793607341805874,0.01,6,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,10,0.7941597874237079,0.01,6,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,1,0.7001415695261776,0.005,6,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,2,0.7208791996967099,0.005,6,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,3,0.7389416952139595,0.005,6,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,4,0.7578307245149237,0.005,6,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,5,0.7590235630436936,0.005,6,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,6,0.7570853071665944,0.005,6,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,7,0.7551871825785805,0.005,6,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,8,0.7763585722141202,0.005,6,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,9,0.7820307456905826,0.005,6,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,10,0.7848365204976964,0.005,6,svae,pendigits
32,3,3,relu,Dense,0.1,wass,1,0.7527818668051053,0.05,6,svae,pendigits
32,3,3,relu,Dense,0.1,wass,2,0.748228246279744,0.05,6,svae,pendigits
32,3,3,relu,Dense,0.1,wass,3,0.7519356943054555,0.05,6,svae,pendigits
32,3,3,relu,Dense,0.1,wass,4,0.7514396032637838,0.05,6,svae,pendigits
32,3,3,relu,Dense,0.1,wass,5,0.7516598984251457,0.05,6,svae,pendigits
32,3,3,relu,Dense,0.1,wass,6,0.754680845250334,0.05,6,svae,pendigits
32,3,3,relu,Dense,0.1,wass,7,0.7564218601108648,0.05,6,svae,pendigits
32,3,3,relu,Dense,0.1,wass,8,0.7577291155063886,0.05,6,svae,pendigits
32,3,3,relu,Dense,0.1,wass,9,0.757133123170611,0.05,6,svae,pendigits
32,3,3,relu,Dense,0.1,wass,10,0.7571792314601983,0.05,6,svae,pendigits
32,3,3,relu,Dense,0.1,wass,1,0.6435709674885327,0.01,6,svae,pendigits
32,3,3,relu,Dense,0.1,wass,2,0.6408352089730147,0.01,6,svae,pendigits
32,3,3,relu,Dense,0.1,wass,3,0.6395330767207785,0.01,6,svae,pendigits
32,3,3,relu,Dense,0.1,wass,4,0.6398472961757443,0.01,6,svae,pendigits
32,3,3,relu,Dense,0.1,wass,5,0.632482777699982,0.01,6,svae,pendigits
32,3,3,relu,Dense,0.1,wass,6,0.6346865831708158,0.01,6,svae,pendigits
32,3,3,relu,Dense,0.1,wass,7,0.6372225390981218,0.01,6,svae,pendigits
32,3,3,relu,Dense,0.1,wass,8,0.6389942928183778,0.01,6,svae,pendigits
32,3,3,relu,Dense,0.1,wass,9,0.6430168141562695,0.01,6,svae,pendigits
32,3,3,relu,Dense,0.1,wass,10,0.6454349377879633,0.01,6,svae,pendigits
32,3,3,relu,Dense,0.1,wass,1,0.6295455088818227,0.005,6,svae,pendigits
32,3,3,relu,Dense,0.1,wass,2,0.6450831486155559,0.005,6,svae,pendigits
32,3,3,relu,Dense,0.1,wass,3,0.6591922852292947,0.005,6,svae,pendigits
32,3,3,relu,Dense,0.1,wass,4,0.6559228659546636,0.005,6,svae,pendigits
32,3,3,relu,Dense,0.1,wass,5,0.6520207384840278,0.005,6,svae,pendigits
32,3,3,relu,Dense,0.1,wass,6,0.6395817465820096,0.005,6,svae,pendigits
32,3,3,relu,Dense,0.1,wass,7,0.6356505879660779,0.005,6,svae,pendigits
32,3,3,relu,Dense,0.1,wass,8,0.629043440839649,0.005,6,svae,pendigits
32,3,3,relu,Dense,0.1,wass,9,0.6269660062365732,0.005,6,svae,pendigits
32,3,3,relu,Dense,0.1,wass,10,0.6227470977393277,0.005,6,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,1,0.7340499472316242,0.05,7,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,2,0.731612184883995,0.05,7,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,3,0.7577188692198136,0.05,7,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,4,0.7624091068995078,0.05,7,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,5,0.7825276905894689,0.05,7,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,6,0.7840057174279088,0.05,7,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,7,0.7929754874670838,0.05,7,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,8,0.7909082991505828,0.05,7,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,9,0.786743183657856,0.05,7,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,10,0.8031910351823327,0.05,7,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,1,0.5958753573392443,0.01,7,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,2,0.6056255528725465,0.01,7,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,3,0.628091390045391,0.01,7,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,4,0.6496333537120588,0.01,7,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,5,0.7020866562609934,0.01,7,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,6,0.7541087609165644,0.01,7,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,7,0.7665417758180807,0.01,7,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,8,0.781177742333216,0.01,7,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,9,0.8186791511976201,0.01,7,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,10,0.8462783779445266,0.01,7,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,1,0.35778581162543677,0.005,7,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,2,0.4486379269713001,0.005,7,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,3,0.5336470973977847,0.005,7,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,4,0.5413121736130797,0.005,7,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,5,0.5782039284262729,0.005,7,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,6,0.6870698694281547,0.005,7,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,7,0.7318683420483693,0.005,7,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,8,0.734160094812305,0.005,7,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,9,0.6964964530771307,0.005,7,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,10,0.7195813367305466,0.005,7,svae,pendigits
32,3,3,relu,Dense,0.1,wass,1,0.7646163277992002,0.05,7,svae,pendigits
32,3,3,relu,Dense,0.1,wass,2,0.7695618687860541,0.05,7,svae,pendigits
32,3,3,relu,Dense,0.1,wass,3,0.7716008798144739,0.05,7,svae,pendigits
32,3,3,relu,Dense,0.1,wass,4,0.7667612171222278,0.05,7,svae,pendigits
32,3,3,relu,Dense,0.1,wass,5,0.7687139885719749,0.05,7,svae,pendigits
32,3,3,relu,Dense,0.1,wass,6,0.7656426641711267,0.05,7,svae,pendigits
32,3,3,relu,Dense,0.1,wass,7,0.7611240517915632,0.05,7,svae,pendigits
32,3,3,relu,Dense,0.1,wass,8,0.7606510148946852,0.05,7,svae,pendigits
32,3,3,relu,Dense,0.1,wass,9,0.7559138150681891,0.05,7,svae,pendigits
32,3,3,relu,Dense,0.1,wass,10,0.7567207101359683,0.05,7,svae,pendigits
32,3,3,relu,Dense,0.1,wass,1,0.6200343933686033,0.01,7,svae,pendigits
32,3,3,relu,Dense,0.1,wass,2,0.6303575270928896,0.01,7,svae,pendigits
32,3,3,relu,Dense,0.1,wass,3,0.6284098787864298,0.01,7,svae,pendigits
32,3,3,relu,Dense,0.1,wass,4,0.6220477886805857,0.01,7,svae,pendigits
32,3,3,relu,Dense,0.1,wass,5,0.624102169138868,0.01,7,svae,pendigits
32,3,3,relu,Dense,0.1,wass,6,0.6192223751575366,0.01,7,svae,pendigits
32,3,3,relu,Dense,0.1,wass,7,0.6217830929440655,0.01,7,svae,pendigits
32,3,3,relu,Dense,0.1,wass,8,0.620913866299622,0.01,7,svae,pendigits
32,3,3,relu,Dense,0.1,wass,9,0.6296804183217265,0.01,7,svae,pendigits
32,3,3,relu,Dense,0.1,wass,10,0.6388602372356885,0.01,7,svae,pendigits
32,3,3,relu,Dense,0.1,wass,1,0.703697884824908,0.005,7,svae,pendigits
32,3,3,relu,Dense,0.1,wass,2,0.7008758867307173,0.005,7,svae,pendigits
32,3,3,relu,Dense,0.1,wass,3,0.7001731622431171,0.005,7,svae,pendigits
32,3,3,relu,Dense,0.1,wass,4,0.7022685278476991,0.005,7,svae,pendigits
32,3,3,relu,Dense,0.1,wass,5,0.7033349955087111,0.005,7,svae,pendigits
32,3,3,relu,Dense,0.1,wass,6,0.7059153520111752,0.005,7,svae,pendigits
32,3,3,relu,Dense,0.1,wass,7,0.709984835495869,0.005,7,svae,pendigits
32,3,3,relu,Dense,0.1,wass,8,0.7084794852265626,0.005,7,svae,pendigits
32,3,3,relu,Dense,0.1,wass,9,0.7098618800569694,0.005,7,svae,pendigits
32,3,3,relu,Dense,0.1,wass,10,0.7117804972181332,0.005,7,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,1,0.4583736069319544,0.05,8,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,2,0.5561189115711315,0.05,8,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,3,0.5798988349972164,0.05,8,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,4,0.5987946951558972,0.05,8,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,5,0.6435171744840141,0.05,8,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,6,0.7426491432396709,0.05,8,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,7,0.7649604322566763,0.05,8,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,8,0.7696139540761435,0.05,8,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,9,0.781141026472989,0.05,8,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,10,0.7972336733962,0.05,8,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,1,0.7279013214294253,0.01,8,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,2,0.7586683584424279,0.01,8,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,3,0.7690307695985847,0.01,8,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,4,0.7696523776507999,0.01,8,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,5,0.7757651414499862,0.01,8,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,6,0.7663488040875853,0.01,8,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,7,0.7616594202651056,0.01,8,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,8,0.7626046402016469,0.01,8,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,9,0.781261420340245,0.01,8,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,10,0.774130858741278,0.01,8,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,1,0.35541635785497405,0.005,8,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,2,0.36553968899104816,0.005,8,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,3,0.417664256512369,0.005,8,svae,pendigits
32,3,3,relu,Dense,0.1,lklh,4,0.5808585705064055,0.005,8,svae,pendigits
