hidden,latent,layers,nonlinearity,layertype,memorysize,k,β,anomaliesSeen,f1,auc,rsTrn,rsTst,knnauc,knnprec,knnrecall,ar,i,model,dataset,mpwmutualinf,varOfDists,knn5auc,knn9auc,knn15auc,knnsqrtauc,knn5a3auc,knn5a5auc,knn5a9auc,knn5asqrtauc
32,8,3,relu,Dense,1024,16,0.1,8,0.3333333333333333,0.7369523809523809,0.09699585177526623,0.22411461288770568,0.7961904761904762,0.7857142857142857,0.3142857142857143,0.05,1,svae,yeast,0.8365766602593236,51.71939321427433,0.74,0.7575238095238095,0.7695238095238095,0.7765714285714285,0.8215238095238094,0.8217142857142857,0.8247619047619047,0.8148571428571428
32,8,3,relu,Dense,1024,16,0.1,9,0.14634146341463414,0.7567619047619046,0.09699585177526623,0.22411461288770568,0.7961904761904762,0.7857142857142857,0.3142857142857143,0.05,1,svae,yeast,0.8365766602593236,51.71939321427433,0.74,0.7575238095238095,0.7695238095238095,0.7765714285714285,0.8215238095238094,0.8217142857142857,0.8247619047619047,0.8148571428571428
32,8,3,relu,Dense,1024,16,0.1,10,0.15789473684210525,0.8134285714285715,0.09699585177526623,0.22411461288770568,0.7961904761904762,0.7857142857142857,0.3142857142857143,0.05,1,svae,yeast,0.8365766602593236,51.71939321427433,0.74,0.7575238095238095,0.7695238095238095,0.7765714285714285,0.8215238095238094,0.8217142857142857,0.8247619047619047,0.8148571428571428
32,8,3,relu,Dense,1024,16,0.1,1,0.10810810810810811,0.6996190476190477,0.0725121113849612,0.2735252201544134,0.5727619047619047,0.6666666666666666,0.05714285714285714,0.01,1,svae,yeast,0.8474809120805826,6.379091565595779,0.8024761904761905,0.8085714285714285,0.8093333333333332,0.8076190476190477,0.787047619047619,0.8024761904761905,0.8085714285714285,0.8076190476190477
32,8,3,relu,Dense,1024,16,0.1,2,0.37209302325581395,0.7443809523809523,0.0725121113849612,0.2735252201544134,0.5727619047619047,0.6666666666666666,0.05714285714285714,0.01,1,svae,yeast,0.8474809120805826,6.379091565595779,0.8024761904761905,0.8085714285714285,0.8093333333333332,0.8076190476190477,0.787047619047619,0.8024761904761905,0.8085714285714285,0.8076190476190477
32,8,3,relu,Dense,1024,16,0.1,3,0.43478260869565216,0.7355238095238095,0.0725121113849612,0.2735252201544134,0.5727619047619047,0.6666666666666666,0.05714285714285714,0.01,1,svae,yeast,0.8474809120805826,6.379091565595779,0.8024761904761905,0.8085714285714285,0.8093333333333332,0.8076190476190477,0.787047619047619,0.8024761904761905,0.8085714285714285,0.8076190476190477
32,8,3,relu,Dense,1024,16,0.1,4,0.24390243902439024,0.7162857142857143,0.0725121113849612,0.2735252201544134,0.5727619047619047,0.6666666666666666,0.05714285714285714,0.01,1,svae,yeast,0.8474809120805826,6.379091565595779,0.8024761904761905,0.8085714285714285,0.8093333333333332,0.8076190476190477,0.787047619047619,0.8024761904761905,0.8085714285714285,0.8076190476190477
32,8,3,relu,Dense,1024,16,0.1,5,0.19047619047619047,0.7005714285714286,0.0725121113849612,0.2735252201544134,0.5727619047619047,0.6666666666666666,0.05714285714285714,0.01,1,svae,yeast,0.8474809120805826,6.379091565595779,0.8024761904761905,0.8085714285714285,0.8093333333333332,0.8076190476190477,0.787047619047619,0.8024761904761905,0.8085714285714285,0.8076190476190477
32,8,3,relu,Dense,1024,16,0.1,6,0.20833333333333334,0.7367619047619048,0.0725121113849612,0.2735252201544134,0.5727619047619047,0.6666666666666666,0.05714285714285714,0.01,1,svae,yeast,0.8474809120805826,6.379091565595779,0.8024761904761905,0.8085714285714285,0.8093333333333332,0.8076190476190477,0.787047619047619,0.8024761904761905,0.8085714285714285,0.8076190476190477
32,8,3,relu,Dense,1024,16,0.1,1,0.05555555555555555,0.6544761904761904,0.09033997968139376,0.29987234816019015,0.623047619047619,0.5,0.02857142857142857,0.005,1,svae,yeast,0.8486786650820065,2.165392662079936,0.8186666666666667,0.8243809523809523,0.8213333333333332,0.8148571428571428,0.8133333333333332,0.8186666666666667,0.8243809523809523,0.8148571428571428
32,8,3,relu,Dense,1024,16,0.1,2,0.05263157894736842,0.6734285714285714,0.09033997968139376,0.29987234816019015,0.623047619047619,0.5,0.02857142857142857,0.005,1,svae,yeast,0.8486786650820065,2.165392662079936,0.8186666666666667,0.8243809523809523,0.8213333333333332,0.8148571428571428,0.8133333333333332,0.8186666666666667,0.8243809523809523,0.8148571428571428
32,8,3,relu,Dense,1024,16,0.1,3,0.2,0.6919999999999998,0.09033997968139376,0.29987234816019015,0.623047619047619,0.5,0.02857142857142857,0.005,1,svae,yeast,0.8486786650820065,2.165392662079936,0.8186666666666667,0.8243809523809523,0.8213333333333332,0.8148571428571428,0.8133333333333332,0.8186666666666667,0.8243809523809523,0.8148571428571428
32,8,3,relu,Dense,128,16,0.1,1,0.0,0.5714285714285714,0.0804660553346148,0.2216153113559012,0.7402857142857142,0.875,0.2,0.05,1,svae,yeast,0.8287813622858032,35.2906747710393,0.6544761904761904,0.6712380952380952,0.6815238095238095,0.6828571428571428,0.7045714285714286,0.7139047619047619,0.7188571428571428,0.7215238095238096
32,8,3,relu,Dense,128,16,0.1,2,0.10810810810810811,0.6815238095238095,0.0804660553346148,0.2216153113559012,0.7402857142857142,0.875,0.2,0.05,1,svae,yeast,0.8287813622858032,35.2906747710393,0.6544761904761904,0.6712380952380952,0.6815238095238095,0.6828571428571428,0.7045714285714286,0.7139047619047619,0.7188571428571428,0.7215238095238096
32,8,3,relu,Dense,128,16,0.1,3,0.15,0.726095238095238,0.0804660553346148,0.2216153113559012,0.7402857142857142,0.875,0.2,0.05,1,svae,yeast,0.8287813622858032,35.2906747710393,0.6544761904761904,0.6712380952380952,0.6815238095238095,0.6828571428571428,0.7045714285714286,0.7139047619047619,0.7188571428571428,0.7215238095238096
32,8,3,relu,Dense,128,16,0.1,4,0.05263157894736842,0.7694285714285714,0.0804660553346148,0.2216153113559012,0.7402857142857142,0.875,0.2,0.05,1,svae,yeast,0.8287813622858032,35.2906747710393,0.6544761904761904,0.6712380952380952,0.6815238095238095,0.6828571428571428,0.7045714285714286,0.7139047619047619,0.7188571428571428,0.7215238095238096
32,8,3,relu,Dense,128,16,0.1,5,0.32558139534883723,0.8201904761904762,0.0804660553346148,0.2216153113559012,0.7402857142857142,0.875,0.2,0.05,1,svae,yeast,0.8287813622858032,35.2906747710393,0.6544761904761904,0.6712380952380952,0.6815238095238095,0.6828571428571428,0.7045714285714286,0.7139047619047619,0.7188571428571428,0.7215238095238096
32,8,3,relu,Dense,128,16,0.1,6,0.2857142857142857,0.7971428571428572,0.0804660553346148,0.2216153113559012,0.7402857142857142,0.875,0.2,0.05,1,svae,yeast,0.8287813622858032,35.2906747710393,0.6544761904761904,0.6712380952380952,0.6815238095238095,0.6828571428571428,0.7045714285714286,0.7139047619047619,0.7188571428571428,0.7215238095238096
32,8,3,relu,Dense,128,16,0.1,7,0.34782608695652173,0.8013333333333335,0.0804660553346148,0.2216153113559012,0.7402857142857142,0.875,0.2,0.05,1,svae,yeast,0.8287813622858032,35.2906747710393,0.6544761904761904,0.6712380952380952,0.6815238095238095,0.6828571428571428,0.7045714285714286,0.7139047619047619,0.7188571428571428,0.7215238095238096
32,8,3,relu,Dense,128,16,0.1,8,0.35555555555555557,0.7763809523809524,0.0804660553346148,0.2216153113559012,0.7402857142857142,0.875,0.2,0.05,1,svae,yeast,0.8287813622858032,35.2906747710393,0.6544761904761904,0.6712380952380952,0.6815238095238095,0.6828571428571428,0.7045714285714286,0.7139047619047619,0.7188571428571428,0.7215238095238096
32,8,3,relu,Dense,128,16,0.1,9,0.3111111111111111,0.8174285714285714,0.0804660553346148,0.2216153113559012,0.7402857142857142,0.875,0.2,0.05,1,svae,yeast,0.8287813622858032,35.2906747710393,0.6544761904761904,0.6712380952380952,0.6815238095238095,0.6828571428571428,0.7045714285714286,0.7139047619047619,0.7188571428571428,0.7215238095238096
32,8,3,relu,Dense,128,16,0.1,10,0.2727272727272727,0.8056190476190476,0.0804660553346148,0.2216153113559012,0.7402857142857142,0.875,0.2,0.05,1,svae,yeast,0.8287813622858032,35.2906747710393,0.6544761904761904,0.6712380952380952,0.6815238095238095,0.6828571428571428,0.7045714285714286,0.7139047619047619,0.7188571428571428,0.7215238095238096
32,8,3,relu,Dense,128,16,0.1,1,0.05263157894736842,0.5085714285714286,0.08294675301560428,0.241458931811517,0.6927619047619048,1.0,0.05714285714285714,0.01,1,svae,yeast,0.8711094326601583,8.274737124518293,0.7152380952380952,0.722095238095238,0.7226666666666667,0.7238095238095239,0.7038095238095239,0.7152380952380952,0.722095238095238,0.7238095238095239
32,8,3,relu,Dense,128,16,0.1,2,0.22727272727272727,0.7872380952380951,0.08294675301560428,0.241458931811517,0.6927619047619048,1.0,0.05714285714285714,0.01,1,svae,yeast,0.8711094326601583,8.274737124518293,0.7152380952380952,0.722095238095238,0.7226666666666667,0.7238095238095239,0.7038095238095239,0.7152380952380952,0.722095238095238,0.7238095238095239
32,8,3,relu,Dense,128,16,0.1,3,0.5098039215686274,0.8015238095238095,0.08294675301560428,0.241458931811517,0.6927619047619048,1.0,0.05714285714285714,0.01,1,svae,yeast,0.8711094326601583,8.274737124518293,0.7152380952380952,0.722095238095238,0.7226666666666667,0.7238095238095239,0.7038095238095239,0.7152380952380952,0.722095238095238,0.7238095238095239
32,8,3,relu,Dense,128,16,0.1,4,0.47058823529411764,0.8154285714285715,0.08294675301560428,0.241458931811517,0.6927619047619048,1.0,0.05714285714285714,0.01,1,svae,yeast,0.8711094326601583,8.274737124518293,0.7152380952380952,0.722095238095238,0.7226666666666667,0.7238095238095239,0.7038095238095239,0.7152380952380952,0.722095238095238,0.7238095238095239
32,8,3,relu,Dense,128,16,0.1,5,0.5283018867924528,0.8432380952380953,0.08294675301560428,0.241458931811517,0.6927619047619048,1.0,0.05714285714285714,0.01,1,svae,yeast,0.8711094326601583,8.274737124518293,0.7152380952380952,0.722095238095238,0.7226666666666667,0.7238095238095239,0.7038095238095239,0.7152380952380952,0.722095238095238,0.7238095238095239
32,8,3,relu,Dense,128,16,0.1,6,0.509090909090909,0.838857142857143,0.08294675301560428,0.241458931811517,0.6927619047619048,1.0,0.05714285714285714,0.01,1,svae,yeast,0.8711094326601583,8.274737124518293,0.7152380952380952,0.722095238095238,0.7226666666666667,0.7238095238095239,0.7038095238095239,0.7152380952380952,0.722095238095238,0.7238095238095239
32,8,3,relu,Dense,128,16,0.1,1,0.0,0.5188571428571429,0.06764601684474682,0.23710131980148547,0.6527619047619048,NaN,0.0,0.005,1,svae,yeast,0.8589568440923466,2.6890269322125477,0.7293333333333334,0.7323809523809524,0.7325714285714285,0.7287619047619048,0.7198095238095238,0.7293333333333334,0.7323809523809524,0.7287619047619048
32,8,3,relu,Dense,128,16,0.1,2,0.05555555555555555,0.744,0.06764601684474682,0.23710131980148547,0.6527619047619048,NaN,0.0,0.005,1,svae,yeast,0.8589568440923466,2.6890269322125477,0.7293333333333334,0.7323809523809524,0.7325714285714285,0.7287619047619048,0.7198095238095238,0.7293333333333334,0.7323809523809524,0.7287619047619048
32,8,3,relu,Dense,128,16,0.1,3,0.36363636363636365,0.7885714285714285,0.06764601684474682,0.23710131980148547,0.6527619047619048,NaN,0.0,0.005,1,svae,yeast,0.8589568440923466,2.6890269322125477,0.7293333333333334,0.7323809523809524,0.7325714285714285,0.7287619047619048,0.7198095238095238,0.7293333333333334,0.7323809523809524,0.7287619047619048
32,8,3,relu,Dense,1024,16,0.1,1,0.05555555555555555,0.6502857142857142,0.06741358028100065,0.10750512069878061,0.773904761904762,0.6923076923076923,0.2571428571428571,0.05,1,svae,yeast,0.8261841983452705,33.82254676349115,0.6276190476190475,0.6470476190476191,0.6628571428571429,0.6727619047619048,0.7043809523809523,0.7140952380952381,0.7171428571428571,0.7180952380952381
32,8,3,relu,Dense,1024,16,0.1,2,0.05555555555555555,0.648952380952381,0.06741358028100065,0.10750512069878061,0.773904761904762,0.6923076923076923,0.2571428571428571,0.05,1,svae,yeast,0.8261841983452705,33.82254676349115,0.6276190476190475,0.6470476190476191,0.6628571428571429,0.6727619047619048,0.7043809523809523,0.7140952380952381,0.7171428571428571,0.7180952380952381
32,8,3,relu,Dense,1024,16,0.1,3,0.0,0.6873333333333334,0.06741358028100065,0.10750512069878061,0.773904761904762,0.6923076923076923,0.2571428571428571,0.05,1,svae,yeast,0.8261841983452705,33.82254676349115,0.6276190476190475,0.6470476190476191,0.6628571428571429,0.6727619047619048,0.7043809523809523,0.7140952380952381,0.7171428571428571,0.7180952380952381
32,8,3,relu,Dense,1024,16,0.1,4,0.05555555555555555,0.7338095238095237,0.06741358028100065,0.10750512069878061,0.773904761904762,0.6923076923076923,0.2571428571428571,0.05,1,svae,yeast,0.8261841983452705,33.82254676349115,0.6276190476190475,0.6470476190476191,0.6628571428571429,0.6727619047619048,0.7043809523809523,0.7140952380952381,0.7171428571428571,0.7180952380952381
32,8,3,relu,Dense,1024,16,0.1,5,0.10256410256410256,0.7434285714285713,0.06741358028100065,0.10750512069878061,0.773904761904762,0.6923076923076923,0.2571428571428571,0.05,1,svae,yeast,0.8261841983452705,33.82254676349115,0.6276190476190475,0.6470476190476191,0.6628571428571429,0.6727619047619048,0.7043809523809523,0.7140952380952381,0.7171428571428571,0.7180952380952381
32,8,3,relu,Dense,1024,16,0.1,6,0.10526315789473684,0.7132380952380952,0.06741358028100065,0.10750512069878061,0.773904761904762,0.6923076923076923,0.2571428571428571,0.05,1,svae,yeast,0.8261841983452705,33.82254676349115,0.6276190476190475,0.6470476190476191,0.6628571428571429,0.6727619047619048,0.7043809523809523,0.7140952380952381,0.7171428571428571,0.7180952380952381
32,8,3,relu,Dense,1024,16,0.1,7,0.15789473684210525,0.7514285714285714,0.06741358028100065,0.10750512069878061,0.773904761904762,0.6923076923076923,0.2571428571428571,0.05,1,svae,yeast,0.8261841983452705,33.82254676349115,0.6276190476190475,0.6470476190476191,0.6628571428571429,0.6727619047619048,0.7043809523809523,0.7140952380952381,0.7171428571428571,0.7180952380952381
32,8,3,relu,Dense,1024,16,0.1,8,0.10526315789473684,0.7529523809523809,0.06741358028100065,0.10750512069878061,0.773904761904762,0.6923076923076923,0.2571428571428571,0.05,1,svae,yeast,0.8261841983452705,33.82254676349115,0.6276190476190475,0.6470476190476191,0.6628571428571429,0.6727619047619048,0.7043809523809523,0.7140952380952381,0.7171428571428571,0.7180952380952381
32,8,3,relu,Dense,1024,16,0.1,9,0.24390243902439024,0.7794285714285714,0.06741358028100065,0.10750512069878061,0.773904761904762,0.6923076923076923,0.2571428571428571,0.05,1,svae,yeast,0.8261841983452705,33.82254676349115,0.6276190476190475,0.6470476190476191,0.6628571428571429,0.6727619047619048,0.7043809523809523,0.7140952380952381,0.7171428571428571,0.7180952380952381
32,8,3,relu,Dense,1024,16,0.1,10,0.1951219512195122,0.8022857142857144,0.06741358028100065,0.10750512069878061,0.773904761904762,0.6923076923076923,0.2571428571428571,0.05,1,svae,yeast,0.8261841983452705,33.82254676349115,0.6276190476190475,0.6470476190476191,0.6628571428571429,0.6727619047619048,0.7043809523809523,0.7140952380952381,0.7171428571428571,0.7180952380952381
32,8,3,relu,Dense,1024,16,0.1,1,0.0,0.5097142857142857,0.06924030877235023,0.24381524433052845,0.6735238095238095,1.0,0.08571428571428572,0.01,1,svae,yeast,0.8496612000975007,50.68250501634358,0.7137142857142856,0.7205714285714285,0.7232380952380952,0.7215238095238095,0.716,0.7241904761904763,0.7274285714285714,0.7268571428571429
32,8,3,relu,Dense,1024,16,0.1,2,0.15384615384615385,0.7870476190476191,0.06924030877235023,0.24381524433052845,0.6735238095238095,1.0,0.08571428571428572,0.01,1,svae,yeast,0.8496612000975007,50.68250501634358,0.7137142857142856,0.7205714285714285,0.7232380952380952,0.7215238095238095,0.716,0.7241904761904763,0.7274285714285714,0.7268571428571429
32,8,3,relu,Dense,1024,16,0.1,3,0.27906976744186046,0.754095238095238,0.06924030877235023,0.24381524433052845,0.6735238095238095,1.0,0.08571428571428572,0.01,1,svae,yeast,0.8496612000975007,50.68250501634358,0.7137142857142856,0.7205714285714285,0.7232380952380952,0.7215238095238095,0.716,0.7241904761904763,0.7274285714285714,0.7268571428571429
32,8,3,relu,Dense,1024,16,0.1,4,0.15384615384615385,0.7849523809523808,0.06924030877235023,0.24381524433052845,0.6735238095238095,1.0,0.08571428571428572,0.01,1,svae,yeast,0.8496612000975007,50.68250501634358,0.7137142857142856,0.7205714285714285,0.7232380952380952,0.7215238095238095,0.716,0.7241904761904763,0.7274285714285714,0.7268571428571429
32,8,3,relu,Dense,1024,16,0.1,5,0.24390243902439024,0.8144761904761906,0.06924030877235023,0.24381524433052845,0.6735238095238095,1.0,0.08571428571428572,0.01,1,svae,yeast,0.8496612000975007,50.68250501634358,0.7137142857142856,0.7205714285714285,0.7232380952380952,0.7215238095238095,0.716,0.7241904761904763,0.7274285714285714,0.7268571428571429
32,8,3,relu,Dense,1024,16,0.1,6,0.24390243902439024,0.8298095238095238,0.06924030877235023,0.24381524433052845,0.6735238095238095,1.0,0.08571428571428572,0.01,1,svae,yeast,0.8496612000975007,50.68250501634358,0.7137142857142856,0.7205714285714285,0.7232380952380952,0.7215238095238095,0.716,0.7241904761904763,0.7274285714285714,0.7268571428571429
32,8,3,relu,Dense,1024,16,0.1,1,0.0,0.49809523809523804,0.06654424020811586,0.22162097317413992,0.5394285714285714,NaN,0.0,0.005,1,svae,yeast,0.845165431850768,19.416343333419597,0.7321904761904762,0.7327619047619047,0.7335238095238096,0.7299047619047618,0.7213333333333334,0.7321904761904762,0.7327619047619047,0.7299047619047618
32,8,3,relu,Dense,1024,16,0.1,2,0.0,0.49809523809523804,0.06654424020811586,0.22162097317413992,0.5394285714285714,NaN,0.0,0.005,1,svae,yeast,0.845165431850768,19.416343333419597,0.7321904761904762,0.7327619047619047,0.7335238095238096,0.7299047619047618,0.7213333333333334,0.7321904761904762,0.7327619047619047,0.7299047619047618
32,8,3,relu,Dense,1024,16,0.1,3,0.0,0.6509523809523811,0.06654424020811586,0.22162097317413992,0.5394285714285714,NaN,0.0,0.005,1,svae,yeast,0.845165431850768,19.416343333419597,0.7321904761904762,0.7327619047619047,0.7335238095238096,0.7299047619047618,0.7213333333333334,0.7321904761904762,0.7327619047619047,0.7299047619047618
32,8,3,relu,Dense,128,16,0.1,1,0.10526315789473684,0.740095238095238,0.06303037853584552,0.13299491193727528,0.8511428571428572,1.0,0.37142857142857144,0.05,1,svae,yeast,0.817136848433141,14.335919195485602,0.6794285714285714,0.6912380952380952,0.700952380952381,0.7123809523809524,0.7485714285714286,0.7638095238095238,0.7685714285714286,0.768
32,8,3,relu,Dense,128,16,0.1,2,0.27906976744186046,0.7685714285714286,0.06303037853584552,0.13299491193727528,0.8511428571428572,1.0,0.37142857142857144,0.05,1,svae,yeast,0.817136848433141,14.335919195485602,0.6794285714285714,0.6912380952380952,0.700952380952381,0.7123809523809524,0.7485714285714286,0.7638095238095238,0.7685714285714286,0.768
32,8,3,relu,Dense,128,16,0.1,3,0.27906976744186046,0.810952380952381,0.06303037853584552,0.13299491193727528,0.8511428571428572,1.0,0.37142857142857144,0.05,1,svae,yeast,0.817136848433141,14.335919195485602,0.6794285714285714,0.6912380952380952,0.700952380952381,0.7123809523809524,0.7485714285714286,0.7638095238095238,0.7685714285714286,0.768
32,8,3,relu,Dense,128,16,0.1,4,0.2727272727272727,0.7811428571428572,0.06303037853584552,0.13299491193727528,0.8511428571428572,1.0,0.37142857142857144,0.05,1,svae,yeast,0.817136848433141,14.335919195485602,0.6794285714285714,0.6912380952380952,0.700952380952381,0.7123809523809524,0.7485714285714286,0.7638095238095238,0.7685714285714286,0.768
32,8,3,relu,Dense,128,16,0.1,5,0.2978723404255319,0.7811428571428571,0.06303037853584552,0.13299491193727528,0.8511428571428572,1.0,0.37142857142857144,0.05,1,svae,yeast,0.817136848433141,14.335919195485602,0.6794285714285714,0.6912380952380952,0.700952380952381,0.7123809523809524,0.7485714285714286,0.7638095238095238,0.7685714285714286,0.768
32,8,3,relu,Dense,128,16,0.1,6,0.3673469387755102,0.7936190476190477,0.06303037853584552,0.13299491193727528,0.8511428571428572,1.0,0.37142857142857144,0.05,1,svae,yeast,0.817136848433141,14.335919195485602,0.6794285714285714,0.6912380952380952,0.700952380952381,0.7123809523809524,0.7485714285714286,0.7638095238095238,0.7685714285714286,0.768
32,8,3,relu,Dense,128,16,0.1,7,0.5818181818181818,0.78,0.06303037853584552,0.13299491193727528,0.8511428571428572,1.0,0.37142857142857144,0.05,1,svae,yeast,0.817136848433141,14.335919195485602,0.6794285714285714,0.6912380952380952,0.700952380952381,0.7123809523809524,0.7485714285714286,0.7638095238095238,0.7685714285714286,0.768
32,8,3,relu,Dense,128,16,0.1,8,0.3333333333333333,0.759047619047619,0.06303037853584552,0.13299491193727528,0.8511428571428572,1.0,0.37142857142857144,0.05,1,svae,yeast,0.817136848433141,14.335919195485602,0.6794285714285714,0.6912380952380952,0.700952380952381,0.7123809523809524,0.7485714285714286,0.7638095238095238,0.7685714285714286,0.768
32,8,3,relu,Dense,128,16,0.1,9,0.5555555555555556,0.7664761904761905,0.06303037853584552,0.13299491193727528,0.8511428571428572,1.0,0.37142857142857144,0.05,1,svae,yeast,0.817136848433141,14.335919195485602,0.6794285714285714,0.6912380952380952,0.700952380952381,0.7123809523809524,0.7485714285714286,0.7638095238095238,0.7685714285714286,0.768
32,8,3,relu,Dense,128,16,0.1,10,0.47058823529411764,0.8262857142857143,0.06303037853584552,0.13299491193727528,0.8511428571428572,1.0,0.37142857142857144,0.05,1,svae,yeast,0.817136848433141,14.335919195485602,0.6794285714285714,0.6912380952380952,0.700952380952381,0.7123809523809524,0.7485714285714286,0.7638095238095238,0.7685714285714286,0.768
32,8,3,relu,Dense,128,16,0.1,1,0.2,0.8041904761904762,0.08219097352479042,0.22431720342316055,0.6901904761904761,0.6666666666666666,0.05714285714285714,0.01,1,svae,yeast,0.8472834757860499,10.925594288590407,0.7708571428571428,0.7725714285714286,0.7714285714285714,0.7695238095238095,0.7619047619047619,0.771047619047619,0.7729523809523808,0.7699047619047619
32,8,3,relu,Dense,128,16,0.1,2,0.35555555555555557,0.7975238095238095,0.08219097352479042,0.22431720342316055,0.6901904761904761,0.6666666666666666,0.05714285714285714,0.01,1,svae,yeast,0.8472834757860499,10.925594288590407,0.7708571428571428,0.7725714285714286,0.7714285714285714,0.7695238095238095,0.7619047619047619,0.771047619047619,0.7729523809523808,0.7699047619047619
32,8,3,relu,Dense,128,16,0.1,3,0.425531914893617,0.8041904761904763,0.08219097352479042,0.22431720342316055,0.6901904761904761,0.6666666666666666,0.05714285714285714,0.01,1,svae,yeast,0.8472834757860499,10.925594288590407,0.7708571428571428,0.7725714285714286,0.7714285714285714,0.7695238095238095,0.7619047619047619,0.771047619047619,0.7729523809523808,0.7699047619047619
32,8,3,relu,Dense,128,16,0.1,4,0.40816326530612246,0.7860952380952381,0.08219097352479042,0.22431720342316055,0.6901904761904761,0.6666666666666666,0.05714285714285714,0.01,1,svae,yeast,0.8472834757860499,10.925594288590407,0.7708571428571428,0.7725714285714286,0.7714285714285714,0.7695238095238095,0.7619047619047619,0.771047619047619,0.7729523809523808,0.7699047619047619
32,8,3,relu,Dense,128,16,0.1,5,0.509090909090909,0.8260952380952381,0.08219097352479042,0.22431720342316055,0.6901904761904761,0.6666666666666666,0.05714285714285714,0.01,1,svae,yeast,0.8472834757860499,10.925594288590407,0.7708571428571428,0.7725714285714286,0.7714285714285714,0.7695238095238095,0.7619047619047619,0.771047619047619,0.7729523809523808,0.7699047619047619
32,8,3,relu,Dense,128,16,0.1,6,0.2553191489361702,0.8195238095238095,0.08219097352479042,0.22431720342316055,0.6901904761904761,0.6666666666666666,0.05714285714285714,0.01,1,svae,yeast,0.8472834757860499,10.925594288590407,0.7708571428571428,0.7725714285714286,0.7714285714285714,0.7695238095238095,0.7619047619047619,0.771047619047619,0.7729523809523808,0.7699047619047619
32,8,3,relu,Dense,128,16,0.1,1,0.425531914893617,0.8181904761904761,0.05353738588100435,0.13646476851525108,0.6259047619047619,NaN,0.0,0.005,1,svae,yeast,0.853264140681232,3.2932317049447675,0.7824761904761905,0.7822857142857143,0.7780952380952382,0.7748571428571428,0.7841904761904761,0.7824761904761905,0.7822857142857143,0.7748571428571428
32,8,3,relu,Dense,128,16,0.1,2,0.43478260869565216,0.8422857142857143,0.05353738588100435,0.13646476851525108,0.6259047619047619,NaN,0.0,0.005,1,svae,yeast,0.853264140681232,3.2932317049447675,0.7824761904761905,0.7822857142857143,0.7780952380952382,0.7748571428571428,0.7841904761904761,0.7824761904761905,0.7822857142857143,0.7748571428571428
32,8,3,relu,Dense,128,16,0.1,3,0.5306122448979592,0.8620952380952381,0.05353738588100435,0.13646476851525108,0.6259047619047619,NaN,0.0,0.005,1,svae,yeast,0.853264140681232,3.2932317049447675,0.7824761904761905,0.7822857142857143,0.7780952380952382,0.7748571428571428,0.7841904761904761,0.7824761904761905,0.7822857142857143,0.7748571428571428
32,8,3,relu,Dense,1024,16,0.1,1,0.0,0.525047619047619,0.0965820197797632,0.17027242668043444,0.788095238095238,0.8,0.22857142857142856,0.05,1,svae,yeast,0.8261388955028829,66.13344517018375,0.7106666666666667,0.7247619047619047,0.7321904761904763,0.736,0.7878095238095237,0.7876190476190477,0.7836190476190477,0.7779047619047619
32,8,3,relu,Dense,1024,16,0.1,2,0.05263157894736842,0.5679047619047619,0.0965820197797632,0.17027242668043444,0.788095238095238,0.8,0.22857142857142856,0.05,1,svae,yeast,0.8261388955028829,66.13344517018375,0.7106666666666667,0.7247619047619047,0.7321904761904763,0.736,0.7878095238095237,0.7876190476190477,0.7836190476190477,0.7779047619047619
32,8,3,relu,Dense,1024,16,0.1,3,0.10526315789473684,0.671142857142857,0.0965820197797632,0.17027242668043444,0.788095238095238,0.8,0.22857142857142856,0.05,1,svae,yeast,0.8261388955028829,66.13344517018375,0.7106666666666667,0.7247619047619047,0.7321904761904763,0.736,0.7878095238095237,0.7876190476190477,0.7836190476190477,0.7779047619047619
32,8,3,relu,Dense,1024,16,0.1,4,0.10526315789473684,0.68,0.0965820197797632,0.17027242668043444,0.788095238095238,0.8,0.22857142857142856,0.05,1,svae,yeast,0.8261388955028829,66.13344517018375,0.7106666666666667,0.7247619047619047,0.7321904761904763,0.736,0.7878095238095237,0.7876190476190477,0.7836190476190477,0.7779047619047619
32,8,3,relu,Dense,1024,16,0.1,5,0.15789473684210525,0.7060952380952382,0.0965820197797632,0.17027242668043444,0.788095238095238,0.8,0.22857142857142856,0.05,1,svae,yeast,0.8261388955028829,66.13344517018375,0.7106666666666667,0.7247619047619047,0.7321904761904763,0.736,0.7878095238095237,0.7876190476190477,0.7836190476190477,0.7779047619047619
32,8,3,relu,Dense,1024,16,0.1,6,0.15789473684210525,0.7824761904761903,0.0965820197797632,0.17027242668043444,0.788095238095238,0.8,0.22857142857142856,0.05,1,svae,yeast,0.8261388955028829,66.13344517018375,0.7106666666666667,0.7247619047619047,0.7321904761904763,0.736,0.7878095238095237,0.7876190476190477,0.7836190476190477,0.7779047619047619
32,8,3,relu,Dense,1024,16,0.1,7,0.15789473684210525,0.7367619047619046,0.0965820197797632,0.17027242668043444,0.788095238095238,0.8,0.22857142857142856,0.05,1,svae,yeast,0.8261388955028829,66.13344517018375,0.7106666666666667,0.7247619047619047,0.7321904761904763,0.736,0.7878095238095237,0.7876190476190477,0.7836190476190477,0.7779047619047619
