hidden,latent,layers,nonlinearity,layertype,memorysize,k,anomaliesSeen,f1,auc,model,dataset
32,16,5,leakyrelu,Dense,1024,64,5,0.16923076923076924,0.7507095120388119,ffMem,waveform-1
8,4,3,leakyrelu,ResDense,1024,64,1,0.0975609756097561,0.5897647166529304,ffMem,waveform-1
8,4,3,leakyrelu,ResDense,1024,64,2,0.18604651162790697,0.6493637279135722,ffMem,waveform-1
8,4,3,leakyrelu,ResDense,1024,64,3,0.14634146341463414,0.6908816259269384,ffMem,waveform-1
8,4,3,leakyrelu,ResDense,1024,64,4,0.14285714285714285,0.7353291220360655,ffMem,waveform-1
8,4,3,leakyrelu,ResDense,1024,64,5,0.13043478260869565,0.7642131282614613,ffMem,waveform-1
16,4,3,leakyrelu,ResDense,1024,64,1,0.19047619047619047,0.6159479996337993,ffMem,waveform-1
16,4,3,leakyrelu,ResDense,1024,64,2,0.21052631578947367,0.6827336812231038,ffMem,waveform-1
16,4,3,leakyrelu,ResDense,1024,64,3,0.20512820512820512,0.7796392932344548,ffMem,waveform-1
16,4,3,leakyrelu,ResDense,1024,64,4,0.13953488372093023,0.8334706582440679,ffMem,waveform-1
16,4,3,leakyrelu,ResDense,1024,64,5,0.36666666666666664,0.8976929414995825,ffMem,waveform-1
32,4,3,leakyrelu,ResDense,1024,64,1,0.0,0.5703561292685189,ffMem,waveform-1
32,4,3,leakyrelu,ResDense,1024,64,2,0.18181818181818182,0.7324452989105507,ffMem,waveform-1
32,4,3,leakyrelu,ResDense,1024,64,3,0.37209302325581395,0.8058683511855661,ffMem,waveform-1
32,4,3,leakyrelu,ResDense,1024,64,4,0.4732824427480916,0.812276847020044,ffMem,waveform-1
32,4,3,leakyrelu,ResDense,1024,64,5,0.3968253968253968,0.8057310262748273,ffMem,waveform-1
8,16,3,leakyrelu,ResDense,1024,64,1,0.047619047619047616,0.8014281790716787,ffMem,waveform-1
8,16,3,leakyrelu,ResDense,1024,64,2,0.208955223880597,0.8220726906527454,ffMem,waveform-1
8,16,3,leakyrelu,ResDense,1024,64,3,0.24691358024691357,0.8416643779181487,ffMem,waveform-1
8,16,3,leakyrelu,ResDense,1024,64,4,0.27586206896551724,0.8759498306326043,ffMem,waveform-1
8,16,3,leakyrelu,ResDense,1024,64,5,0.33962264150943394,0.8896365467362389,ffMem,waveform-1
16,16,3,leakyrelu,ResDense,1024,64,1,0.21621621621621623,0.8381854801794326,ffMem,waveform-1
16,16,3,leakyrelu,ResDense,1024,64,2,0.5,0.8735237572095528,ffMem,waveform-1
16,16,3,leakyrelu,ResDense,1024,64,3,0.5306122448979592,0.9149043303121792,ffMem,waveform-1
16,16,3,leakyrelu,ResDense,1024,64,4,0.5507246376811594,0.9339467179346276,ffMem,waveform-1
16,16,3,leakyrelu,ResDense,1024,64,5,0.6024096385542169,0.9348622173395531,ffMem,waveform-1
32,16,3,leakyrelu,ResDense,1024,64,1,0.11428571428571428,0.8356220818456417,ffMem,waveform-1
32,16,3,leakyrelu,ResDense,1024,64,2,0.34146341463414637,0.865009612743746,ffMem,waveform-1
32,16,3,leakyrelu,ResDense,1024,64,3,0.4230769230769231,0.8867984985809705,ffMem,waveform-1
32,16,3,leakyrelu,ResDense,1024,64,4,0.5454545454545454,0.9155909548658735,ffMem,waveform-1
32,16,3,leakyrelu,ResDense,1024,64,5,0.5106382978723404,0.9294607708504941,ffMem,waveform-1
8,4,4,leakyrelu,ResDense,1024,64,1,0.05555555555555555,0.5911837407305651,ffMem,waveform-1
8,4,4,leakyrelu,ResDense,1024,64,2,0.16,0.6045042570722297,ffMem,waveform-1
8,4,4,leakyrelu,ResDense,1024,64,3,0.125,0.6052824315664168,ffMem,waveform-1
8,4,4,leakyrelu,ResDense,1024,64,4,0.07017543859649122,0.5817998718300806,ffMem,waveform-1
8,4,4,leakyrelu,ResDense,1024,64,5,0.11267605633802817,0.5941591137965727,ffMem,waveform-1
16,4,4,leakyrelu,ResDense,1024,64,1,0.0,0.5415178980133641,ffMem,waveform-1
16,4,4,leakyrelu,ResDense,1024,64,2,0.041666666666666664,0.5525496658427157,ffMem,waveform-1
16,4,4,leakyrelu,ResDense,1024,64,3,0.25,0.5541975647715796,ffMem,waveform-1
16,4,4,leakyrelu,ResDense,1024,64,4,0.3142857142857143,0.5620250846836918,ffMem,waveform-1
16,4,4,leakyrelu,ResDense,1024,64,5,0.2631578947368421,0.5858280692117513,ffMem,waveform-1
32,4,4,leakyrelu,ResDense,1024,64,1,0.17543859649122806,0.6620433946717887,ffMem,waveform-1
32,4,4,leakyrelu,ResDense,1024,64,2,0.3125,0.7512130367115212,ffMem,waveform-1
32,4,4,leakyrelu,ResDense,1024,64,3,0.3188405797101449,0.8459672251212985,ffMem,waveform-1
32,4,4,leakyrelu,ResDense,1024,64,4,0.27555555555555555,0.878787878787873,ffMem,waveform-1
32,4,4,leakyrelu,ResDense,1024,64,5,0.24701195219123506,0.9113338826329705,ffMem,waveform-1
8,16,4,leakyrelu,ResDense,1024,64,1,0.058823529411764705,0.8412066282156859,ffMem,waveform-1
8,16,4,leakyrelu,ResDense,1024,64,2,0.1111111111111111,0.8764533553053132,ffMem,waveform-1
8,16,4,leakyrelu,ResDense,1024,64,3,0.43478260869565216,0.8889956971527911,ffMem,waveform-1
8,16,4,leakyrelu,ResDense,1024,64,4,0.3870967741935484,0.8976013915590896,ffMem,waveform-1
8,16,4,leakyrelu,ResDense,1024,64,5,0.5714285714285714,0.8877597729561418,ffMem,waveform-1
16,16,4,leakyrelu,ResDense,1024,64,1,0.13043478260869565,0.7786780188592822,ffMem,waveform-1
16,16,4,leakyrelu,ResDense,1024,64,2,0.14035087719298245,0.7899844365101107,ffMem,waveform-1
16,16,4,leakyrelu,ResDense,1024,64,3,0.2318840579710145,0.8006042296072452,ffMem,waveform-1
16,16,4,leakyrelu,ResDense,1024,64,4,0.41304347826086957,0.8194177423784618,ffMem,waveform-1
16,16,4,leakyrelu,ResDense,1024,64,5,0.4098360655737705,0.8516433214318352,ffMem,waveform-1
32,16,4,leakyrelu,ResDense,1024,64,1,0.1111111111111111,0.8322805090176636,ffMem,waveform-1
32,16,4,leakyrelu,ResDense,1024,64,2,0.49056603773584906,0.9059782111141572,ffMem,waveform-1
32,16,4,leakyrelu,ResDense,1024,64,3,0.676056338028169,0.9469925844548142,ffMem,waveform-1
32,16,4,leakyrelu,ResDense,1024,64,4,0.631578947368421,0.956696878147024,ffMem,waveform-1
32,16,4,leakyrelu,ResDense,1024,64,5,0.5535714285714286,0.9555525038908667,ffMem,waveform-1
8,4,5,leakyrelu,ResDense,1024,64,1,0.11428571428571428,0.7854984894259769,ffMem,waveform-1
8,4,5,leakyrelu,ResDense,1024,64,2,0.4090909090909091,0.7933260093380886,ffMem,waveform-1
8,4,5,leakyrelu,ResDense,1024,64,3,0.35555555555555557,0.8070585004119706,ffMem,waveform-1
8,4,5,leakyrelu,ResDense,1024,64,4,0.38461538461538464,0.8416186029479023,ffMem,waveform-1
8,4,5,leakyrelu,ResDense,1024,64,5,0.3508771929824561,0.8738899569715222,ffMem,waveform-1
16,4,5,leakyrelu,ResDense,1024,64,1,0.0,0.594387988647809,ffMem,waveform-1
16,4,5,leakyrelu,ResDense,1024,64,2,0.041666666666666664,0.5443559461686351,ffMem,waveform-1
16,4,5,leakyrelu,ResDense,1024,64,3,0.15584415584415584,0.5781378742103784,ffMem,waveform-1
16,4,5,leakyrelu,ResDense,1024,64,4,0.17647058823529413,0.6268424425524082,ffMem,waveform-1
16,4,5,leakyrelu,ResDense,1024,64,5,0.275,0.6728462876499084,ffMem,waveform-1
32,4,5,leakyrelu,ResDense,1024,64,1,0.05555555555555555,0.8617595898562607,ffMem,waveform-1
32,4,5,leakyrelu,ResDense,1024,64,2,0.40816326530612246,0.891879520278306,ffMem,waveform-1
32,4,5,leakyrelu,ResDense,1024,64,3,0.3614457831325301,0.9015380390002689,ffMem,waveform-1
32,4,5,leakyrelu,ResDense,1024,64,4,0.4230769230769231,0.8768653300375299,ffMem,waveform-1
32,4,5,leakyrelu,ResDense,1024,64,5,0.4,0.8232170649089027,ffMem,waveform-1
8,16,5,leakyrelu,ResDense,1024,64,1,0.05263157894736842,0.5828069211755043,ffMem,waveform-1
8,16,5,leakyrelu,ResDense,1024,64,2,0.12244897959183673,0.5969056120113551,ffMem,waveform-1
8,16,5,leakyrelu,ResDense,1024,64,3,0.2727272727272727,0.5752540510848697,ffMem,waveform-1
8,16,5,leakyrelu,ResDense,1024,64,4,0.358974358974359,0.5656413073331535,ffMem,waveform-1
8,16,5,leakyrelu,ResDense,1024,64,5,0.38095238095238093,0.5533278403369065,ffMem,waveform-1
16,16,5,leakyrelu,ResDense,1024,64,1,0.05128205128205128,0.7497482376636405,ffMem,waveform-1
16,16,5,leakyrelu,ResDense,1024,64,2,0.28,0.7822484665384913,ffMem,waveform-1
16,16,5,leakyrelu,ResDense,1024,64,3,0.47619047619047616,0.809530348805268,ffMem,waveform-1
16,16,5,leakyrelu,ResDense,1024,64,4,0.49382716049382713,0.8268790625286037,ffMem,waveform-1
16,16,5,leakyrelu,ResDense,1024,64,5,0.46938775510204084,0.8265586377368799,ffMem,waveform-1
32,16,5,leakyrelu,ResDense,1024,64,1,0.3076923076923077,0.7215050810216923,ffMem,waveform-1
32,16,5,leakyrelu,ResDense,1024,64,2,0.38095238095238093,0.6418566327931841,ffMem,waveform-1
32,16,5,leakyrelu,ResDense,1024,64,3,0.6,0.5779547743293937,ffMem,waveform-1
32,16,5,leakyrelu,ResDense,1024,64,4,0.4881889763779528,0.5987366108211988,ffMem,waveform-1
32,16,5,leakyrelu,ResDense,1024,64,5,0.42038216560509556,0.6465256797583037,ffMem,waveform-1
8,2,3,leakyrelu,Dense,-1,-1,1,0.02932551319648094,0.994461228600201,ff,waveform-1
8,2,3,leakyrelu,Dense,-1,-1,2,0.02932551319648094,0.994461228600201,ff,waveform-1
8,2,3,leakyrelu,Dense,-1,-1,3,0.02932551319648094,0.994461228600201,ff,waveform-1
8,2,3,leakyrelu,Dense,-1,-1,4,0.02932551319648094,0.994461228600201,ff,waveform-1
8,2,3,leakyrelu,Dense,-1,-1,5,0.02932551319648094,0.994461228600201,ff,waveform-1
16,2,3,leakyrelu,Dense,-1,-1,1,0.02932551319648094,0.9945070035704472,ff,waveform-1
16,2,3,leakyrelu,Dense,-1,-1,2,0.02932551319648094,0.9945070035704472,ff,waveform-1
16,2,3,leakyrelu,Dense,-1,-1,3,0.02932551319648094,0.9945985535109397,ff,waveform-1
16,2,3,leakyrelu,Dense,-1,-1,4,0.02932551319648094,0.9945985535109397,ff,waveform-1
16,2,3,leakyrelu,Dense,-1,-1,5,0.02932551319648094,0.9945985535109397,ff,waveform-1
32,2,3,leakyrelu,Dense,-1,-1,1,0.03498542274052478,0.9945985535109397,ff,waveform-1
32,2,3,leakyrelu,Dense,-1,-1,2,0.03498542274052478,0.9945985535109397,ff,waveform-1
32,2,3,leakyrelu,Dense,-1,-1,3,0.03498542274052478,0.9945985535109397,ff,waveform-1
32,2,3,leakyrelu,Dense,-1,-1,4,0.02359882005899705,0.9945070035704472,ff,waveform-1
32,2,3,leakyrelu,Dense,-1,-1,5,0.02359882005899705,0.9945985535109397,ff,waveform-1
8,2,4,leakyrelu,Dense,-1,-1,1,0.03498542274052478,0.994140803808477,ff,waveform-1
8,2,4,leakyrelu,Dense,-1,-1,2,0.03498542274052478,0.9940492538679845,ff,waveform-1
8,2,4,leakyrelu,Dense,-1,-1,3,0.02932551319648094,0.9940492538679845,ff,waveform-1
8,2,4,leakyrelu,Dense,-1,-1,4,0.02932551319648094,0.9940492538679845,ff,waveform-1
8,2,4,leakyrelu,Dense,-1,-1,5,0.02932551319648094,0.9940492538679845,ff,waveform-1
16,2,4,leakyrelu,Dense,-1,-1,1,0.02932551319648094,0.9945985535109397,ff,waveform-1
16,2,4,leakyrelu,Dense,-1,-1,2,0.02359882005899705,0.9945985535109397,ff,waveform-1
16,2,4,leakyrelu,Dense,-1,-1,3,0.02359882005899705,0.9945985535109397,ff,waveform-1
16,2,4,leakyrelu,Dense,-1,-1,4,0.02359882005899705,0.9945985535109397,ff,waveform-1
16,2,4,leakyrelu,Dense,-1,-1,5,0.017804154302670624,0.9945070035704472,ff,waveform-1
32,2,4,leakyrelu,Dense,-1,-1,1,0.02932551319648094,0.9935915041655218,ff,waveform-1
32,2,4,leakyrelu,Dense,-1,-1,2,0.02932551319648094,0.9934999542250292,ff,waveform-1
32,2,4,leakyrelu,Dense,-1,-1,3,0.02932551319648094,0.9934999542250292,ff,waveform-1
32,2,4,leakyrelu,Dense,-1,-1,4,0.017804154302670624,0.9934999542250292,ff,waveform-1
32,2,4,leakyrelu,Dense,-1,-1,5,0.017804154302670624,0.9935915041655218,ff,waveform-1
8,2,5,leakyrelu,Dense,-1,-1,1,0.03498542274052478,0.993957703927492,ff,waveform-1
8,2,5,leakyrelu,Dense,-1,-1,2,0.02932551319648094,0.993957703927492,ff,waveform-1
8,2,5,leakyrelu,Dense,-1,-1,3,0.02932551319648094,0.9940492538679845,ff,waveform-1
8,2,5,leakyrelu,Dense,-1,-1,4,0.02932551319648094,0.9940492538679845,ff,waveform-1
8,2,5,leakyrelu,Dense,-1,-1,5,0.02359882005899705,0.9940492538679845,ff,waveform-1
16,2,5,leakyrelu,Dense,-1,-1,1,0.02359882005899705,0.9936830541060143,ff,waveform-1
16,2,5,leakyrelu,Dense,-1,-1,2,0.02359882005899705,0.9936830541060143,ff,waveform-1
16,2,5,leakyrelu,Dense,-1,-1,3,0.02359882005899705,0.9936830541060143,ff,waveform-1
16,2,5,leakyrelu,Dense,-1,-1,4,0.017804154302670624,0.9936830541060143,ff,waveform-1
16,2,5,leakyrelu,Dense,-1,-1,5,0.017804154302670624,0.9936830541060143,ff,waveform-1
32,2,5,leakyrelu,Dense,-1,-1,1,0.02932551319648094,0.9944154536299546,ff,waveform-1
32,2,5,leakyrelu,Dense,-1,-1,2,0.02932551319648094,0.9944154536299546,ff,waveform-1
32,2,5,leakyrelu,Dense,-1,-1,3,0.02932551319648094,0.9944154536299546,ff,waveform-1
32,2,5,leakyrelu,Dense,-1,-1,4,0.02359882005899705,0.9943239036894621,ff,waveform-1
32,2,5,leakyrelu,Dense,-1,-1,5,0.017804154302670624,0.9943239036894621,ff,waveform-1
8,2,3,leakyrelu,ResDense,-1,-1,1,0.03498542274052478,0.9948732033324174,ff,waveform-1
8,2,3,leakyrelu,ResDense,-1,-1,2,0.03498542274052478,0.9948732033324174,ff,waveform-1
8,2,3,leakyrelu,ResDense,-1,-1,3,0.03498542274052478,0.9948732033324174,ff,waveform-1
8,2,3,leakyrelu,ResDense,-1,-1,4,0.03498542274052478,0.9950563032134024,ff,waveform-1
8,2,3,leakyrelu,ResDense,-1,-1,5,0.03498542274052478,0.995147853153895,ff,waveform-1
16,2,3,leakyrelu,ResDense,-1,-1,1,0.03498542274052478,0.9950563032134024,ff,waveform-1
16,2,3,leakyrelu,ResDense,-1,-1,2,0.03498542274052478,0.9950563032134024,ff,waveform-1
16,2,3,leakyrelu,ResDense,-1,-1,3,0.03498542274052478,0.9950563032134024,ff,waveform-1
16,2,3,leakyrelu,ResDense,-1,-1,4,0.02932551319648094,0.9950563032134024,ff,waveform-1
16,2,3,leakyrelu,ResDense,-1,-1,5,0.02932551319648094,0.9949647532729099,ff,waveform-1
32,2,3,leakyrelu,ResDense,-1,-1,1,0.02932551319648094,0.9949647532729099,ff,waveform-1
32,2,3,leakyrelu,ResDense,-1,-1,2,0.02932551319648094,0.9949647532729099,ff,waveform-1
32,2,3,leakyrelu,ResDense,-1,-1,3,0.02932551319648094,0.9949647532729099,ff,waveform-1
32,2,3,leakyrelu,ResDense,-1,-1,4,0.02932551319648094,0.9948732033324174,ff,waveform-1
32,2,3,leakyrelu,ResDense,-1,-1,5,0.02932551319648094,0.9945985535109397,ff,waveform-1
8,2,4,leakyrelu,ResDense,-1,-1,1,0.03498542274052478,0.9947816533919248,ff,waveform-1
8,2,4,leakyrelu,ResDense,-1,-1,2,0.03498542274052478,0.9947816533919248,ff,waveform-1
8,2,4,leakyrelu,ResDense,-1,-1,3,0.03498542274052478,0.9948732033324174,ff,waveform-1
8,2,4,leakyrelu,ResDense,-1,-1,4,0.02932551319648094,0.9948732033324174,ff,waveform-1
8,2,4,leakyrelu,ResDense,-1,-1,5,0.02932551319648094,0.9949647532729099,ff,waveform-1
16,2,4,leakyrelu,ResDense,-1,-1,1,0.03498542274052478,0.9948732033324174,ff,waveform-1
16,2,4,leakyrelu,ResDense,-1,-1,2,0.03498542274052478,0.9947816533919248,ff,waveform-1
16,2,4,leakyrelu,ResDense,-1,-1,3,0.03498542274052478,0.9947816533919248,ff,waveform-1
16,2,4,leakyrelu,ResDense,-1,-1,4,0.02932551319648094,0.9947816533919248,ff,waveform-1
16,2,4,leakyrelu,ResDense,-1,-1,5,0.02932551319648094,0.9946901034514323,ff,waveform-1
32,2,4,leakyrelu,ResDense,-1,-1,1,0.03498542274052478,0.9921267051176413,ff,waveform-1
32,2,4,leakyrelu,ResDense,-1,-1,2,0.02932551319648094,0.9921267051176413,ff,waveform-1
32,2,4,leakyrelu,ResDense,-1,-1,3,0.02932551319648094,0.9924929048796113,ff,waveform-1
32,2,4,leakyrelu,ResDense,-1,-1,4,0.02359882005899705,0.9926760047605965,ff,waveform-1
32,2,4,leakyrelu,ResDense,-1,-1,5,0.02359882005899705,0.992767554701089,ff,waveform-1
8,2,5,leakyrelu,ResDense,-1,-1,1,0.02932551319648094,0.9947816533919248,ff,waveform-1
8,2,5,leakyrelu,ResDense,-1,-1,2,0.02932551319648094,0.9947816533919248,ff,waveform-1
8,2,5,leakyrelu,ResDense,-1,-1,3,0.02932551319648094,0.9947816533919248,ff,waveform-1
8,2,5,leakyrelu,ResDense,-1,-1,4,0.02932551319648094,0.9946901034514323,ff,waveform-1
8,2,5,leakyrelu,ResDense,-1,-1,5,0.02932551319648094,0.9945985535109397,ff,waveform-1
16,2,5,leakyrelu,ResDense,-1,-1,1,0.02359882005899705,0.9945070035704472,ff,waveform-1
16,2,5,leakyrelu,ResDense,-1,-1,2,0.02359882005899705,0.9945070035704472,ff,waveform-1
16,2,5,leakyrelu,ResDense,-1,-1,3,0.02359882005899705,0.9946901034514323,ff,waveform-1
16,2,5,leakyrelu,ResDense,-1,-1,4,0.017804154302670624,0.9947816533919248,ff,waveform-1
16,2,5,leakyrelu,ResDense,-1,-1,5,0.011940298507462687,0.9948732033324174,ff,waveform-1
32,2,5,leakyrelu,ResDense,-1,-1,1,0.03498542274052478,0.9926760047605964,ff,waveform-1
32,2,5,leakyrelu,ResDense,-1,-1,2,0.03498542274052478,0.9927675547010889,ff,waveform-1
32,2,5,leakyrelu,ResDense,-1,-1,3,0.03498542274052478,0.9927675547010889,ff,waveform-1
32,2,5,leakyrelu,ResDense,-1,-1,4,0.02932551319648094,0.9928591046415814,ff,waveform-1
32,2,5,leakyrelu,ResDense,-1,-1,5,0.02932551319648094,0.992950654582074,ff,waveform-1
8,4,3,leakyrelu,Dense,1024,64,1,0.0,0.8083881578947378,autoencoder,yeast
8,4,3,leakyrelu,Dense,1024,64,2,0.0,0.8289473684210537,autoencoder,yeast
8,4,3,leakyrelu,Dense,1024,64,3,0.0,0.7598684210526326,autoencoder,yeast
8,4,3,leakyrelu,Dense,1024,64,4,0.2,0.6916118421052644,autoencoder,yeast
8,4,3,leakyrelu,Dense,1024,64,5,0.2,0.7269736842105275,autoencoder,yeast
16,4,3,leakyrelu,Dense,1024,64,1,0.0,0.8626644736842115,autoencoder,yeast
16,4,3,leakyrelu,Dense,1024,64,2,0.3,0.7450657894736854,autoencoder,yeast
16,4,3,leakyrelu,Dense,1024,64,3,0.2608695652173913,0.7458881578947381,autoencoder,yeast
16,4,3,leakyrelu,Dense,1024,64,4,0.32,0.7368421052631591,autoencoder,yeast
16,4,3,leakyrelu,Dense,1024,64,5,0.3333333333333333,0.7368421052631591,autoencoder,yeast
32,4,3,leakyrelu,Dense,1024,64,1,0.1,0.657072368421052,autoencoder,yeast
32,4,3,leakyrelu,Dense,1024,64,2,0.3225806451612903,0.641447368421052,autoencoder,yeast
32,4,3,leakyrelu,Dense,1024,64,3,0.42105263157894735,0.6439144736842097,autoencoder,yeast
32,4,3,leakyrelu,Dense,1024,64,4,0.38461538461538464,0.645559210526315,autoencoder,yeast
32,4,3,leakyrelu,Dense,1024,64,5,0.4,0.6398026315789467,autoencoder,yeast
8,16,3,leakyrelu,Dense,1024,64,1,0.0,0.9087171052631585,autoencoder,yeast
8,16,3,leakyrelu,Dense,1024,64,2,0.13333333333333333,0.8708881578947378,autoencoder,yeast
8,16,3,leakyrelu,Dense,1024,64,3,0.10526315789473684,0.8141447368421063,autoencoder,yeast
8,16,3,leakyrelu,Dense,1024,64,4,0.2,0.8133223684210538,autoencoder,yeast
8,16,3,leakyrelu,Dense,1024,64,5,0.2857142857142857,0.8125000000000009,autoencoder,yeast
16,16,3,leakyrelu,Dense,1024,64,1,0.0,0.9144736842105273,autoencoder,yeast
16,16,3,leakyrelu,Dense,1024,64,2,0.0,0.9358552631578956,autoencoder,yeast
16,16,3,leakyrelu,Dense,1024,64,3,0.0,0.9243421052631587,autoencoder,yeast
16,16,3,leakyrelu,Dense,1024,64,4,0.16666666666666666,0.9161184210526325,autoencoder,yeast
16,16,3,leakyrelu,Dense,1024,64,5,0.16666666666666666,0.8922697368421063,autoencoder,yeast
32,16,3,leakyrelu,Dense,1024,64,1,0.0,0.68092105263158,autoencoder,yeast
32,16,3,leakyrelu,Dense,1024,64,2,0.0,0.6513157894736853,autoencoder,yeast
32,16,3,leakyrelu,Dense,1024,64,3,0.0,0.6085526315789481,autoencoder,yeast
32,16,3,leakyrelu,Dense,1024,64,4,0.0,0.5855263157894741,autoencoder,yeast
32,16,3,leakyrelu,Dense,1024,64,5,0.0,0.6562500000000011,autoencoder,yeast
8,4,4,leakyrelu,Dense,1024,64,1,0.0,0.8536184210526326,autoencoder,yeast
8,4,4,leakyrelu,Dense,1024,64,2,0.3333333333333333,0.7919407894736853,autoencoder,yeast
8,4,4,leakyrelu,Dense,1024,64,3,0.3333333333333333,0.7796052631578959,autoencoder,yeast
8,4,4,leakyrelu,Dense,1024,64,4,0.3076923076923077,0.6546052631578959,autoencoder,yeast
8,4,4,leakyrelu,Dense,1024,64,5,0.3076923076923077,0.6751644736842114,autoencoder,yeast
16,4,4,leakyrelu,Dense,1024,64,1,0.0,0.8963815789473695,autoencoder,yeast
16,4,4,leakyrelu,Dense,1024,64,2,0.0,0.8865131578947378,autoencoder,yeast
16,4,4,leakyrelu,Dense,1024,64,3,0.0,0.6554276315789475,autoencoder,yeast
16,4,4,leakyrelu,Dense,1024,64,4,0.16666666666666666,0.6554276315789476,autoencoder,yeast
16,4,4,leakyrelu,Dense,1024,64,5,0.16666666666666666,0.6570723684210527,autoencoder,yeast
32,4,4,leakyrelu,Dense,1024,64,1,0.18181818181818182,0.7154605263157906,autoencoder,yeast
32,4,4,leakyrelu,Dense,1024,64,2,0.15384615384615385,0.7401315789473696,autoencoder,yeast
32,4,4,leakyrelu,Dense,1024,64,3,0.15384615384615385,0.7467105263157906,autoencoder,yeast
32,4,4,leakyrelu,Dense,1024,64,4,0.15384615384615385,0.7680921052631591,autoencoder,yeast
32,4,4,leakyrelu,Dense,1024,64,5,0.35294117647058826,0.7680921052631591,autoencoder,yeast
8,16,4,leakyrelu,Dense,1024,64,1,0.0,0.601973684210527,autoencoder,yeast
8,16,4,leakyrelu,Dense,1024,64,2,0.14285714285714285,0.6833881578947381,autoencoder,yeast
8,16,4,leakyrelu,Dense,1024,64,3,0.1111111111111111,0.6398026315789485,autoencoder,yeast
8,16,4,leakyrelu,Dense,1024,64,4,0.16666666666666666,0.6644736842105272,autoencoder,yeast
8,16,4,leakyrelu,Dense,1024,64,5,0.14285714285714285,0.6315789473684221,autoencoder,yeast
16,16,4,leakyrelu,Dense,1024,64,1,0.0,0.8182565789473693,autoencoder,yeast
16,16,4,leakyrelu,Dense,1024,64,2,0.26666666666666666,0.8412828947368429,autoencoder,yeast
16,16,4,leakyrelu,Dense,1024,64,3,0.3157894736842105,0.8042763157894746,autoencoder,yeast
16,16,4,leakyrelu,Dense,1024,64,4,0.38095238095238093,0.880756578947369,autoencoder,yeast
16,16,4,leakyrelu,Dense,1024,64,5,0.38095238095238093,0.8717105263157904,autoencoder,yeast
32,16,4,leakyrelu,Dense,1024,64,1,0.0,0.8371710526315799,autoencoder,yeast
32,16,4,leakyrelu,Dense,1024,64,2,0.0,0.8388157894736854,autoencoder,yeast
32,16,4,leakyrelu,Dense,1024,64,3,0.0,0.8733552631578958,autoencoder,yeast
32,16,4,leakyrelu,Dense,1024,64,4,0.2,0.848684210526317,autoencoder,yeast
32,16,4,leakyrelu,Dense,1024,64,5,0.18181818181818182,0.8092105263157905,autoencoder,yeast
8,4,5,leakyrelu,Dense,1024,64,1,0.2,0.7491776315789486,autoencoder,yeast
8,4,5,leakyrelu,Dense,1024,64,2,0.16666666666666666,0.5970394736842104,autoencoder,yeast
8,4,5,leakyrelu,Dense,1024,64,3,0.16666666666666666,0.5953947368421051,autoencoder,yeast
8,4,5,leakyrelu,Dense,1024,64,4,0.16666666666666666,0.5953947368421051,autoencoder,yeast
8,4,5,leakyrelu,Dense,1024,64,5,0.16666666666666666,0.6356907894736833,autoencoder,yeast
16,4,5,leakyrelu,Dense,1024,64,1,0.0,0.7434210526315801,autoencoder,yeast
16,4,5,leakyrelu,Dense,1024,64,2,0.2,0.761513157894738,autoencoder,yeast
16,4,5,leakyrelu,Dense,1024,64,3,0.1111111111111111,0.5986842105263155,autoencoder,yeast
16,4,5,leakyrelu,Dense,1024,64,4,0.10526315789473684,0.7360197368421063,autoencoder,yeast
16,4,5,leakyrelu,Dense,1024,64,5,0.10526315789473684,0.7648026315789485,autoencoder,yeast
32,4,5,leakyrelu,Dense,1024,64,1,0.0,0.6307565789473694,autoencoder,yeast
32,4,5,leakyrelu,Dense,1024,64,2,0.0,0.6217105263157903,autoencoder,yeast
32,4,5,leakyrelu,Dense,1024,64,3,0.0,0.6093750000000006,autoencoder,yeast
32,4,5,leakyrelu,Dense,1024,64,4,0.0,0.6200657894736848,autoencoder,yeast
32,4,5,leakyrelu,Dense,1024,64,5,0.16666666666666666,0.6907894736842116,autoencoder,yeast
8,16,5,leakyrelu,Dense,1024,64,1,0.0,0.8684210526315799,autoencoder,yeast
8,16,5,leakyrelu,Dense,1024,64,2,0.25,0.8429276315789483,autoencoder,yeast
8,16,5,leakyrelu,Dense,1024,64,3,0.2222222222222222,0.8429276315789483,autoencoder,yeast
8,16,5,leakyrelu,Dense,1024,64,4,0.3333333333333333,0.8445723684210537,autoencoder,yeast
8,16,5,leakyrelu,Dense,1024,64,5,0.3333333333333333,0.8429276315789483,autoencoder,yeast
16,16,5,leakyrelu,Dense,1024,64,1,0.0,0.7014802631578959,autoencoder,yeast
16,16,5,leakyrelu,Dense,1024,64,2,0.0,0.8190789473684221,autoencoder,yeast
16,16,5,leakyrelu,Dense,1024,64,3,0.0,0.7516447368421063,autoencoder,yeast
16,16,5,leakyrelu,Dense,1024,64,4,0.14285714285714285,0.6998355263157906,autoencoder,yeast
16,16,5,leakyrelu,Dense,1024,64,5,0.25,0.8560855263157906,autoencoder,yeast
32,16,5,leakyrelu,Dense,1024,64,1,0.0,0.8412828947368433,autoencoder,yeast
32,16,5,leakyrelu,Dense,1024,64,2,0.0,0.8231907894736853,autoencoder,yeast
32,16,5,leakyrelu,Dense,1024,64,3,0.0,0.8141447368421063,autoencoder,yeast
32,16,5,leakyrelu,Dense,1024,64,4,0.16666666666666666,0.8133223684210537,autoencoder,yeast
