hidden,latent,layers,nonlinearity,layertype,memorysize,k,β,anomaliesSeen,f1,auc,rsTrn,rsTst,ar,i,model,dataset
32,8,3,relu,Dense,64,64,0.1,2,0.3829787234042553,0.9922164566345442,0.10688919991272457,0.4250115457427976,0.01,3,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,64,0.1,3,0.5925925925925926,0.9766493699036323,0.10688919991272457,0.4250115457427976,0.01,3,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,64,0.1,4,0.4489795918367347,0.9777613046701259,0.10688919991272457,0.4250115457427976,0.01,3,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,64,0.1,1,0.3829787234042553,0.9017790956263899,0.10416133405329428,0.5285378861070786,0.005,3,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,64,0.1,2,0.48148148148148145,0.840252038547072,0.10416133405329428,0.5285378861070786,0.005,3,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,64,0.1,1,0.0,0.8891771682727947,0.11468421477620164,0.2581106053163789,0.05,3,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,64,0.1,2,0.0,0.9540400296515938,0.11468421477620164,0.2581106053163789,0.05,3,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,64,0.1,3,0.14634146341463414,0.9440326167531504,0.11468421477620164,0.2581106053163789,0.05,3,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,64,0.1,4,0.3111111111111111,0.9314306893995553,0.11468421477620164,0.2581106053163789,0.05,3,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,64,0.1,5,0.34782608695652173,0.9306893995552261,0.11468421477620164,0.2581106053163789,0.05,3,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,64,0.1,6,0.2978723404255319,0.8932542624166049,0.11468421477620164,0.2581106053163789,0.05,3,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,64,0.1,7,0.5098039215686274,0.9714603409933283,0.11468421477620164,0.2581106053163789,0.05,3,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,64,0.1,8,0.5925925925925926,0.9696071163825055,0.11468421477620164,0.2581106053163789,0.05,3,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,64,0.1,9,0.5098039215686274,0.9755374351371386,0.11468421477620164,0.2581106053163789,0.05,3,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,64,0.1,10,0.43137254901960786,0.9447739065974796,0.11468421477620164,0.2581106053163789,0.05,3,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,64,0.1,1,0.14634146341463414,0.8717568569310601,0.10340579659720082,0.5079064687224952,0.01,3,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,64,0.1,2,0.19047619047619047,0.9151223128243143,0.10340579659720082,0.5079064687224952,0.01,3,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,64,0.1,3,0.34782608695652173,0.9547813194959229,0.10340579659720082,0.5079064687224952,0.01,3,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,64,0.1,4,0.4528301886792453,0.9225352112676056,0.10340579659720082,0.5079064687224952,0.01,3,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,64,0.1,1,0.34782608695652173,0.9084507042253521,0.10557239443203928,0.36296699148688166,0.005,3,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,64,0.1,2,0.3404255319148936,0.8769458858413639,0.10557239443203928,0.36296699148688166,0.005,3,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,32,0.1,1,0.05,0.6545589325426242,0.1312322682174473,0.20936098555204088,0.05,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,32,0.1,2,0.09523809523809523,0.7038547071905115,0.1312322682174473,0.20936098555204088,0.05,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,32,0.1,3,0.3333333333333333,0.8988139362490734,0.1312322682174473,0.20936098555204088,0.05,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,32,0.1,4,0.48148148148148145,0.9240177909562639,0.1312322682174473,0.20936098555204088,0.05,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,32,0.1,5,0.5,0.927353595255745,0.1312322682174473,0.20936098555204088,0.05,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,32,0.1,6,0.4230769230769231,0.905114899925871,0.1312322682174473,0.20936098555204088,0.05,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,32,0.1,7,0.5614035087719298,0.9373610081541883,0.1312322682174473,0.20936098555204088,0.05,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,32,0.1,8,0.5901639344262295,0.9406968124536693,0.1312322682174473,0.20936098555204088,0.05,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,32,0.1,9,0.6666666666666666,0.9114158636026686,0.1312322682174473,0.20936098555204088,0.05,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,32,0.1,10,0.6461538461538462,0.9447739065974796,0.1312322682174473,0.20936098555204088,0.05,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,32,0.1,1,0.4166666666666667,0.9547813194959228,0.1081179993537529,0.26596502412057393,0.01,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,32,0.1,2,0.43137254901960786,0.8300593031875465,0.1081179993537529,0.26596502412057393,0.01,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,32,0.1,3,0.5185185185185185,0.9054855448480356,0.1081179993537529,0.26596502412057393,0.01,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,32,0.1,4,0.5185185185185185,0.8817642698295033,0.1081179993537529,0.26596502412057393,0.01,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,32,0.1,1,0.6896551724137931,0.960711638250556,0.1158189383616681,0.31428587588928475,0.005,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,32,0.1,2,0.7540983606557377,0.9792438843587843,0.1158189383616681,0.31428587588928475,0.005,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,32,0.1,1,0.23255813953488372,0.9662713120830243,0.12552197913876845,0.20169561803013786,0.05,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,32,0.1,2,0.4166666666666667,0.9859154929577465,0.12552197913876845,0.20169561803013786,0.05,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,32,0.1,3,0.3829787234042553,0.9914751667902149,0.12552197913876845,0.20169561803013786,0.05,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,32,0.1,4,0.2727272727272727,0.9797998517420311,0.12552197913876845,0.20169561803013786,0.05,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,32,0.1,5,0.23255813953488372,0.9911045218680504,0.12552197913876845,0.20169561803013786,0.05,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,32,0.1,6,0.3829787234042553,0.9929577464788732,0.12552197913876845,0.20169561803013786,0.05,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,32,0.1,7,0.5384615384615384,0.9714603409933283,0.12552197913876845,0.20169561803013786,0.05,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,32,0.1,8,0.5925925925925926,0.9770200148257969,0.12552197913876845,0.20169561803013786,0.05,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,32,0.1,9,0.5925925925925926,0.9759080800593032,0.12552197913876845,0.20169561803013786,0.05,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,32,0.1,10,0.7741935483870968,0.9755374351371386,0.12552197913876845,0.20169561803013786,0.05,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,32,0.1,1,0.5098039215686274,0.9547813194959229,0.10929599775200216,0.30423034244358504,0.01,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,32,0.1,2,0.6181818181818182,0.9755374351371386,0.10929599775200216,0.30423034244358504,0.01,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,32,0.1,3,0.6896551724137931,0.9796145292809488,0.10929599775200216,0.30423034244358504,0.01,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,32,0.1,4,0.7333333333333333,0.9888806523350631,0.10929599775200216,0.30423034244358504,0.01,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,32,0.1,1,0.0,0.7418458117123796,0.11595762229326793,0.4730444884263975,0.005,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,32,0.1,2,0.1,0.737583395107487,0.11595762229326793,0.4730444884263975,0.005,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,64,0.1,1,0.05128205128205128,0.9091919940696812,0.124959386891303,0.19640385531727467,0.05,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,64,0.1,2,0.18604651162790697,0.9562638991845811,0.124959386891303,0.19640385531727467,0.05,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,64,0.1,3,0.26666666666666666,0.9807264640474426,0.124959386891303,0.19640385531727467,0.05,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,64,0.1,4,0.4166666666666667,0.9933283914010378,0.124959386891303,0.19640385531727467,0.05,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,64,0.1,5,0.5,0.9911045218680504,0.124959386891303,0.19640385531727467,0.05,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,64,0.1,6,0.30434782608695654,0.994069681245367,0.124959386891303,0.19640385531727467,0.05,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,64,0.1,7,0.40816326530612246,0.9899925871015567,0.124959386891303,0.19640385531727467,0.05,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,64,0.1,8,0.47058823529411764,0.9929577464788732,0.124959386891303,0.19640385531727467,0.05,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,64,0.1,9,0.5098039215686274,0.9951816160118606,0.124959386891303,0.19640385531727467,0.05,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,64,0.1,10,0.6071428571428571,0.9881393624907339,0.124959386891303,0.19640385531727467,0.05,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,64,0.1,1,0.5660377358490566,0.9796145292809488,0.1090605541544536,0.3050705169702336,0.01,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,64,0.1,2,0.6666666666666666,0.9688658265381764,0.1090605541544536,0.3050705169702336,0.01,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,64,0.1,3,0.6428571428571429,0.9822090437361009,0.1090605541544536,0.3050705169702336,0.01,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,64,0.1,4,0.7936507936507936,0.992216456634544,0.1090605541544536,0.3050705169702336,0.01,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,64,0.1,1,0.1,0.9058561897702002,0.10936132117041075,0.4825229442371194,0.005,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,64,0.1,2,0.18604651162790697,0.866567828020756,0.10936132117041075,0.4825229442371194,0.005,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,64,0.1,1,0.1,0.9280948851000742,0.12085045840044112,0.21027810395444071,0.05,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,64,0.1,2,0.1,0.933283914010378,0.12085045840044112,0.21027810395444071,0.05,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,64,0.1,3,0.19047619047619047,0.9747961452928094,0.12085045840044112,0.21027810395444071,0.05,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,64,0.1,4,0.3111111111111111,0.9899925871015567,0.12085045840044112,0.21027810395444071,0.05,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,64,0.1,5,0.5098039215686274,0.9785025945144551,0.12085045840044112,0.21027810395444071,0.05,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,64,0.1,6,0.6896551724137931,0.9755374351371386,0.12085045840044112,0.21027810395444071,0.05,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,64,0.1,7,0.6666666666666666,0.9759080800593031,0.12085045840044112,0.21027810395444071,0.05,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,64,0.1,8,0.711864406779661,0.9918458117123795,0.12085045840044112,0.21027810395444071,0.05,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,64,0.1,9,0.7,0.9877687175685692,0.12085045840044112,0.21027810395444071,0.05,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,64,0.1,10,0.7213114754098361,0.9859154929577465,0.12085045840044112,0.21027810395444071,0.05,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,64,0.1,1,0.14634146341463414,0.9588584136397332,0.1079581999532711,0.25370128529395414,0.01,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,64,0.1,2,0.48,0.9710896960711638,0.1079581999532711,0.25370128529395414,0.01,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,64,0.1,3,0.5283018867924528,0.9836916234247591,0.1079581999532711,0.25370128529395414,0.01,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,64,0.1,4,0.6896551724137931,0.9833209785025945,0.1079581999532711,0.25370128529395414,0.01,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,64,0.1,1,0.1,0.6056338028169015,0.10155883954571868,0.5159798376355684,0.005,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,64,0.1,2,0.0975609756097561,0.7435137138621201,0.10155883954571868,0.5159798376355684,0.005,4,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,32,0.1,1,0.05128205128205128,0.9093773165307635,0.10239825036485486,0.2626718182720679,0.05,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,32,0.1,2,0.4166666666666667,0.9451445515196442,0.10239825036485486,0.2626718182720679,0.05,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,32,0.1,3,0.5925925925925926,0.9547813194959228,0.10239825036485486,0.2626718182720679,0.05,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,32,0.1,4,0.6181818181818182,0.963306152705708,0.10239825036485486,0.2626718182720679,0.05,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,32,0.1,5,0.6896551724137931,0.9788732394366197,0.10239825036485486,0.2626718182720679,0.05,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,32,0.1,6,0.6779661016949152,0.9714603409933283,0.10239825036485486,0.2626718182720679,0.05,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,32,0.1,7,0.7741935483870968,0.9903632320237213,0.10239825036485486,0.2626718182720679,0.05,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,32,0.1,8,0.7741935483870968,0.977761304670126,0.10239825036485486,0.2626718182720679,0.05,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,32,0.1,9,0.7878787878787878,0.9840622683469236,0.10239825036485486,0.2626718182720679,0.05,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,32,0.1,10,0.7878787878787878,0.9851742031134173,0.10239825036485486,0.2626718182720679,0.05,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,32,0.1,1,0.23255813953488372,0.9362490733876946,0.09927193081561894,0.2755038104138334,0.01,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,32,0.1,2,0.3404255319148936,0.9336545589325427,0.09927193081561894,0.2755038104138334,0.01,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,32,0.1,3,0.6428571428571429,0.9510748702742773,0.09927193081561894,0.2755038104138334,0.01,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,32,0.1,4,0.5384615384615384,0.9644180874722017,0.09927193081561894,0.2755038104138334,0.01,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,32,0.1,1,0.0975609756097561,0.8919570051890289,0.10566391672180302,0.6226938879229159,0.005,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,32,0.1,2,0.14634146341463414,0.9065974796145293,0.10566391672180302,0.6226938879229159,0.005,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,32,0.1,1,0.3111111111111111,0.8962194217939214,0.11118042196890139,0.24194203563084002,0.05,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,32,0.1,2,0.3829787234042553,0.9571905114899925,0.11118042196890139,0.24194203563084002,0.05,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,32,0.1,3,0.34782608695652173,0.9379169755374352,0.11118042196890139,0.24194203563084002,0.05,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,32,0.1,4,0.4166666666666667,0.9714603409933285,0.11118042196890139,0.24194203563084002,0.05,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,32,0.1,5,0.3111111111111111,0.9733135656041512,0.11118042196890139,0.24194203563084002,0.05,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,32,0.1,6,0.4489795918367347,0.9332839140103781,0.11118042196890139,0.24194203563084002,0.05,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,32,0.1,7,0.6428571428571429,0.9859154929577465,0.11118042196890139,0.24194203563084002,0.05,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,32,0.1,8,0.6666666666666666,0.9736842105263157,0.11118042196890139,0.24194203563084002,0.05,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,32,0.1,9,0.6896551724137931,0.9744255003706449,0.11118042196890139,0.24194203563084002,0.05,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,32,0.1,10,0.631578947368421,0.9614529280948851,0.11118042196890139,0.24194203563084002,0.05,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,32,0.1,1,0.14634146341463414,0.9840622683469237,0.11603517541381292,0.38956975975345903,0.01,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,32,0.1,2,0.1,0.9684951816160118,0.11603517541381292,0.38956975975345903,0.01,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,32,0.1,3,0.6428571428571429,0.9899925871015567,0.11603517541381292,0.38956975975345903,0.01,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,32,0.1,4,0.3111111111111111,0.9684951816160119,0.11603517541381292,0.38956975975345903,0.01,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,32,0.1,1,0.23255813953488372,0.9403261675315049,0.10577939628163432,0.5399350918841077,0.005,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,32,0.1,2,0.5098039215686274,0.9544106745737584,0.10577939628163432,0.5399350918841077,0.005,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,64,0.1,1,0.1,0.9214232765011119,0.11368965374834582,0.29261247385986083,0.05,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,64,0.1,2,0.19047619047619047,0.9792438843587843,0.11368965374834582,0.29261247385986083,0.05,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,64,0.1,3,0.4166666666666667,0.9848035581912528,0.11368965374834582,0.29261247385986083,0.05,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,64,0.1,4,0.46153846153846156,0.9870274277242401,0.11368965374834582,0.29261247385986083,0.05,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,64,0.1,5,0.47058823529411764,0.9881393624907339,0.11368965374834582,0.29261247385986083,0.05,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,64,0.1,6,0.6666666666666666,0.9870274277242401,0.11368965374834582,0.29261247385986083,0.05,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,64,0.1,7,0.48148148148148145,0.9877687175685693,0.11368965374834582,0.29261247385986083,0.05,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,64,0.1,8,0.6779661016949152,0.992216456634544,0.11368965374834582,0.29261247385986083,0.05,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,64,0.1,9,0.7619047619047619,0.9918458117123795,0.11368965374834582,0.29261247385986083,0.05,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,64,0.1,10,0.7096774193548387,0.9873980726464048,0.11368965374834582,0.29261247385986083,0.05,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,64,0.1,1,0.30434782608695654,0.913639733135656,0.10680290401814763,0.538408445572866,0.01,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,64,0.1,2,0.48,0.9069681245366938,0.10680290401814763,0.538408445572866,0.01,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,64,0.1,3,0.48,0.8817642698295033,0.10680290401814763,0.538408445572866,0.01,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,64,0.1,4,0.5555555555555556,0.9321719792438844,0.10680290401814763,0.538408445572866,0.01,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,64,0.1,1,0.22727272727272727,0.8487768717568569,0.12310113235035162,0.5360954486524241,0.005,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,64,64,0.1,2,0.44,0.9358784284655299,0.12310113235035162,0.5360954486524241,0.005,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,64,0.1,1,0.05128205128205128,0.9844329132690882,0.12532863206304753,0.2788497178644112,0.05,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,64,0.1,2,0.34782608695652173,0.9432913269088213,0.12532863206304753,0.2788497178644112,0.05,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,64,0.1,3,0.34782608695652173,0.9644180874722016,0.12532863206304753,0.2788497178644112,0.05,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,64,0.1,4,0.48,0.9825796886582654,0.12532863206304753,0.2788497178644112,0.05,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,64,0.1,5,0.5098039215686274,0.9751667902149741,0.12532863206304753,0.2788497178644112,0.05,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,64,0.1,6,0.5384615384615384,0.9766493699036323,0.12532863206304753,0.2788497178644112,0.05,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,64,0.1,7,0.5925925925925926,0.977761304670126,0.12532863206304753,0.2788497178644112,0.05,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,64,0.1,8,0.6896551724137931,0.9677538917716827,0.12532863206304753,0.2788497178644112,0.05,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,64,0.1,9,0.6206896551724138,0.9825796886582654,0.12532863206304753,0.2788497178644112,0.05,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,64,0.1,10,0.7540983606557377,0.9903632320237212,0.12532863206304753,0.2788497178644112,0.05,5,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,64,0.1,1,0.5,0.9440326167531505,0.11680053938579173,0.49741471681382715,0.01,5,svae,breast-cancer-wisconsin
