hidden,latent,layers,nonlinearity,layertype,β,method,anomaliesSeen,auc,i,model,dataset
32,3,3,relu,Dense,0.5,wass,0,0.9426671932596103,11,svae,breast-cancer-wisconsin 
32,3,3,relu,Dense,0.5,m1,0,0.9287783043707215,11,svae,breast-cancer-wisconsin 
32,3,3,relu,Dense,1.0,wass,0,0.9219984202211691,11,svae,breast-cancer-wisconsin 
32,3,3,relu,Dense,1.0,m1,0,0.9337809373354397,11,svae,breast-cancer-wisconsin 
32,3,3,relu,Dense,10.0,wass,0,0.9327277514481306,11,svae,breast-cancer-wisconsin 
32,3,3,relu,Dense,10.0,m1,0,0.9420747761979988,11,svae,breast-cancer-wisconsin 
32,3,3,relu,Dense,0.01,wass,0,0.959913112164297,12,svae,breast-cancer-wisconsin 
32,3,3,relu,Dense,0.01,m1,0,0.9372037914691943,12,svae,breast-cancer-wisconsin 
32,3,3,relu,Dense,0.1,wass,0,0.9614928909952606,12,svae,breast-cancer-wisconsin 
32,3,3,relu,Dense,0.1,m1,0,0.9441811479726172,12,svae,breast-cancer-wisconsin 
32,3,3,relu,Dense,0.5,wass,0,0.9318062137967351,12,svae,breast-cancer-wisconsin 
32,3,3,relu,Dense,0.5,m1,0,0.9410215903106899,12,svae,breast-cancer-wisconsin 
32,3,3,relu,Dense,1.0,wass,0,0.9514876250658241,12,svae,breast-cancer-wisconsin 
32,3,3,relu,Dense,1.0,m1,0,0.9535939968404423,12,svae,breast-cancer-wisconsin 
32,3,3,relu,Dense,10.0,wass,0,0.9508293838862559,12,svae,breast-cancer-wisconsin 
32,3,3,relu,Dense,10.0,m1,0,0.9439836756187469,12,svae,breast-cancer-wisconsin 
32,3,3,relu,Dense,0.01,wass,0,0.9568193786203265,13,svae,breast-cancer-wisconsin 
32,3,3,relu,Dense,0.01,m1,0,0.9095576619273302,13,svae,breast-cancer-wisconsin 
32,3,3,relu,Dense,0.1,wass,0,0.9233149025803055,13,svae,breast-cancer-wisconsin 
32,3,3,relu,Dense,0.1,m1,0,0.9198262243285941,13,svae,breast-cancer-wisconsin 
32,3,3,relu,Dense,0.5,wass,0,0.9430621379673512,13,svae,breast-cancer-wisconsin 
32,3,3,relu,Dense,0.5,m1,0,0.9272643496577146,13,svae,breast-cancer-wisconsin 
32,3,3,relu,Dense,1.0,wass,0,0.879410215903107,13,svae,breast-cancer-wisconsin 
32,3,3,relu,Dense,1.0,m1,0,0.9384544497103738,13,svae,breast-cancer-wisconsin 
32,3,3,relu,Dense,10.0,wass,0,0.8991574512901527,13,svae,breast-cancer-wisconsin 
32,3,3,relu,Dense,10.0,m1,0,0.9049499736703528,13,svae,breast-cancer-wisconsin 
32,3,3,relu,Dense,0.01,wass,0,0.7936031984007994,1,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.01,m1,0,0.8863068465767117,1,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.1,wass,0,0.8495752123938032,1,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.1,m1,0,0.8930534732633684,1,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.5,wass,0,0.8883058470764618,1,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.5,m1,0,0.8791854072963519,1,svae,cardiotocography 2-9
32,3,3,relu,Dense,1.0,wass,0,0.8765617191404298,1,svae,cardiotocography 2-9
32,3,3,relu,Dense,1.0,m1,0,0.8889305347326337,1,svae,cardiotocography 2-9
32,3,3,relu,Dense,10.0,wass,0,0.8634432783608196,1,svae,cardiotocography 2-9
32,3,3,relu,Dense,10.0,m1,0,0.894552723638181,1,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.01,wass,0,0.8739380309845075,2,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.01,m1,0,0.9085457271364318,2,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.1,wass,0,0.9105447276361819,2,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.1,m1,0,0.9269115442278859,2,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.5,wass,0,0.9037981009495253,2,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.5,m1,0,0.9120439780109945,2,svae,cardiotocography 2-9
32,3,3,relu,Dense,1.0,wass,0,0.8893053473263367,2,svae,cardiotocography 2-9
32,3,3,relu,Dense,1.0,m1,0,0.9287856071964018,2,svae,cardiotocography 2-9
32,3,3,relu,Dense,10.0,wass,0,0.8989255372313842,2,svae,cardiotocography 2-9
32,3,3,relu,Dense,10.0,m1,0,0.9302848575712144,2,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.01,wass,0,0.8033483258370814,3,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.01,m1,0,0.8743128435782108,3,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.1,wass,0,0.8404547726136932,3,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.1,m1,0,0.9054222888555723,3,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.5,wass,0,0.8605697151424286,3,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.5,m1,0,0.9109195402298851,3,svae,cardiotocography 2-9
32,3,3,relu,Dense,1.0,wass,0,0.8803098450774612,3,svae,cardiotocography 2-9
32,3,3,relu,Dense,1.0,m1,0,0.9107946026986506,3,svae,cardiotocography 2-9
32,3,3,relu,Dense,10.0,wass,0,0.898175912043978,3,svae,cardiotocography 2-9
32,3,3,relu,Dense,10.0,m1,0,0.9039230384807597,3,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.01,wass,0,0.8710644677661168,4,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.01,m1,0,0.9055472263868067,4,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.1,wass,0,0.8708145927036481,4,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.1,m1,0,0.9197901049475262,4,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.5,wass,0,0.8651924037981008,4,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.5,m1,0,0.9130434782608696,4,svae,cardiotocography 2-9
32,3,3,relu,Dense,1.0,wass,0,0.8864317841079461,4,svae,cardiotocography 2-9
32,3,3,relu,Dense,1.0,m1,0,0.9197901049475262,4,svae,cardiotocography 2-9
32,3,3,relu,Dense,10.0,wass,0,0.894552723638181,4,svae,cardiotocography 2-9
32,3,3,relu,Dense,10.0,m1,0,0.9015492253873064,4,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.01,wass,0,0.7586206896551724,5,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.01,m1,0,0.8738130934532733,5,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.1,wass,0,0.8743128435782109,5,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.1,m1,0,0.8861819090454772,5,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.5,wass,0,0.8829335332333833,5,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.5,m1,0,0.8884307846076961,5,svae,cardiotocography 2-9
32,3,3,relu,Dense,1.0,wass,0,0.8179660169915042,5,svae,cardiotocography 2-9
32,3,3,relu,Dense,1.0,m1,0,0.8824337831084457,5,svae,cardiotocography 2-9
32,3,3,relu,Dense,10.0,wass,0,0.861319340329835,5,svae,cardiotocography 2-9
32,3,3,relu,Dense,10.0,m1,0,0.8696901549225388,5,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.01,wass,0,0.8472013993003498,6,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.01,m1,0,0.7958520739630185,6,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.1,wass,0,0.8913043478260869,6,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.1,m1,0,0.9104197901049476,6,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.5,wass,0,0.8983008495752124,6,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.5,m1,0,0.8813093453273364,6,svae,cardiotocography 2-9
32,3,3,relu,Dense,1.0,wass,0,0.8875562218890555,6,svae,cardiotocography 2-9
32,3,3,relu,Dense,1.0,m1,0,0.910544727636182,6,svae,cardiotocography 2-9
32,3,3,relu,Dense,10.0,wass,0,0.8926786606696651,6,svae,cardiotocography 2-9
32,3,3,relu,Dense,10.0,m1,0,0.8988005997001498,6,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.01,wass,0,0.8047226386806596,7,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.01,m1,0,0.8801849075462269,7,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.1,wass,0,0.8506996501749126,7,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.1,m1,0,0.8871814092953523,7,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.5,wass,0,0.8889305347326337,7,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.5,m1,0,0.8623188405797101,7,svae,cardiotocography 2-9
32,3,3,relu,Dense,1.0,wass,0,0.8319590204897551,7,svae,cardiotocography 2-9
32,3,3,relu,Dense,1.0,m1,0,0.8875562218890555,7,svae,cardiotocography 2-9
32,3,3,relu,Dense,10.0,wass,0,0.8350824587706146,7,svae,cardiotocography 2-9
32,3,3,relu,Dense,10.0,m1,0,0.8881809095452273,7,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.01,wass,0,0.8173413293353323,8,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.01,m1,0,0.8920539730134933,8,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.1,wass,0,0.8488255872063968,8,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.1,m1,0,0.897176411794103,8,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.5,wass,0,0.8550724637681159,8,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.5,m1,0,0.8870564717641181,8,svae,cardiotocography 2-9
32,3,3,relu,Dense,1.0,wass,0,0.8269615192403799,8,svae,cardiotocography 2-9
32,3,3,relu,Dense,1.0,m1,0,0.8979260369815093,8,svae,cardiotocography 2-9
32,3,3,relu,Dense,10.0,wass,0,0.8918040979510244,8,svae,cardiotocography 2-9
32,3,3,relu,Dense,10.0,m1,0,0.8948025987006497,8,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.01,wass,0,0.7829835082458771,9,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.01,m1,0,0.8716891554222889,9,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.1,wass,0,0.8359570214892554,9,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.1,m1,0,0.8564467766116941,9,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.5,wass,0,0.8254622688655672,9,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.5,m1,0,0.8664417791104447,9,svae,cardiotocography 2-9
32,3,3,relu,Dense,1.0,wass,0,0.8225887056471763,9,svae,cardiotocography 2-9
32,3,3,relu,Dense,1.0,m1,0,0.8504497751124438,9,svae,cardiotocography 2-9
32,3,3,relu,Dense,10.0,wass,0,0.831584207896052,9,svae,cardiotocography 2-9
32,3,3,relu,Dense,10.0,m1,0,0.8708145927036481,9,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.01,wass,0,0.8693153423288354,10,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.01,m1,0,0.9080459770114944,10,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.1,wass,0,0.8891804097951025,10,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.1,m1,0,0.9161669165417291,10,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.5,wass,0,0.9181659170414792,10,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.5,m1,0,0.9087956021989005,10,svae,cardiotocography 2-9
32,3,3,relu,Dense,1.0,wass,0,0.9142928535732134,10,svae,cardiotocography 2-9
32,3,3,relu,Dense,1.0,m1,0,0.8991754122938531,10,svae,cardiotocography 2-9
32,3,3,relu,Dense,10.0,wass,0,0.9055472263868065,10,svae,cardiotocography 2-9
32,3,3,relu,Dense,10.0,m1,0,0.8868065967016491,10,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.01,wass,0,0.6907796101949024,11,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.01,m1,0,0.9274112943528235,11,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.1,wass,0,0.9204147926036981,11,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.1,m1,0,0.887431284357821,11,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.5,wass,0,0.8589455272363818,11,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.5,m1,0,0.9276611694152923,11,svae,cardiotocography 2-9
32,3,3,relu,Dense,1.0,wass,0,0.9215392303848077,11,svae,cardiotocography 2-9
32,3,3,relu,Dense,1.0,m1,0,0.9102948525737131,11,svae,cardiotocography 2-9
32,3,3,relu,Dense,10.0,wass,0,0.8985507246376812,11,svae,cardiotocography 2-9
32,3,3,relu,Dense,10.0,m1,0,0.9229135432283857,11,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.01,wass,0,0.6622938530734633,12,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.01,m1,0,0.9107946026986506,12,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.1,wass,0,0.8931784107946026,12,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.1,m1,0,0.9239130434782609,12,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.5,wass,0,0.8367066466766615,12,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.5,m1,0,0.923288355822089,12,svae,cardiotocography 2-9
32,3,3,relu,Dense,1.0,wass,0,0.902423788105947,12,svae,cardiotocography 2-9
32,3,3,relu,Dense,1.0,m1,0,0.923913043478261,12,svae,cardiotocography 2-9
32,3,3,relu,Dense,10.0,wass,0,0.9137931034482758,12,svae,cardiotocography 2-9
32,3,3,relu,Dense,10.0,m1,0,0.9347826086956521,12,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.01,wass,0,0.6418040979510244,13,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.01,m1,0,0.8540729635182408,13,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.1,wass,0,0.8434532733633182,13,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.1,m1,0,0.9161669165417292,13,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.5,wass,0,0.8979260369815092,13,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.5,m1,0,0.9061719140429785,13,svae,cardiotocography 2-9
32,3,3,relu,Dense,1.0,wass,0,0.8908045977011494,13,svae,cardiotocography 2-9
32,3,3,relu,Dense,1.0,m1,0,0.9020489755122438,13,svae,cardiotocography 2-9
32,3,3,relu,Dense,10.0,wass,0,0.8720639680159921,13,svae,cardiotocography 2-9
32,3,3,relu,Dense,10.0,m1,0,0.9090454772613693,13,svae,cardiotocography 2-9
32,3,3,relu,Dense,0.01,wass,0,0.48821146655587866,1,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.01,m1,0,0.31621312837557125,1,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.1,wass,0,0.49618300789364356,1,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.1,m1,0,0.21458246780224344,1,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.5,wass,0,0.45829871208973827,1,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.5,m1,0,0.24509243872039885,1,svae,cardiotocography 2-6
32,3,3,relu,Dense,1.0,wass,0,0.4656211051100956,1,svae,cardiotocography 2-6
32,3,3,relu,Dense,1.0,m1,0,0.3109160781055256,1,svae,cardiotocography 2-6
32,3,3,relu,Dense,10.0,wass,0,0.3706117573743249,1,svae,cardiotocography 2-6
32,3,3,relu,Dense,10.0,m1,0,0.3022694225176568,1,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.01,wass,0,0.5574626090569174,2,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.01,m1,0,0.1920180722891566,2,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.1,wass,0,0.38414000830909845,2,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.1,m1,0,0.14353967594515996,2,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.5,wass,0,0.3376869547154134,2,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.5,m1,0,0.2153095139177399,2,svae,cardiotocography 2-6
32,3,3,relu,Dense,1.0,wass,0,0.16467594515995015,2,svae,cardiotocography 2-6
32,3,3,relu,Dense,1.0,m1,0,0.19874324885749897,2,svae,cardiotocography 2-6
32,3,3,relu,Dense,10.0,wass,0,0.3335843373493976,2,svae,cardiotocography 2-6
32,3,3,relu,Dense,10.0,m1,0,0.18074885749896136,2,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.01,wass,0,0.6501090569173246,3,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.01,m1,0,0.3090724968840881,3,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.1,wass,0,0.5580078936435395,3,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.1,m1,0,0.31130556709597007,3,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.5,wass,0,0.435786248442044,3,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.5,m1,0,0.2161404237640216,3,svae,cardiotocography 2-6
32,3,3,relu,Dense,1.0,wass,0,0.4266462401329455,3,svae,cardiotocography 2-6
32,3,3,relu,Dense,1.0,m1,0,0.3253012048192771,3,svae,cardiotocography 2-6
32,3,3,relu,Dense,10.0,wass,0,0.4020565018695471,3,svae,cardiotocography 2-6
32,3,3,relu,Dense,10.0,m1,0,0.2741742833402576,3,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.01,wass,0,0.26412546738678855,4,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.01,m1,0,0.2816005400914001,4,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.1,wass,0,0.4809929372663066,4,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.1,m1,0,0.2524148317407561,4,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.5,wass,0,0.40179684254258413,4,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.5,m1,0,0.2431709597008724,4,svae,cardiotocography 2-6
32,3,3,relu,Dense,1.0,wass,0,0.4298140839218945,4,svae,cardiotocography 2-6
32,3,3,relu,Dense,1.0,m1,0,0.3012048192771084,4,svae,cardiotocography 2-6
32,3,3,relu,Dense,10.0,wass,0,0.3793622766929788,4,svae,cardiotocography 2-6
32,3,3,relu,Dense,10.0,m1,0,0.2635022850020773,4,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.01,wass,0,0.424023680930619,5,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.01,m1,0,0.29497299542999583,5,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.1,wass,0,0.5921011632737848,5,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.1,m1,0,0.2812889488990445,5,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.5,wass,0,0.5402471956792688,5,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.5,m1,0,0.2910261736601578,5,svae,cardiotocography 2-6
32,3,3,relu,Dense,1.0,wass,0,0.40779497299543,5,svae,cardiotocography 2-6
32,3,3,relu,Dense,1.0,m1,0,0.24763710012463647,5,svae,cardiotocography 2-6
32,3,3,relu,Dense,10.0,wass,0,0.3599916909015372,5,svae,cardiotocography 2-6
32,3,3,relu,Dense,10.0,m1,0,0.25090880764437057,5,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.01,wass,0,0.6256491483174076,6,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.01,m1,0,0.34259451599501456,6,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.1,wass,0,0.6103552139592854,6,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.1,m1,0,0.34363315330286665,6,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.5,wass,0,0.33628479434981307,6,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.5,m1,0,0.2875986705442459,6,svae,cardiotocography 2-6
32,3,3,relu,Dense,1.0,wass,0,0.42958039052762775,6,svae,cardiotocography 2-6
32,3,3,relu,Dense,1.0,m1,0,0.3001661819692563,6,svae,cardiotocography 2-6
32,3,3,relu,Dense,10.0,wass,0,0.3654445367677607,6,svae,cardiotocography 2-6
32,3,3,relu,Dense,10.0,m1,0,0.17233589530535937,6,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.01,wass,0,0.6733485666805152,7,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.01,m1,0,0.323743248857499,7,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.1,wass,0,0.47403406730369757,7,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.1,m1,0,0.26674802658911506,7,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.5,wass,0,0.4611030328209389,7,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.5,m1,0,0.2707467802243456,7,svae,cardiotocography 2-6
32,3,3,relu,Dense,1.0,wass,0,0.4488211466555879,7,svae,cardiotocography 2-6
32,3,3,relu,Dense,1.0,m1,0,0.29907561279601164,7,svae,cardiotocography 2-6
32,3,3,relu,Dense,10.0,wass,0,0.32867677606979645,7,svae,cardiotocography 2-6
32,3,3,relu,Dense,10.0,m1,0,0.30891670128791027,7,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.01,wass,0,0.3887619443290403,8,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.01,m1,0,0.25262255920232657,8,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.1,wass,0,0.508594723722476,8,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.1,m1,0,0.31600540091400087,8,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.5,wass,0,0.540948275862069,8,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.5,m1,0,0.29873805567095973,8,svae,cardiotocography 2-6
32,3,3,relu,Dense,1.0,wass,0,0.340231616119651,8,svae,cardiotocography 2-6
32,3,3,relu,Dense,1.0,m1,0,0.3182904029912754,8,svae,cardiotocography 2-6
32,3,3,relu,Dense,10.0,wass,0,0.4189343581221438,8,svae,cardiotocography 2-6
32,3,3,relu,Dense,10.0,m1,0,0.2871572496884088,8,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.01,wass,0,0.41973930203572907,9,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.01,m1,0,0.29614146240132944,9,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.1,wass,0,0.343321562110511,9,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.1,m1,0,0.247766929788118,9,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.5,wass,0,0.29715413377648525,9,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.5,m1,0,0.16031366846697134,9,svae,cardiotocography 2-6
32,3,3,relu,Dense,1.0,wass,0,0.3144474449522227,9,svae,cardiotocography 2-6
32,3,3,relu,Dense,1.0,m1,0,0.19799023680930616,9,svae,cardiotocography 2-6
32,3,3,relu,Dense,10.0,wass,0,0.3622766929788118,9,svae,cardiotocography 2-6
32,3,3,relu,Dense,10.0,m1,0,0.2670076859160781,9,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.01,wass,0,0.47896759451599497,10,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.01,m1,0,0.32345762359783964,10,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.1,wass,0,0.4797465724968841,10,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.1,m1,0,0.27090257582052346,10,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.5,wass,0,0.41618196925633577,10,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.5,m1,0,0.3238990444536768,10,svae,cardiotocography 2-6
32,3,3,relu,Dense,1.0,wass,0,0.5205650186954714,10,svae,cardiotocography 2-6
32,3,3,relu,Dense,1.0,m1,0,0.3237951807228916,10,svae,cardiotocography 2-6
32,3,3,relu,Dense,10.0,wass,0,0.3552918570835064,10,svae,cardiotocography 2-6
32,3,3,relu,Dense,10.0,m1,0,0.3249636476942252,10,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.01,wass,0,0.5165143331948484,11,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.01,m1,0,0.36362692147901954,11,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.1,wass,0,0.6002285002077274,11,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.1,m1,0,0.30933215621105115,11,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.5,wass,0,0.44630245118404654,11,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.5,m1,0,0.20757166597424181,11,svae,cardiotocography 2-6
32,3,3,relu,Dense,1.0,wass,0,0.3427503115911924,11,svae,cardiotocography 2-6
32,3,3,relu,Dense,1.0,m1,0,0.30434669713336104,11,svae,cardiotocography 2-6
32,3,3,relu,Dense,10.0,wass,0,0.40010905691732446,11,svae,cardiotocography 2-6
32,3,3,relu,Dense,10.0,m1,0,0.2805878687162443,11,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.01,wass,0,0.5107239302035729,12,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.01,m1,0,0.3620689655172414,12,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.1,wass,0,0.5100228500207726,12,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.1,m1,0,0.32550893228084754,12,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.5,wass,0,0.5345346904860823,12,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.5,m1,0,0.21333610303282097,12,svae,cardiotocography 2-6
32,3,3,relu,Dense,1.0,wass,0,0.4654133776485251,12,svae,cardiotocography 2-6
32,3,3,relu,Dense,1.0,m1,0,0.29320731200664724,12,svae,cardiotocography 2-6
32,3,3,relu,Dense,10.0,wass,0,0.35500623182384705,12,svae,cardiotocography 2-6
32,3,3,relu,Dense,10.0,m1,0,0.30598255089322807,12,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.01,wass,0,0.4883932280847528,13,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.01,m1,0,0.3823223930203573,13,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.1,wass,0,0.5341971333610304,13,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.1,m1,0,0.2697341088491898,13,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.5,wass,0,0.4421998338180307,13,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.5,m1,0,0.3226267137515579,13,svae,cardiotocography 2-6
32,3,3,relu,Dense,1.0,wass,0,0.5179684254258413,13,svae,cardiotocography 2-6
32,3,3,relu,Dense,1.0,m1,0,0.3050477773161612,13,svae,cardiotocography 2-6
32,3,3,relu,Dense,10.0,wass,0,0.4143643539675945,13,svae,cardiotocography 2-6
32,3,3,relu,Dense,10.0,m1,0,0.2870793518903199,13,svae,cardiotocography 2-6
32,3,3,relu,Dense,0.01,wass,0,0.9209635836287464,1,svae,cardiotocography 2-8
32,3,3,relu,Dense,0.01,m1,0,0.060828230744440846,1,svae,cardiotocography 2-8
32,3,3,relu,Dense,0.1,wass,0,0.10957138253303253,1,svae,cardiotocography 2-8
32,3,3,relu,Dense,0.1,m1,0,0.09523042217209149,1,svae,cardiotocography 2-8
32,3,3,relu,Dense,0.5,wass,0,0.500966806316468,1,svae,cardiotocography 2-8
32,3,3,relu,Dense,0.5,m1,0,0.08362874637447631,1,svae,cardiotocography 2-8
32,3,3,relu,Dense,1.0,wass,0,0.07170480180470512,1,svae,cardiotocography 2-8
32,3,3,relu,Dense,1.0,m1,0,0.05744440863680308,1,svae,cardiotocography 2-8
32,3,3,relu,Dense,10.0,wass,0,0.09120206252014179,1,svae,cardiotocography 2-8
