hidden,latent,layers,nonlinearity,layertype,memorysize,k,β,anomaliesSeen,f1,auc,rsTrn,rsTst,knnauc,knnprec,knnrecall,ar,i,model,dataset,mpwmutualinf,knn5auc,knn9auc,knn15auc,knnsqrtauc,knn5a3auc,knn5a5auc,knn5a9auc,knn5asqrtauc
32,8,3,relu,Dense,128,16,0.1,7,0.0,0.5969236471460342,0.10383103782340568,0.44824572448125166,0.7236842105263158,1.0,0.13157894736842105,0.01,1,svae,breast-cancer-wisconsin,0.7824482110252686,0.9173461823573017,0.9151223128243143,0.9140103780578206,0.9147516679021498,0.9166048925129725,0.9173461823573017,0.9151223128243143,0.9147516679021498
32,8,3,relu,Dense,128,16,0.1,8,0.0,0.5932171979243884,0.10383103782340568,0.44824572448125166,0.7236842105263158,1.0,0.13157894736842105,0.01,1,svae,breast-cancer-wisconsin,0.7824482110252686,0.9173461823573017,0.9151223128243143,0.9140103780578206,0.9147516679021498,0.9166048925129725,0.9173461823573017,0.9151223128243143,0.9147516679021498
32,8,3,relu,Dense,128,16,0.1,9,0.0,0.5541141586360266,0.10383103782340568,0.44824572448125166,0.7236842105263158,1.0,0.13157894736842105,0.01,1,svae,breast-cancer-wisconsin,0.7824482110252686,0.9173461823573017,0.9151223128243143,0.9140103780578206,0.9147516679021498,0.9166048925129725,0.9173461823573017,0.9151223128243143,0.9147516679021498
32,8,3,relu,Dense,128,16,0.1,10,0.0,0.5744996293550779,0.10383103782340568,0.44824572448125166,0.7236842105263158,1.0,0.13157894736842105,0.01,1,svae,breast-cancer-wisconsin,0.7824482110252686,0.9173461823573017,0.9151223128243143,0.9140103780578206,0.9147516679021498,0.9166048925129725,0.9173461823573017,0.9151223128243143,0.9147516679021498
32,8,3,relu,Dense,128,16,0.1,1,0.0,0.6395478131949592,0.09245701783291692,0.5467620212078337,0.5921052631578947,NaN,0.0,0.005,1,svae,breast-cancer-wisconsin,0.7903816930544388,0.9199406968124536,0.9173461823573017,0.915492957746479,0.9151223128243143,0.9210526315789473,0.9199406968124536,0.9173461823573017,0.9151223128243143
32,8,3,relu,Dense,128,16,0.1,2,0.05,0.7075611564121571,0.09245701783291692,0.5467620212078337,0.5921052631578947,NaN,0.0,0.005,1,svae,breast-cancer-wisconsin,0.7903816930544388,0.9199406968124536,0.9173461823573017,0.915492957746479,0.9151223128243143,0.9210526315789473,0.9199406968124536,0.9173461823573017,0.9151223128243143
32,8,3,relu,Dense,128,16,0.1,3,0.05,0.5865455893254262,0.09245701783291692,0.5467620212078337,0.5921052631578947,NaN,0.0,0.005,1,svae,breast-cancer-wisconsin,0.7903816930544388,0.9199406968124536,0.9173461823573017,0.915492957746479,0.9151223128243143,0.9210526315789473,0.9199406968124536,0.9173461823573017,0.9151223128243143
32,8,3,relu,Dense,128,16,0.1,4,0.0,0.6111934766493698,0.09245701783291692,0.5467620212078337,0.5921052631578947,NaN,0.0,0.005,1,svae,breast-cancer-wisconsin,0.7903816930544388,0.9199406968124536,0.9173461823573017,0.915492957746479,0.9151223128243143,0.9210526315789473,0.9199406968124536,0.9173461823573017,0.9151223128243143
32,8,3,relu,Dense,128,16,0.1,5,0.05,0.6082283172720534,0.09245701783291692,0.5467620212078337,0.5921052631578947,NaN,0.0,0.005,1,svae,breast-cancer-wisconsin,0.7903816930544388,0.9199406968124536,0.9173461823573017,0.915492957746479,0.9151223128243143,0.9210526315789473,0.9199406968124536,0.9173461823573017,0.9151223128243143
32,8,3,relu,Dense,128,16,0.1,6,0.0,0.5770941438102297,0.09245701783291692,0.5467620212078337,0.5921052631578947,NaN,0.0,0.005,1,svae,breast-cancer-wisconsin,0.7903816930544388,0.9199406968124536,0.9173461823573017,0.915492957746479,0.9151223128243143,0.9210526315789473,0.9199406968124536,0.9173461823573017,0.9151223128243143
32,8,3,relu,Dense,128,16,0.1,7,0.05,0.5919199406968124,0.09245701783291692,0.5467620212078337,0.5921052631578947,NaN,0.0,0.005,1,svae,breast-cancer-wisconsin,0.7903816930544388,0.9199406968124536,0.9173461823573017,0.915492957746479,0.9151223128243143,0.9210526315789473,0.9199406968124536,0.9173461823573017,0.9151223128243143
32,8,3,relu,Dense,128,16,0.1,8,0.04878048780487805,0.6058191252779836,0.09245701783291692,0.5467620212078337,0.5921052631578947,NaN,0.0,0.005,1,svae,breast-cancer-wisconsin,0.7903816930544388,0.9199406968124536,0.9173461823573017,0.915492957746479,0.9151223128243143,0.9210526315789473,0.9199406968124536,0.9173461823573017,0.9151223128243143
32,8,3,relu,Dense,128,16,0.1,9,0.0975609756097561,0.5859896219421794,0.09245701783291692,0.5467620212078337,0.5921052631578947,NaN,0.0,0.005,1,svae,breast-cancer-wisconsin,0.7903816930544388,0.9199406968124536,0.9173461823573017,0.915492957746479,0.9151223128243143,0.9210526315789473,0.9199406968124536,0.9173461823573017,0.9151223128243143
32,8,3,relu,Dense,128,16,0.1,10,0.04878048780487805,0.5937731653076351,0.09245701783291692,0.5467620212078337,0.5921052631578947,NaN,0.0,0.005,1,svae,breast-cancer-wisconsin,0.7903816930544388,0.9199406968124536,0.9173461823573017,0.915492957746479,0.9151223128243143,0.9210526315789473,0.9199406968124536,0.9173461823573017,0.9151223128243143
32,8,3,relu,Dense,1024,16,0.1,1,0.0,0.4859154929577465,0.11201771675538243,0.29178794464118946,0.9054855448480357,1.0,0.07894736842105263,0.05,1,svae,breast-cancer-wisconsin,0.7816715913142949,0.8999258710155671,0.9040029651593773,0.9036323202372128,0.9043736100815419,0.9128984432913269,0.9147516679021497,0.9147516679021498,0.9143810229799852
32,8,3,relu,Dense,1024,16,0.1,2,0.0,0.5059303187546331,0.11201771675538243,0.29178794464118946,0.9054855448480357,1.0,0.07894736842105263,0.05,1,svae,breast-cancer-wisconsin,0.7816715913142949,0.8999258710155671,0.9040029651593773,0.9036323202372128,0.9043736100815419,0.9128984432913269,0.9147516679021497,0.9147516679021498,0.9143810229799852
32,8,3,relu,Dense,1024,16,0.1,3,0.0,0.4859154929577465,0.11201771675538243,0.29178794464118946,0.9054855448480357,1.0,0.07894736842105263,0.05,1,svae,breast-cancer-wisconsin,0.7816715913142949,0.8999258710155671,0.9040029651593773,0.9036323202372128,0.9043736100815419,0.9128984432913269,0.9147516679021497,0.9147516679021498,0.9143810229799852
32,8,3,relu,Dense,1024,16,0.1,4,0.0,0.4859154929577465,0.11201771675538243,0.29178794464118946,0.9054855448480357,1.0,0.07894736842105263,0.05,1,svae,breast-cancer-wisconsin,0.7816715913142949,0.8999258710155671,0.9040029651593773,0.9036323202372128,0.9043736100815419,0.9128984432913269,0.9147516679021497,0.9147516679021498,0.9143810229799852
32,8,3,relu,Dense,1024,16,0.1,5,0.0,0.47887323943661975,0.11201771675538243,0.29178794464118946,0.9054855448480357,1.0,0.07894736842105263,0.05,1,svae,breast-cancer-wisconsin,0.7816715913142949,0.8999258710155671,0.9040029651593773,0.9036323202372128,0.9043736100815419,0.9128984432913269,0.9147516679021497,0.9147516679021498,0.9143810229799852
32,8,3,relu,Dense,1024,16,0.1,6,0.0,0.491475166790215,0.11201771675538243,0.29178794464118946,0.9054855448480357,1.0,0.07894736842105263,0.05,1,svae,breast-cancer-wisconsin,0.7816715913142949,0.8999258710155671,0.9040029651593773,0.9036323202372128,0.9043736100815419,0.9128984432913269,0.9147516679021497,0.9147516679021498,0.9143810229799852
32,8,3,relu,Dense,1024,16,0.1,7,0.0,0.4846182357301705,0.11201771675538243,0.29178794464118946,0.9054855448480357,1.0,0.07894736842105263,0.05,1,svae,breast-cancer-wisconsin,0.7816715913142949,0.8999258710155671,0.9040029651593773,0.9036323202372128,0.9043736100815419,0.9128984432913269,0.9147516679021497,0.9147516679021498,0.9143810229799852
32,8,3,relu,Dense,1024,16,0.1,8,0.0,0.47887323943661975,0.11201771675538243,0.29178794464118946,0.9054855448480357,1.0,0.07894736842105263,0.05,1,svae,breast-cancer-wisconsin,0.7816715913142949,0.8999258710155671,0.9040029651593773,0.9036323202372128,0.9043736100815419,0.9128984432913269,0.9147516679021497,0.9147516679021498,0.9143810229799852
32,8,3,relu,Dense,1024,16,0.1,9,0.0,0.5114899925871016,0.11201771675538243,0.29178794464118946,0.9054855448480357,1.0,0.07894736842105263,0.05,1,svae,breast-cancer-wisconsin,0.7816715913142949,0.8999258710155671,0.9040029651593773,0.9036323202372128,0.9043736100815419,0.9128984432913269,0.9147516679021497,0.9147516679021498,0.9143810229799852
32,8,3,relu,Dense,1024,16,0.1,10,0.0,0.4907338769458858,0.11201771675538243,0.29178794464118946,0.9054855448480357,1.0,0.07894736842105263,0.05,1,svae,breast-cancer-wisconsin,0.7816715913142949,0.8999258710155671,0.9040029651593773,0.9036323202372128,0.9043736100815419,0.9128984432913269,0.9147516679021497,0.9147516679021498,0.9143810229799852
32,8,3,relu,Dense,1024,16,0.1,1,0.0,0.47887323943661975,0.10368393762824407,0.44436228616136186,0.7598220904373609,1.0,0.02631578947368421,0.01,1,svae,breast-cancer-wisconsin,0.7918895681533507,0.916234247590808,0.912898443291327,0.9140103780578206,0.913639733135656,0.913639733135656,0.916234247590808,0.912898443291327,0.913639733135656
32,8,3,relu,Dense,1024,16,0.1,2,0.0,0.4987027427724241,0.10368393762824407,0.44436228616136186,0.7598220904373609,1.0,0.02631578947368421,0.01,1,svae,breast-cancer-wisconsin,0.7918895681533507,0.916234247590808,0.912898443291327,0.9140103780578206,0.913639733135656,0.913639733135656,0.916234247590808,0.912898443291327,0.913639733135656
32,8,3,relu,Dense,1024,16,0.1,3,0.0,0.47887323943661975,0.10368393762824407,0.44436228616136186,0.7598220904373609,1.0,0.02631578947368421,0.01,1,svae,breast-cancer-wisconsin,0.7918895681533507,0.916234247590808,0.912898443291327,0.9140103780578206,0.913639733135656,0.913639733135656,0.916234247590808,0.912898443291327,0.913639733135656
32,8,3,relu,Dense,1024,16,0.1,4,0.0,0.47887323943661975,0.10368393762824407,0.44436228616136186,0.7598220904373609,1.0,0.02631578947368421,0.01,1,svae,breast-cancer-wisconsin,0.7918895681533507,0.916234247590808,0.912898443291327,0.9140103780578206,0.913639733135656,0.913639733135656,0.916234247590808,0.912898443291327,0.913639733135656
32,8,3,relu,Dense,1024,16,0.1,5,0.0,0.47887323943661975,0.10368393762824407,0.44436228616136186,0.7598220904373609,1.0,0.02631578947368421,0.01,1,svae,breast-cancer-wisconsin,0.7918895681533507,0.916234247590808,0.912898443291327,0.9140103780578206,0.913639733135656,0.913639733135656,0.916234247590808,0.912898443291327,0.913639733135656
32,8,3,relu,Dense,1024,16,0.1,6,0.0,0.4647887323943662,0.10368393762824407,0.44436228616136186,0.7598220904373609,1.0,0.02631578947368421,0.01,1,svae,breast-cancer-wisconsin,0.7918895681533507,0.916234247590808,0.912898443291327,0.9140103780578206,0.913639733135656,0.913639733135656,0.916234247590808,0.912898443291327,0.913639733135656
32,8,3,relu,Dense,1024,16,0.1,7,0.0,0.4697924388435879,0.10368393762824407,0.44436228616136186,0.7598220904373609,1.0,0.02631578947368421,0.01,1,svae,breast-cancer-wisconsin,0.7918895681533507,0.916234247590808,0.912898443291327,0.9140103780578206,0.913639733135656,0.913639733135656,0.916234247590808,0.912898443291327,0.913639733135656
32,8,3,relu,Dense,1024,16,0.1,8,0.0,0.48424759080800595,0.10368393762824407,0.44436228616136186,0.7598220904373609,1.0,0.02631578947368421,0.01,1,svae,breast-cancer-wisconsin,0.7918895681533507,0.916234247590808,0.912898443291327,0.9140103780578206,0.913639733135656,0.913639733135656,0.916234247590808,0.912898443291327,0.913639733135656
32,8,3,relu,Dense,1024,16,0.1,9,0.0,0.4647887323943662,0.10368393762824407,0.44436228616136186,0.7598220904373609,1.0,0.02631578947368421,0.01,1,svae,breast-cancer-wisconsin,0.7918895681533507,0.916234247590808,0.912898443291327,0.9140103780578206,0.913639733135656,0.913639733135656,0.916234247590808,0.912898443291327,0.913639733135656
32,8,3,relu,Dense,1024,16,0.1,10,0.0,0.4647887323943662,0.10368393762824407,0.44436228616136186,0.7598220904373609,1.0,0.02631578947368421,0.01,1,svae,breast-cancer-wisconsin,0.7918895681533507,0.916234247590808,0.912898443291327,0.9140103780578206,0.913639733135656,0.913639733135656,0.916234247590808,0.912898443291327,0.913639733135656
32,8,3,relu,Dense,1024,16,0.1,1,0.0,0.47887323943661975,0.09470587377343495,0.5347329598814381,0.7105263157894737,NaN,0.0,0.005,1,svae,breast-cancer-wisconsin,0.7906257074873272,0.9199406968124536,0.9169755374351372,0.9162342475908081,0.9158636026686435,0.9206819866567827,0.9199406968124536,0.9169755374351372,0.9158636026686435
32,8,3,relu,Dense,1024,16,0.1,2,0.0,0.4859154929577465,0.09470587377343495,0.5347329598814381,0.7105263157894737,NaN,0.0,0.005,1,svae,breast-cancer-wisconsin,0.7906257074873272,0.9199406968124536,0.9169755374351372,0.9162342475908081,0.9158636026686435,0.9206819866567827,0.9199406968124536,0.9169755374351372,0.9158636026686435
32,8,3,relu,Dense,1024,16,0.1,3,0.0,0.491475166790215,0.09470587377343495,0.5347329598814381,0.7105263157894737,NaN,0.0,0.005,1,svae,breast-cancer-wisconsin,0.7906257074873272,0.9199406968124536,0.9169755374351372,0.9162342475908081,0.9158636026686435,0.9206819866567827,0.9199406968124536,0.9169755374351372,0.9158636026686435
32,8,3,relu,Dense,1024,16,0.1,4,0.0,0.47887323943661975,0.09470587377343495,0.5347329598814381,0.7105263157894737,NaN,0.0,0.005,1,svae,breast-cancer-wisconsin,0.7906257074873272,0.9199406968124536,0.9169755374351372,0.9162342475908081,0.9158636026686435,0.9206819866567827,0.9199406968124536,0.9169755374351372,0.9158636026686435
32,8,3,relu,Dense,1024,16,0.1,5,0.0,0.47183098591549294,0.09470587377343495,0.5347329598814381,0.7105263157894737,NaN,0.0,0.005,1,svae,breast-cancer-wisconsin,0.7906257074873272,0.9199406968124536,0.9169755374351372,0.9162342475908081,0.9158636026686435,0.9206819866567827,0.9199406968124536,0.9169755374351372,0.9158636026686435
32,8,3,relu,Dense,1024,16,0.1,6,0.0,0.4647887323943662,0.09470587377343495,0.5347329598814381,0.7105263157894737,NaN,0.0,0.005,1,svae,breast-cancer-wisconsin,0.7906257074873272,0.9199406968124536,0.9169755374351372,0.9162342475908081,0.9158636026686435,0.9206819866567827,0.9199406968124536,0.9169755374351372,0.9158636026686435
32,8,3,relu,Dense,1024,16,0.1,7,0.0,0.4773906597479614,0.09470587377343495,0.5347329598814381,0.7105263157894737,NaN,0.0,0.005,1,svae,breast-cancer-wisconsin,0.7906257074873272,0.9199406968124536,0.9169755374351372,0.9162342475908081,0.9158636026686435,0.9206819866567827,0.9199406968124536,0.9169755374351372,0.9158636026686435
32,8,3,relu,Dense,1024,16,0.1,8,0.0,0.4507042253521127,0.09470587377343495,0.5347329598814381,0.7105263157894737,NaN,0.0,0.005,1,svae,breast-cancer-wisconsin,0.7906257074873272,0.9199406968124536,0.9169755374351372,0.9162342475908081,0.9158636026686435,0.9206819866567827,0.9199406968124536,0.9169755374351372,0.9158636026686435
32,8,3,relu,Dense,1024,16,0.1,9,0.0,0.4507042253521127,0.09470587377343495,0.5347329598814381,0.7105263157894737,NaN,0.0,0.005,1,svae,breast-cancer-wisconsin,0.7906257074873272,0.9199406968124536,0.9169755374351372,0.9162342475908081,0.9158636026686435,0.9206819866567827,0.9199406968124536,0.9169755374351372,0.9158636026686435
32,8,3,relu,Dense,1024,16,0.1,10,0.0,0.4647887323943662,0.09470587377343495,0.5347329598814381,0.7105263157894737,NaN,0.0,0.005,1,svae,breast-cancer-wisconsin,0.7906257074873272,0.9199406968124536,0.9169755374351372,0.9162342475908081,0.9158636026686435,0.9206819866567827,0.9199406968124536,0.9169755374351372,0.9158636026686435
32,8,3,relu,Dense,128,16,0.1,1,0.0,0.5131578947368421,0.11448947524097854,0.22679062001432182,0.8776871756856931,0.8333333333333334,0.13157894736842105,0.05,1,svae,breast-cancer-wisconsin,0.7600988670307559,0.9199406968124537,0.9214232765011119,0.9262416604892514,0.9266123054114159,0.9251297257227578,0.9288361749444033,0.9277242401779096,0.9306893995552261
32,8,3,relu,Dense,128,16,0.1,2,0.0,0.5526315789473684,0.11448947524097854,0.22679062001432182,0.8776871756856931,0.8333333333333334,0.13157894736842105,0.05,1,svae,breast-cancer-wisconsin,0.7600988670307559,0.9199406968124537,0.9214232765011119,0.9262416604892514,0.9266123054114159,0.9251297257227578,0.9288361749444033,0.9277242401779096,0.9306893995552261
32,8,3,relu,Dense,128,16,0.1,3,0.0,0.5394736842105263,0.11448947524097854,0.22679062001432182,0.8776871756856931,0.8333333333333334,0.13157894736842105,0.05,1,svae,breast-cancer-wisconsin,0.7600988670307559,0.9199406968124537,0.9214232765011119,0.9262416604892514,0.9266123054114159,0.9251297257227578,0.9288361749444033,0.9277242401779096,0.9306893995552261
32,8,3,relu,Dense,128,16,0.1,4,0.0,0.5526315789473684,0.11448947524097854,0.22679062001432182,0.8776871756856931,0.8333333333333334,0.13157894736842105,0.05,1,svae,breast-cancer-wisconsin,0.7600988670307559,0.9199406968124537,0.9214232765011119,0.9262416604892514,0.9266123054114159,0.9251297257227578,0.9288361749444033,0.9277242401779096,0.9306893995552261
32,8,3,relu,Dense,128,16,0.1,5,0.0,0.5394736842105263,0.11448947524097854,0.22679062001432182,0.8776871756856931,0.8333333333333334,0.13157894736842105,0.05,1,svae,breast-cancer-wisconsin,0.7600988670307559,0.9199406968124537,0.9214232765011119,0.9262416604892514,0.9266123054114159,0.9251297257227578,0.9288361749444033,0.9277242401779096,0.9306893995552261
32,8,3,relu,Dense,128,16,0.1,6,0.06060606060606061,0.6445515196441809,0.11448947524097854,0.22679062001432182,0.8776871756856931,0.8333333333333334,0.13157894736842105,0.05,1,svae,breast-cancer-wisconsin,0.7600988670307559,0.9199406968124537,0.9214232765011119,0.9262416604892514,0.9266123054114159,0.9251297257227578,0.9288361749444033,0.9277242401779096,0.9306893995552261
32,8,3,relu,Dense,128,16,0.1,7,0.0,0.6554855448480356,0.11448947524097854,0.22679062001432182,0.8776871756856931,0.8333333333333334,0.13157894736842105,0.05,1,svae,breast-cancer-wisconsin,0.7600988670307559,0.9199406968124537,0.9214232765011119,0.9262416604892514,0.9266123054114159,0.9251297257227578,0.9288361749444033,0.9277242401779096,0.9306893995552261
32,8,3,relu,Dense,128,16,0.1,8,0.0,0.5985915492957746,0.11448947524097854,0.22679062001432182,0.8776871756856931,0.8333333333333334,0.13157894736842105,0.05,1,svae,breast-cancer-wisconsin,0.7600988670307559,0.9199406968124537,0.9214232765011119,0.9262416604892514,0.9266123054114159,0.9251297257227578,0.9288361749444033,0.9277242401779096,0.9306893995552261
32,8,3,relu,Dense,128,16,0.1,9,0.0,0.602112676056338,0.11448947524097854,0.22679062001432182,0.8776871756856931,0.8333333333333334,0.13157894736842105,0.05,1,svae,breast-cancer-wisconsin,0.7600988670307559,0.9199406968124537,0.9214232765011119,0.9262416604892514,0.9266123054114159,0.9251297257227578,0.9288361749444033,0.9277242401779096,0.9306893995552261
32,8,3,relu,Dense,128,16,0.1,10,0.0,0.5309488510007412,0.11448947524097854,0.22679062001432182,0.8776871756856931,0.8333333333333334,0.13157894736842105,0.05,1,svae,breast-cancer-wisconsin,0.7600988670307559,0.9199406968124537,0.9214232765011119,0.9262416604892514,0.9266123054114159,0.9251297257227578,0.9288361749444033,0.9277242401779096,0.9306893995552261
32,8,3,relu,Dense,128,16,0.1,1,0.0,0.519644180874722,0.10913072421505267,0.36632028970066144,0.7894736842105263,1.0,0.5263157894736842,0.01,1,svae,breast-cancer-wisconsin,0.7942939081963132,0.9381022979985174,0.9347664936990363,0.9351371386212008,0.9340252038547072,0.939214232765011,0.9381022979985174,0.9347664936990363,0.9340252038547072
32,8,3,relu,Dense,128,16,0.1,2,0.0,0.5063009636767976,0.10913072421505267,0.36632028970066144,0.7894736842105263,1.0,0.5263157894736842,0.01,1,svae,breast-cancer-wisconsin,0.7942939081963132,0.9381022979985174,0.9347664936990363,0.9351371386212008,0.9340252038547072,0.939214232765011,0.9381022979985174,0.9347664936990363,0.9340252038547072
