hidden,latent,layers,nonlinearity,layertype,β,aucpxv,aucpz,ar,i,model,dataset
32,8,3,relu,Dense,0.01,0.9706959707069597,0.7655677655728937,0.05,4,svae,wine
32,8,3,relu,Dense,0.01,0.9853479853582419,0.5347985348186812,0.01,4,svae,wine
32,8,3,relu,Dense,0.01,0.9963369963395604,0.7912087912131869,0.005,4,svae,wine
32,8,3,relu,Dense,0.1,0.937728937730403,0.21245421246263732,0.05,4,svae,wine
32,8,3,relu,Dense,0.1,0.9853479853534799,0.7948717948813186,0.01,4,svae,wine
32,8,3,relu,Dense,0.1,0.9780219780249084,0.8901098901168497,0.005,4,svae,wine
32,8,3,relu,Dense,1.0,0.8937728937725276,0.4065934066172161,0.05,4,svae,wine
32,8,3,relu,Dense,1.0,0.9816849816930403,0.5641025641069597,0.01,4,svae,wine
32,8,3,relu,Dense,1.0,0.9560439560575091,0.38095238094432227,0.005,4,svae,wine
32,8,3,relu,Dense,10.0,0.9816849816901099,0.4945054944992674,0.05,4,svae,wine
32,8,3,relu,Dense,10.0,0.9963369963395604,0.5970695970699633,0.01,4,svae,wine
32,8,3,relu,Dense,10.0,0.9560439560575091,0.8864468864611722,0.005,4,svae,wine
32,8,3,relu,Dense,0.01,0.9120879120824176,0.5641025641021978,0.05,5,svae,wine
32,8,3,relu,Dense,0.01,0.9780219780296704,0.6227106227095238,0.01,5,svae,wine
32,8,3,relu,Dense,0.01,0.9047619047882783,0.7619047619095238,0.005,5,svae,wine
32,8,3,relu,Dense,0.1,0.8351648351681318,0.9523809523941391,0.05,5,svae,wine
32,8,3,relu,Dense,0.1,0.9120879121120878,0.24542124542380953,0.01,5,svae,wine
32,8,3,relu,Dense,0.1,1.0,0.26739926740659337,0.005,5,svae,wine
32,8,3,relu,Dense,1.0,0.871794871814652,0.20512820511868132,0.05,5,svae,wine
32,8,3,relu,Dense,1.0,0.9304029304190476,0.34798534795714287,0.01,5,svae,wine
32,8,3,relu,Dense,1.0,0.9450549450684982,0.7142857143047618,0.005,5,svae,wine
32,8,3,relu,Dense,10.0,0.8168498168487179,0.8937728937831502,0.05,5,svae,wine
32,8,3,relu,Dense,10.0,0.9890109890186813,0.820512820529304,0.01,5,svae,wine
32,8,3,relu,Dense,10.0,0.9963369963395604,0.9487179487384616,0.005,5,svae,wine
32,8,3,relu,Dense,0.01,0.9926739926791209,0.4065934065912088,0.05,6,svae,wine
32,8,3,relu,Dense,0.01,0.9926739926791208,0.16483516484908423,0.01,6,svae,wine
32,8,3,relu,Dense,0.01,0.9853479853534799,0.24542124541978022,0.005,6,svae,wine
32,8,3,relu,Dense,0.1,0.9377289377351647,0.8608058608142857,0.05,6,svae,wine
32,8,3,relu,Dense,0.1,0.9963369963395604,0.673992674025641,0.01,6,svae,wine
32,8,3,relu,Dense,0.1,1.0,0.9010989011106227,0.005,6,svae,wine
32,8,3,relu,Dense,1.0,0.9706959707069597,0.739926739904762,0.05,6,svae,wine
32,8,3,relu,Dense,1.0,1.0,0.7289377289531136,0.01,6,svae,wine
32,8,3,relu,Dense,1.0,1.0,0.6043956043824176,0.005,6,svae,wine
32,8,3,relu,Dense,10.0,0.9853479853534799,0.6556776556849817,0.05,6,svae,wine
32,8,3,relu,Dense,10.0,0.9890109890139194,0.7399267399373627,0.01,6,svae,wine
32,8,3,relu,Dense,10.0,0.9963369963395604,0.6630036630058608,0.005,6,svae,wine
32,8,3,relu,Dense,0.01,0.8754578754626373,0.2673992673959707,0.05,7,svae,wine
32,8,3,relu,Dense,0.01,0.9853479853505495,0.5311355311410256,0.01,7,svae,wine
32,8,3,relu,Dense,0.01,0.9523809523923077,0.41025641024212456,0.005,7,svae,wine
32,8,3,relu,Dense,0.1,0.8424908424860806,0.5311355311362638,0.05,7,svae,wine
32,8,3,relu,Dense,0.1,0.9597069597227106,0.44688644690695967,0.01,7,svae,wine
32,8,3,relu,Dense,0.1,0.9523809523893774,0.7728937728937729,0.005,7,svae,wine
32,8,3,relu,Dense,1.0,0.868131868129304,0.41758241755824177,0.05,7,svae,wine
32,8,3,relu,Dense,1.0,0.9304029304267398,0.9890109890139194,0.01,7,svae,wine
32,8,3,relu,Dense,1.0,0.8901098901197803,0.4761904762029304,0.005,7,svae,wine
32,8,3,relu,Dense,10.0,0.868131868134066,0.9963369963395604,0.05,7,svae,wine
32,8,3,relu,Dense,10.0,0.9853479853534799,0.6410256410336996,0.01,7,svae,wine
32,8,3,relu,Dense,10.0,0.9523809523893773,0.22344322342197803,0.005,7,svae,wine
32,8,3,relu,Dense,0.01,0.9560439560575091,0.19413919413260072,0.05,8,svae,wine
32,8,3,relu,Dense,0.01,0.9670329670406593,0.4358974358930403,0.01,8,svae,wine
32,8,3,relu,Dense,0.01,0.9706959707069597,0.06227106225238096,0.005,8,svae,wine
32,8,3,relu,Dense,0.1,0.9853479853505493,0.3736263736282051,0.05,8,svae,wine
32,8,3,relu,Dense,0.1,0.9890109890186813,0.36263736265457874,0.01,8,svae,wine
32,8,3,relu,Dense,0.1,1.0,0.5714285714432235,0.005,8,svae,wine
32,8,3,relu,Dense,1.0,0.9230769230857143,0.24542124542087912,0.05,8,svae,wine
32,8,3,relu,Dense,1.0,1.0,0.912087912112088,0.01,8,svae,wine
32,8,3,relu,Dense,1.0,1.0,0.5457875457798534,0.005,8,svae,wine
32,8,3,relu,Dense,10.0,0.9926739926791209,0.8608058608208791,0.05,8,svae,wine
32,8,3,relu,Dense,10.0,0.9926739926791209,0.7692307692245421,0.01,8,svae,wine
32,8,3,relu,Dense,10.0,0.9890109890109889,0.6739926739699633,0.005,8,svae,wine
32,8,3,relu,Dense,0.01,0.7802197802069597,0.5897435897626373,0.05,9,svae,wine
32,8,3,relu,Dense,0.01,0.9304029304172161,0.4065934065769231,0.01,9,svae,wine
32,8,3,relu,Dense,0.01,0.9047619047692308,0.2783882783802198,0.005,9,svae,wine
32,8,3,relu,Dense,0.1,0.8424908424860806,0.4175824176003663,0.05,9,svae,wine
32,8,3,relu,Dense,0.1,0.8974358974483516,0.48717948718131865,0.01,9,svae,wine
32,8,3,relu,Dense,0.1,0.8864468864545787,0.36996336997545787,0.005,9,svae,wine
32,8,3,relu,Dense,1.0,0.805860805881685,0.7362637362538461,0.05,9,svae,wine
32,8,3,relu,Dense,1.0,0.9230769230761905,0.9377289377304029,0.01,9,svae,wine
32,8,3,relu,Dense,1.0,0.8461538461446887,0.9120879121168499,0.005,9,svae,wine
32,8,3,relu,Dense,10.0,0.8498168498051282,0.8388278388238095,0.05,9,svae,wine
32,8,3,relu,Dense,10.0,0.91208791209011,0.8205128205186814,0.01,9,svae,wine
32,8,3,relu,Dense,10.0,0.9267399267443224,0.7582417582347986,0.005,9,svae,wine
32,8,3,relu,Dense,0.01,0.8901098901168498,0.8205128204937728,0.05,10,svae,wine
32,8,3,relu,Dense,0.01,0.9780219780326008,0.6520146520150183,0.01,10,svae,wine
32,8,3,relu,Dense,0.01,0.9450549450560439,0.7655677655604396,0.005,10,svae,wine
32,8,3,relu,Dense,0.1,0.9560439560326006,0.25641025640512816,0.05,10,svae,wine
32,8,3,relu,Dense,0.1,1.0,0.21978021977289378,0.01,10,svae,wine
32,8,3,relu,Dense,0.1,0.9890109890109889,0.5091575091545788,0.005,10,svae,wine
32,8,3,relu,Dense,1.0,0.9010989011230769,0.8754578754703297,0.05,10,svae,wine
32,8,3,relu,Dense,1.0,0.9853479853534799,0.46886446885604394,0.01,10,svae,wine
32,8,3,relu,Dense,1.0,0.9560439560593407,0.7509157509157509,0.005,10,svae,wine
32,8,3,relu,Dense,10.0,0.8205128205168498,0.9597069597227107,0.05,10,svae,wine
32,8,3,relu,Dense,10.0,0.9816849816930403,0.3443223443168498,0.01,10,svae,wine
32,8,3,relu,Dense,10.0,0.9560439560575091,0.8424908424967033,0.005,10,svae,wine
32,8,3,relu,Dense,0.01,0.6870387890249198,0.5144749290469443,0.05,1,svae,yeast
32,8,3,relu,Dense,0.01,0.774456007573037,0.5029328287631032,0.01,1,svae,yeast
32,8,3,relu,Dense,0.01,0.8215704824922611,0.4728476821202081,0.005,1,svae,yeast
32,8,3,relu,Dense,0.1,0.6940397351119206,0.6552507095728667,0.05,1,svae,yeast
32,8,3,relu,Dense,0.1,0.6830652790989594,0.5803216650940586,0.01,1,svae,yeast
32,8,3,relu,Dense,0.1,0.7562913907310124,0.5038789025530748,0.005,1,svae,yeast
32,8,3,relu,Dense,1.0,0.6912015137151751,0.7468306527771239,0.05,1,svae,yeast
32,8,3,relu,Dense,1.0,0.7869441816481363,0.6452223273505393,0.01,1,svae,yeast
32,8,3,relu,Dense,1.0,0.8230842005547779,0.5981078524042385,0.005,1,svae,yeast
32,8,3,relu,Dense,10.0,0.6378429517414191,0.693093661291807,0.05,1,svae,yeast
32,8,3,relu,Dense,10.0,0.7254493850521665,0.6732261116428196,0.01,1,svae,yeast
32,8,3,relu,Dense,10.0,0.8497634815515233,0.7456953642228193,0.005,1,svae,yeast
32,8,3,relu,Dense,0.01,0.7581835383276067,0.6968779564841251,0.05,2,svae,yeast
32,8,3,relu,Dense,0.01,0.8003784295144182,0.5952696310170105,0.01,2,svae,yeast
32,8,3,relu,Dense,0.01,0.845789971619016,0.726963103127758,0.005,2,svae,yeast
32,8,3,relu,Dense,0.1,0.7184484389717501,0.33869441816136225,0.05,2,svae,yeast
32,8,3,relu,Dense,0.1,0.7752128665869631,0.45014191107653734,0.01,2,svae,yeast
32,8,3,relu,Dense,0.1,0.7748344370938695,0.5515610217627626,0.005,2,svae,yeast
32,8,3,relu,Dense,1.0,0.7260170293148915,0.3795648060618732,0.05,2,svae,yeast
32,8,3,relu,Dense,1.0,0.7723746452153075,0.7543992431350425,0.01,2,svae,yeast
32,8,3,relu,Dense,1.0,0.7797540208105961,0.3746452223290066,0.005,2,svae,yeast
32,8,3,relu,Dense,10.0,0.7163670766365374,0.8051087984894607,0.05,2,svae,yeast
32,8,3,relu,Dense,10.0,0.7347209082268685,0.6919583727625546,0.01,2,svae,yeast
32,8,3,relu,Dense,10.0,0.7360454115442573,0.47625354777458845,0.005,2,svae,yeast
32,8,3,relu,Dense,0.01,0.7453169347275687,0.2978240302892904,0.05,3,svae,yeast
32,8,3,relu,Dense,0.01,0.7852412488099149,0.8868495742631978,0.01,3,svae,yeast
32,8,3,relu,Dense,0.01,0.7521286660411731,0.40018921475733205,0.005,3,svae,yeast
32,8,3,relu,Dense,0.1,0.7699148533443142,0.47246925259237466,0.05,3,svae,yeast
32,8,3,relu,Dense,0.1,0.6753074739888364,0.5871333964003784,0.01,3,svae,yeast
32,8,3,relu,Dense,0.1,0.5905392620732639,0.6554399243182781,0.005,3,svae,yeast
32,8,3,relu,Dense,1.0,0.6011352885697445,0.3911069063258467,0.05,3,svae,yeast
32,8,3,relu,Dense,1.0,0.6953642384039737,0.46395458846281934,0.01,3,svae,yeast
32,8,3,relu,Dense,1.0,0.7576158940345318,0.4083254493785998,0.005,3,svae,yeast
32,8,3,relu,Dense,10.0,0.6561967833379186,0.5721854304511825,0.05,3,svae,yeast
32,8,3,relu,Dense,10.0,0.795648060550634,0.8166508987814569,0.01,3,svae,yeast
32,8,3,relu,Dense,10.0,0.6838221381225733,0.6085146641429707,0.005,3,svae,yeast
32,8,3,relu,Dense,0.01,0.6881740775823275,0.63197729423228,0.05,4,svae,yeast
32,8,3,relu,Dense,0.01,0.7282876064309934,0.5318826868484579,0.01,4,svae,yeast
32,8,3,relu,Dense,0.01,0.6902554399203975,0.2804162724593756,0.005,4,svae,yeast
32,8,3,relu,Dense,0.1,0.60283822138193,0.5659413434289877,0.05,4,svae,yeast
32,8,3,relu,Dense,0.1,0.7684011352872281,0.6438978240194893,0.01,4,svae,yeast
32,8,3,relu,Dense,0.1,0.7067171239246925,0.2847682119179754,0.005,4,svae,yeast
32,8,3,relu,Dense,1.0,0.6306527909135667,0.6976348155084012,0.05,4,svae,yeast
32,8,3,relu,Dense,1.0,0.773320719030823,0.42327341532270574,0.01,4,svae,yeast
32,8,3,relu,Dense,1.0,0.6794701986606244,0.8219489120170294,0.005,4,svae,yeast
32,8,3,relu,Dense,10.0,0.6976348155134534,0.30520340586673605,0.05,4,svae,yeast
32,8,3,relu,Dense,10.0,0.7568590350051656,0.6582781456942858,0.01,4,svae,yeast
32,8,3,relu,Dense,10.0,0.734153263948704,0.6401135288529233,0.005,4,svae,yeast
32,8,3,relu,Dense,0.01,0.7453169347084012,0.7014191106831601,0.05,5,svae,yeast
32,8,3,relu,Dense,0.01,0.7536423840953642,0.5021759697245791,0.01,5,svae,yeast
32,8,3,relu,Dense,0.01,0.7538315988586187,0.45203405865863766,0.005,5,svae,yeast
32,8,3,relu,Dense,0.1,0.7190160832474743,0.6000000000046358,0.05,5,svae,yeast
32,8,3,relu,Dense,0.1,0.7718070009422328,0.414947965928912,0.01,5,svae,yeast
32,8,3,relu,Dense,0.1,0.8270577105133587,0.29858088930098386,0.005,5,svae,yeast
32,8,3,relu,Dense,1.0,0.7665089876978052,0.6866603595150994,0.05,5,svae,yeast
32,8,3,relu,Dense,1.0,0.7833491012136994,0.40302743614476805,0.01,5,svae,yeast
32,8,3,relu,Dense,1.0,0.7708609271443898,0.6011352885505771,0.005,5,svae,yeast
32,8,3,relu,Dense,10.0,0.6807947019885713,0.6363292336671523,0.05,5,svae,yeast
32,8,3,relu,Dense,10.0,0.7665089876879474,0.34853358562085146,0.01,5,svae,yeast
32,8,3,relu,Dense,10.0,0.7595080416093097,0.26244087038478714,0.005,5,svae,yeast
32,8,3,relu,Dense,0.01,0.6461684011336425,0.6308420056603405,0.05,6,svae,yeast
32,8,3,relu,Dense,0.01,0.6597918637641628,0.5914853358513529,0.01,6,svae,yeast
32,8,3,relu,Dense,0.01,0.6698202459904258,0.7566698202449763,0.005,6,svae,yeast
32,8,3,relu,Dense,0.1,0.6879848628190349,0.2775780511060549,0.05,6,svae,yeast
32,8,3,relu,Dense,0.1,0.6749290444658089,0.3086092715362725,0.01,6,svae,yeast
32,8,3,relu,Dense,0.1,0.7275307473999243,0.543803216635667,0.005,6,svae,yeast
32,8,3,relu,Dense,1.0,0.5125827814562725,0.4461684011325638,0.05,6,svae,yeast
32,8,3,relu,Dense,1.0,0.6105960264967265,0.7214758751185429,0.01,6,svae,yeast
32,8,3,relu,Dense,1.0,0.6539262062479851,0.7491012298897446,0.005,6,svae,yeast
32,8,3,relu,Dense,10.0,0.5617786187164621,0.24635761589403976,0.05,6,svae,yeast
32,8,3,relu,Dense,10.0,0.6616840113594702,0.8304635761450142,0.01,6,svae,yeast
32,8,3,relu,Dense,10.0,0.6957426679413246,0.637086092699092,0.005,6,svae,yeast
32,8,3,relu,Dense,0.01,0.753642384094002,0.4077578051050709,0.05,7,svae,yeast
32,8,3,relu,Dense,0.01,0.7992431409647115,0.40018921475402075,0.01,7,svae,yeast
32,8,3,relu,Dense,0.01,0.7006622516522992,0.44389782403099337,0.005,7,svae,yeast
32,8,3,relu,Dense,0.1,0.7612109744616462,0.46263008514870385,0.05,7,svae,yeast
32,8,3,relu,Dense,0.1,0.7528855250722044,0.67455061495334,0.01,7,svae,yeast
32,8,3,relu,Dense,0.1,0.7684011352929425,0.5772942289587323,0.005,7,svae,yeast
32,8,3,relu,Dense,1.0,0.7273415326296313,0.6596026490010786,0.05,7,svae,yeast
32,8,3,relu,Dense,1.0,0.8005676442693473,0.7029328287406624,0.01,7,svae,yeast
32,8,3,relu,Dense,1.0,0.740964995270218,0.49328287605373705,0.005,7,svae,yeast
32,8,3,relu,Dense,10.0,0.6798486281781461,0.39053926205935663,0.05,7,svae,yeast
32,8,3,relu,Dense,10.0,0.7795648060541722,0.279659413434229,0.01,7,svae,yeast
32,8,3,relu,Dense,10.0,0.8221381267626491,0.5163670766356292,0.005,7,svae,yeast
32,8,3,relu,Dense,0.01,0.6541154209962914,0.7680227057893283,0.05,8,svae,yeast
32,8,3,relu,Dense,0.01,0.7309366130500852,0.7506149479651278,0.01,8,svae,yeast
32,8,3,relu,Dense,0.01,0.718826868495648,0.5019867549643898,0.005,8,svae,yeast
32,8,3,relu,Dense,0.1,0.6991485335826679,0.17332071902618734,0.05,8,svae,yeast
32,8,3,relu,Dense,0.1,0.7912961210919962,0.30633869442348144,0.01,8,svae,yeast
32,8,3,relu,Dense,0.1,0.7483443708476633,0.39072847680480605,0.005,8,svae,yeast
32,8,3,relu,Dense,1.0,0.6987701040733022,0.5861873226084201,0.05,8,svae,yeast
32,8,3,relu,Dense,1.0,0.6686849574233302,0.4862819299759697,0.01,8,svae,yeast
32,8,3,relu,Dense,1.0,0.6989593188271145,0.25979186376367075,0.005,8,svae,yeast
32,8,3,relu,Dense,10.0,0.8035950804084012,0.3661305581781268,0.05,8,svae,yeast
32,8,3,relu,Dense,10.0,0.7617786187261495,0.5561021759705772,0.01,8,svae,yeast
32,8,3,relu,Dense,10.0,0.6567644276297068,0.6174077578098395,0.005,8,svae,yeast
32,8,3,relu,Dense,0.01,0.6459791863800378,0.2849574266731504,0.05,9,svae,yeast
32,8,3,relu,Dense,0.01,0.722800378435478,0.46565752128228954,0.01,9,svae,yeast
32,8,3,relu,Dense,0.01,0.7772942289408893,0.228382213811088,0.005,9,svae,yeast
32,8,3,relu,Dense,0.1,0.6486281929963104,0.4550614947882119,0.05,9,svae,yeast
32,8,3,relu,Dense,0.1,0.7318826868446928,0.45146641437385043,0.01,9,svae,yeast
32,8,3,relu,Dense,0.1,0.6667928098378811,0.37824030274887416,0.005,9,svae,yeast
32,8,3,relu,Dense,1.0,0.6047303689710692,0.7899716177803217,0.05,9,svae,yeast
32,8,3,relu,Dense,1.0,0.6614947965926207,0.5432355723663197,0.01,9,svae,yeast
32,8,3,relu,Dense,1.0,0.6978240302767457,0.5791863765251845,0.005,9,svae,yeast
32,8,3,relu,Dense,10.0,0.6346263008439167,0.5188268684976727,0.05,9,svae,yeast
32,8,3,relu,Dense,10.0,0.6983916745530937,0.716934720911807,0.01,9,svae,yeast
32,8,3,relu,Dense,10.0,0.6283822138018168,0.5960264900626492,0.005,9,svae,yeast
32,8,3,relu,Dense,0.01,0.712204351943141,0.6221381267750237,0.05,10,svae,yeast
32,8,3,relu,Dense,0.01,0.7528855250737371,0.49120151371277204,0.01,10,svae,yeast
32,8,3,relu,Dense,0.01,0.7712393566603785,0.5108798486213624,0.005,10,svae,yeast
32,8,3,relu,Dense,0.1,0.7173131504306528,0.3897824030284957,0.05,10,svae,yeast
32,8,3,relu,Dense,0.1,0.7610217597027437,0.4308420056827814,0.01,10,svae,yeast
32,8,3,relu,Dense,0.1,0.7419110690569158,0.4666035950858846,0.005,10,svae,yeast
32,8,3,relu,Dense,1.0,0.6736045411618734,0.5998107852462254,0.05,10,svae,yeast
32,8,3,relu,Dense,1.0,0.7888363292294986,0.5719962156979942,0.01,10,svae,yeast
32,8,3,relu,Dense,1.0,0.7907284768259225,0.4088930936470388,0.005,10,svae,yeast
32,8,3,relu,Dense,10.0,0.6743614001900854,0.7231788079375594,0.05,10,svae,yeast
32,8,3,relu,Dense,10.0,0.7207190160874362,0.7277199621478144,0.01,10,svae,yeast
32,8,3,relu,Dense,10.0,0.7788079470120908,0.461305581836651,0.005,10,svae,yeast
