hidden,latent,layers,nonlinearity,layertype,memorysize,k,β,anomaliesSeen,f1,auc,rsTrn,rsTst,knnauc,knnprec,knnrecall,ar,i,model,dataset,Column1,mean auc,std auc,mean knnauc,std auc2
32,8,3,relu,Dense,32,32,0.1,5,0.356164384,0.74137327,0.054497186,0.251615487,0.602042827,1,0.01734104,0.005,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.549618321,0.861359257,0.051891864,0.224572674,0.575144509,NaN,0,0.005,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.574712644,0.844915922,0.049814784,0.463159212,0.651186723,1,0.040462428,0.005,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.593639576,0.856148187,0.066997526,0.330252379,0.590208443,NaN,0,0.005,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.540983607,0.828669644,0.057438376,0.230555703,0.626445087,1,0.028901734,0.005,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.394495413,0.689065511,0.053723842,0.326619663,0.595178665,1,0.01734104,0.005,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.59375,0.847149238,0.068130198,0.432116278,0.557803468,1,0.011560694,0.005,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.098901099,0.690795236,0.055920785,0.191584438,0.662834997,1,0.057803468,0.01,1,svae,statlog-segment,Better,0.635076195,0.156224223,0.685544754,0.046332377
32,8,3,relu,Dense,32,32,0.1,1,0.034090909,0.451370643,0.0839345,0.276245056,0.614129007,1,0.040462428,0.01,1,svae,statlog-segment,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.234693878,0.773493607,0.057162522,0.302318089,0.697506131,0.964285714,0.156069364,0.01,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.234693878,0.735001752,0.069551839,0.258306243,0.701162638,1,0.10982659,0.01,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.108695652,0.566167455,0.052722789,0.213223378,0.742117709,1,0.052023121,0.01,1,svae,statlog-segment,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.252336449,0.587471536,0.080603003,0.540510289,0.696334735,0.916666667,0.063583815,0.01,1,svae,statlog-segment,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.139784946,0.869044491,0.059537971,0.293214173,0.675030653,1,0.063583815,0.01,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0,0.337515327,0.054264809,0.213684483,0.760115607,1,0.173410405,0.01,1,svae,statlog-segment,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.054347826,0.648427921,0.061475843,0.279486975,0.619756087,1,0.063583815,0.01,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.034090909,0.691473988,0.062167181,0.382710188,0.686459975,1,0.063583815,0.01,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.386266094,0.678577684,0.055920785,0.191584438,0.662834997,1,0.057803468,0.01,1,svae,statlog-segment,Better,0.737677352,0.053692414,0.685544754,0.046332377
32,8,3,relu,Dense,32,32,0.1,2,0.166666667,0.661214749,0.0839345,0.276245056,0.614129007,1,0.040462428,0.01,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.336538462,0.803424418,0.057162522,0.302318089,0.697506131,0.964285714,0.156069364,0.01,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.252525253,0.796001927,0.069551839,0.258306243,0.701162638,1,0.10982659,0.01,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.224489796,0.791272552,0.052722789,0.213223378,0.742117709,1,0.052023121,0.01,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.298642534,0.741592223,0.080603003,0.540510289,0.696334735,0.916666667,0.063583815,0.01,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.161904762,0.691933789,0.059537971,0.293214173,0.675030653,1,0.063583815,0.01,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.254716981,0.687138728,0.054264809,0.213684483,0.760115607,1,0.173410405,0.01,1,svae,statlog-segment,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.105820106,0.756305833,0.061475843,0.279486975,0.619756087,1,0.063583815,0.01,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.148148148,0.769311613,0.062167181,0.382710188,0.686459975,1,0.063583815,0.01,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.459677419,0.737016115,0.055920785,0.191584438,0.662834997,1,0.057803468,0.01,1,svae,statlog-segment,Better,0.764634787,0.039115216,0.685544754,0.046332377
32,8,3,relu,Dense,32,32,0.1,3,0.266009852,0.675380977,0.0839345,0.276245056,0.614129007,1,0.040462428,0.01,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.419213974,0.802263969,0.057162522,0.302318089,0.697506131,0.964285714,0.156069364,0.01,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.32038835,0.76558942,0.069551839,0.258306243,0.701162638,1,0.10982659,0.01,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.382978723,0.796439832,0.052722789,0.213223378,0.742117709,1,0.052023121,0.01,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.334841629,0.746693817,0.080603003,0.540510289,0.696334735,0.916666667,0.063583815,0.01,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.355371901,0.776142932,0.059537971,0.293214173,0.675030653,1,0.063583815,0.01,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.439655172,0.761122789,0.054264809,0.213684483,0.760115607,1,0.173410405,0.01,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.183673469,0.809489403,0.061475843,0.279486975,0.619756087,1,0.063583815,0.01,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.232323232,0.776208618,0.062167181,0.382710188,0.686459975,1,0.063583815,0.01,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.503875969,0.761516903,0.055920785,0.191584438,0.662834997,1,0.057803468,0.01,1,svae,statlog-segment,Better,0.792143983,0.047552475,0.685544754,0.046332377
32,8,3,relu,Dense,32,32,0.1,4,0.27184466,0.679015589,0.0839345,0.276245056,0.614129007,1,0.040462428,0.01,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.47257384,0.819999124,0.057162522,0.302318089,0.697506131,0.964285714,0.156069364,0.01,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.358490566,0.814393939,0.069551839,0.258306243,0.701162638,1,0.10982659,0.01,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.423236515,0.813868453,0.052722789,0.213223378,0.742117709,1,0.052023121,0.01,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.405063291,0.817196532,0.080603003,0.540510289,0.696334735,0.916666667,0.063583815,0.01,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.4609375,0.845507094,0.059537971,0.293214173,0.675030653,1,0.063583815,0.01,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.495934959,0.779186372,0.054264809,0.213684483,0.760115607,1,0.173410405,0.01,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.173469388,0.819955334,0.061475843,0.279486975,0.619756087,1,0.063583815,0.01,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.478632479,0.77080049,0.062167181,0.382710188,0.686459975,1,0.063583815,0.01,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.585185185,0.771895253,0.055920785,0.191584438,0.662834997,1,0.057803468,0.01,1,svae,statlog-segment,Better,0.802806971,0.050017096,0.685544754,0.046332377
32,8,3,relu,Dense,32,32,0.1,5,0.403587444,0.686043966,0.0839345,0.276245056,0.614129007,1,0.040462428,0.01,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.515873016,0.825188299,0.057162522,0.302318089,0.697506131,0.964285714,0.156069364,0.01,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.469565217,0.797468909,0.069551839,0.258306243,0.701162638,1,0.10982659,0.01,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.521072797,0.776624628,0.052722789,0.213223378,0.742117709,1,0.052023121,0.01,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.571428571,0.854527938,0.080603003,0.540510289,0.696334735,0.916666667,0.063583815,0.01,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.509363296,0.849404449,0.059537971,0.293214173,0.675030653,1,0.063583815,0.01,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.489959839,0.832807847,0.054264809,0.213684483,0.760115607,1,0.173410405,0.01,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.413793103,0.833771238,0.061475843,0.279486975,0.619756087,1,0.063583815,0.01,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.48,0.800337187,0.062167181,0.382710188,0.686459975,1,0.063583815,0.01,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.234693878,0.800359082,0.090606137,0.16732615,0.827180767,0.96969697,0.184971098,0.05,1,svae,statlog-segment,Worse,0.710023647,0.123423398,0.859259503,0.025888687
32,8,3,relu,Dense,32,32,0.1,1,0.14973262,0.786083377,0.070435288,0.172154059,0.87652172,0.96969697,0.184971098,0.05,1,svae,statlog-segment,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.119565217,0.857177264,0.059565975,0.250417135,0.826129795,0.976190476,0.23699422,0.05,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.159574468,0.805154143,0.063733314,0.212434792,0.880878875,1,0.173410405,0.05,1,svae,statlog-segment,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.04494382,0.697276231,0.080892323,0.170363958,0.854834472,1,0.179190751,0.05,1,svae,statlog-segment,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.011494253,0.513969171,0.06912304,0.438375876,0.847203976,0.936170213,0.25433526,0.05,1,svae,statlog-segment,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.139784946,0.743234367,0.058731663,0.230402636,0.90659485,1,0.23699422,0.05,1,svae,statlog-segment,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.056179775,0.723178315,0.076895694,0.202231397,0.865935365,0.921568627,0.271676301,0.05,1,svae,statlog-segment,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,1,0,0.48141093,0.123310885,0.240623583,0.835949816,1,0.173410405,0.05,1,svae,statlog-segment,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.105263158,0.692393589,0.068068106,0.361517208,0.871365388,0.964285714,0.156069364,0.05,1,svae,statlog-segment,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.216494845,0.787856893,0.090606137,0.16732615,0.827180767,0.96969697,0.184971098,0.05,1,svae,statlog-segment,Worse,0.715670433,0.134748351,0.859259503,0.025888687
32,8,3,relu,Dense,32,32,0.1,2,0.159574468,0.804913295,0.070435288,0.172154059,0.87652172,0.96969697,0.184971098,0.05,1,svae,statlog-segment,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.098901099,0.695765458,0.059565975,0.250417135,0.826129795,0.976190476,0.23699422,0.05,1,svae,statlog-segment,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.257425743,0.73528639,0.063733314,0.212434792,0.880878875,1,0.173410405,0.05,1,svae,statlog-segment,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.04494382,0.724798564,0.080892323,0.170363958,0.854834472,1,0.179190751,0.05,1,svae,statlog-segment,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.106382979,0.771676301,0.06912304,0.438375876,0.847203976,0.936170213,0.25433526,0.05,1,svae,statlog-segment,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.177083333,0.780784726,0.058731663,0.230402636,0.90659485,1,0.23699422,0.05,1,svae,statlog-segment,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.087912088,0.740563146,0.076895694,0.202231397,0.865935365,0.921568627,0.271676301,0.05,1,svae,statlog-segment,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.145833333,0.343799264,0.123310885,0.240623583,0.835949816,1,0.173410405,0.05,1,svae,statlog-segment,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.178217822,0.771260291,0.068068106,0.361517208,0.871365388,0.964285714,0.156069364,0.05,1,svae,statlog-segment,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.278606965,0.759436854,0.090606137,0.16732615,0.827180767,0.96969697,0.184971098,0.05,1,svae,statlog-segment,Worse,0.730694955,0.092621649,0.859259503,0.025888687
32,8,3,relu,Dense,32,32,0.1,3,0.312195122,0.78980557,0.070435288,0.172154059,0.87652172,0.96969697,0.184971098,0.05,1,svae,statlog-segment,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.241860465,0.771523034,0.059565975,0.250417135,0.826129795,0.976190476,0.23699422,0.05,1,svae,statlog-segment,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.330357143,0.774522683,0.063733314,0.212434792,0.880878875,1,0.173410405,0.05,1,svae,statlog-segment,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.15920398,0.794031354,0.080892323,0.170363958,0.854834472,1,0.179190751,0.05,1,svae,statlog-segment,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.074074074,0.653157295,0.06912304,0.438375876,0.847203976,0.936170213,0.25433526,0.05,1,svae,statlog-segment,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.323809524,0.826261167,0.058731663,0.230402636,0.90659485,1,0.23699422,0.05,1,svae,statlog-segment,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.096774194,0.70548695,0.076895694,0.202231397,0.865935365,0.921568627,0.271676301,0.05,1,svae,statlog-segment,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.182741117,0.508276406,0.123310885,0.240623583,0.835949816,1,0.173410405,0.05,1,svae,statlog-segment,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.271028037,0.72444824,0.068068106,0.361517208,0.871365388,0.964285714,0.156069364,0.05,1,svae,statlog-segment,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.300970874,0.787265721,0.090606137,0.16732615,0.827180767,0.96969697,0.184971098,0.05,1,svae,statlog-segment,Worse,0.727366877,0.116794948,0.859259503,0.025888687
32,8,3,relu,Dense,32,32,0.1,4,0.310679612,0.857527588,0.070435288,0.172154059,0.87652172,0.96969697,0.184971098,0.05,1,svae,statlog-segment,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.258064516,0.767516202,0.059565975,0.250417135,0.826129795,0.976190476,0.23699422,0.05,1,svae,statlog-segment,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.343612335,0.777697495,0.063733314,0.212434792,0.880878875,1,0.173410405,0.05,1,svae,statlog-segment,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.198113208,0.784922929,0.080892323,0.170363958,0.854834472,1,0.179190751,0.05,1,svae,statlog-segment,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.179104478,0.57744351,0.06912304,0.438375876,0.847203976,0.936170213,0.25433526,0.05,1,svae,statlog-segment,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.434782609,0.738767735,0.058731663,0.230402636,0.90659485,1,0.23699422,0.05,1,svae,statlog-segment,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.375,0.758867578,0.076895694,0.202231397,0.865935365,0.921568627,0.271676301,0.05,1,svae,statlog-segment,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.164251208,0.462690489,0.123310885,0.240623583,0.835949816,1,0.173410405,0.05,1,svae,statlog-segment,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.327433628,0.760969522,0.068068106,0.361517208,0.871365388,0.964285714,0.156069364,0.05,1,svae,statlog-segment,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.309178744,0.791228762,0.090606137,0.16732615,0.827180767,0.96969697,0.184971098,0.05,1,svae,statlog-segment,Worse,0.752662463,0.07277607,0.859259503,0.025888687
32,8,3,relu,Dense,32,32,0.1,5,0.457627119,0.846667542,0.070435288,0.172154059,0.87652172,0.96969697,0.184971098,0.05,1,svae,statlog-segment,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.327731092,0.752452268,0.059565975,0.250417135,0.826129795,0.976190476,0.23699422,0.05,1,svae,statlog-segment,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.338842975,0.744066386,0.063733314,0.212434792,0.880878875,1,0.173410405,0.05,1,svae,statlog-segment,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.269767442,0.782404975,0.080892323,0.170363958,0.854834472,1,0.179190751,0.05,1,svae,statlog-segment,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.254716981,0.682168506,0.06912304,0.438375876,0.847203976,0.936170213,0.25433526,0.05,1,svae,statlog-segment,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.385650224,0.776690314,0.058731663,0.230402636,0.90659485,1,0.23699422,0.05,1,svae,statlog-segment,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.425531915,0.781397793,0.076895694,0.202231397,0.865935365,0.921568627,0.271676301,0.05,1,svae,statlog-segment,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.266666667,0.582807847,0.123310885,0.240623583,0.835949816,1,0.173410405,0.05,1,svae,statlog-segment,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.466666667,0.786740235,0.068068106,0.361517208,0.871365388,0.964285714,0.156069364,0.05,1,svae,statlog-segment,Worse,,,,
32,8,3,relu,Dense,128,16,0.1,1,0.077348066,0.620325363,0.06780127,0.228381108,0.591763006,1,0.01734104,0.005,1,svae,statlog-segment,Better,0.623583377,0.04541797,0.579737038,0.017241012
32,8,3,relu,Dense,128,16,0.1,1,0.109289617,0.627014363,0.073102286,0.28391294,0.599021282,1,0.052023121,0.005,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,128,16,0.1,1,0.12972973,0.679978981,0.063409464,0.349742972,0.590898143,NaN,0,0.005,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,128,16,0.1,1,0.04519774,0.664849361,0.055583156,0.244188209,0.596393852,1,0.01734104,0.005,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,128,16,0.1,1,0.056179775,0.588183132,0.05931848,0.248567283,0.568532142,1,0.01734104,0.005,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,128,16,0.1,1,0.04519774,0.672950604,0.062328298,0.508998198,0.554168856,NaN,0,0.005,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,128,16,0.1,1,0.034090909,0.582807847,0.065689048,0.339389531,0.562576633,NaN,0,0.005,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,128,16,0.1,1,0.169312169,0.653825101,0.077389569,0.262754407,0.589595376,1,0.01734104,0.005,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,128,16,0.1,1,0.077777778,0.60659704,0.070018935,0.321964806,0.587581012,1,0.023121387,0.005,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,128,16,0.1,1,0.087431694,0.539301979,0.054418816,0.397562059,0.556840077,NaN,0,0.005,1,svae,statlog-segment,Worse,,,,
32,8,3,relu,Dense,128,16,0.1,2,0.119565217,0.678818532,0.06780127,0.228381108,0.591763006,1,0.01734104,0.005,1,svae,statlog-segment,Better,0.668620818,0.068423196,0.579737038,0.017241012
32,8,3,relu,Dense,128,16,0.1,2,0.12972973,0.636779646,0.073102286,0.28391294,0.599021282,1,0.052023121,0.005,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,128,16,0.1,2,0.178010471,0.673629357,0.063409464,0.349742972,0.590898143,NaN,0,0.005,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,128,16,0.1,2,0.224489796,0.792684796,0.055583156,0.244188209,0.596393852,1,0.01734104,0.005,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,128,16,0.1,2,0.098901099,0.622679103,0.05931848,0.248567283,0.568532142,1,0.01734104,0.005,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,128,16,0.1,2,0.159574468,0.720813628,0.062328298,0.508998198,0.554168856,NaN,0,0.005,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,128,16,0.1,2,0.12972973,0.6462165,0.065689048,0.339389531,0.562576633,NaN,0,0.005,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,128,16,0.1,2,0.268656716,0.737070853,0.077389569,0.262754407,0.589595376,1,0.01734104,0.005,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,128,16,0.1,2,0.128342246,0.626324663,0.070018935,0.321964806,0.587581012,1,0.023121387,0.005,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,128,16,0.1,2,0.087912088,0.551191102,0.054418816,0.397562059,0.556840077,NaN,0,0.005,1,svae,statlog-segment,Worse,,,,
32,8,3,relu,Dense,128,16,0.1,3,0.1875,0.75604309,0.06780127,0.228381108,0.591763006,1,0.01734104,0.005,1,svae,statlog-segment,Better,0.735911499,0.051441036,0.579737038,0.017241012
32,8,3,relu,Dense,128,16,0.1,3,0.158730159,0.716938168,0.073102286,0.28391294,0.599021282,1,0.052023121,0.005,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,128,16,0.1,3,0.234693878,0.71411368,0.063409464,0.349742972,0.590898143,NaN,0,0.005,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,128,16,0.1,3,0.224489796,0.857122526,0.055583156,0.244188209,0.596393852,1,0.01734104,0.005,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,128,16,0.1,3,0.166666667,0.700713785,0.05931848,0.248567283,0.568532142,1,0.01734104,0.005,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,128,16,0.1,3,0.224489796,0.781748117,0.062328298,0.508998198,0.554168856,NaN,0,0.005,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,128,16,0.1,3,0.207253886,0.714507795,0.065689048,0.339389531,0.562576633,NaN,0,0.005,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,128,16,0.1,3,0.336538462,0.720069189,0.077389569,0.262754407,0.589595376,1,0.01734104,0.005,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,128,16,0.1,3,0.157894737,0.722368191,0.070018935,0.321964806,0.587581012,1,0.023121387,0.005,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,128,16,0.1,3,0.12972973,0.675490454,0.054418816,0.397562059,0.556840077,NaN,0,0.005,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,128,16,0.1,4,0.139784946,0.750919601,0.06780127,0.228381108,0.591763006,1,0.01734104,0.005,1,svae,statlog-segment,Better,0.780455202,0.031573939,0.579737038,0.017241012
32,8,3,relu,Dense,128,16,0.1,4,0.167539267,0.756174461,0.073102286,0.28391294,0.599021282,1,0.052023121,0.005,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,128,16,0.1,4,0.277227723,0.782930461,0.063409464,0.349742972,0.590898143,NaN,0,0.005,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,128,16,0.1,4,0.277227723,0.856958311,0.055583156,0.244188209,0.596393852,1,0.01734104,0.005,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,128,16,0.1,4,0.285714286,0.776339989,0.05931848,0.248567283,0.568532142,1,0.01734104,0.005,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,128,16,0.1,4,0.266009852,0.804716238,0.062328298,0.508998198,0.554168856,NaN,0,0.005,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,128,16,0.1,4,0.25,0.77638378,0.065689048,0.339389531,0.562576633,NaN,0,0.005,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,128,16,0.1,4,0.387096774,0.758561044,0.077389569,0.262754407,0.589595376,1,0.01734104,0.005,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,128,16,0.1,4,0.306220096,0.784255123,0.070018935,0.321964806,0.587581012,1,0.023121387,0.005,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,128,16,0.1,4,0.315789474,0.757313015,0.054418816,0.397562059,0.556840077,NaN,0,0.005,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,128,16,0.1,5,0.077777778,0.747350674,0.06780127,0.228381108,0.591763006,1,0.01734104,0.005,1,svae,statlog-segment,Better,0.781019005,0.031631633,0.579737038,0.017241012
32,8,3,relu,Dense,128,16,0.1,5,0.223350254,0.814459625,0.073102286,0.28391294,0.599021282,1,0.052023121,0.005,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,128,16,0.1,5,0.285714286,0.775781661,0.063409464,0.349742972,0.590898143,NaN,0,0.005,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,128,16,0.1,5,0.310679612,0.841686372,0.055583156,0.244188209,0.596393852,1,0.01734104,0.005,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,128,16,0.1,5,0.294117647,0.762458399,0.05931848,0.248567283,0.568532142,1,0.01734104,0.005,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,128,16,0.1,5,0.328502415,0.802263969,0.062328298,0.508998198,0.554168856,NaN,0,0.005,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,128,16,0.1,5,0.388888889,0.792279734,0.065689048,0.339389531,0.562576633,NaN,0,0.005,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,128,16,0.1,5,0.300970874,0.758758101,0.077389569,0.262754407,0.589595376,1,0.01734104,0.005,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,128,16,0.1,5,0.306220096,0.773822035,0.070018935,0.321964806,0.587581012,1,0.023121387,0.005,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,128,16,0.1,5,0.289855072,0.74132948,0.054418816,0.397562059,0.556840077,NaN,0,0.005,1,svae,statlog-segment,Better,,,,
32,8,3,relu,Dense,128,16,0.1,1,0.022727273,0.675227711,0.068111216,0.209326473,0.658609214,1,0.080924855,0.01,1,svae,statlog-segment,Better,0.585757138,0.0945304,0.670877124,0.029206019
32,8,3,relu,Dense,128,16,0.1,1,0.056179775,0.62237257,0.068300425,0.242427022,0.690423016,1,0.080924855,0.01,1,svae,statlog-segment,Worse,,,,
